games,splits,score,wins,loses,draws
5600,265,-13220,1447,3178,1240
5650,265,-13370,1456,3208,1251
5700,266,-13445,1468,3232,1266
5750,269,-13505,1486,3259,1274
5800,269,-13585,1501,3285,1283
5850,272,-13580,1520,3308,1294
5900,275,-13720,1532,3337,1306
5950,280,-13860,1546,3365,1319
6000,289,-13885,1566,3392,1331
6050,290,-14015,1579,3421,1340
6100,293,-14085,1592,3447,1354
6150,296,-14235,1603,3476,1367
6200,297,-14505,1611,3511,1375
6250,300,-14665,1622,3541,1387
6300,302,-14700,1635,3565,1402
6350,304,-14675,1655,3587,1412
6400,307,-14675,1671,3612,1424
6450,309,-14840,1684,3643,1432
6500,309,-15005,1697,3674,1438
6550,310,-15135,1707,3700,1453
6600,312,-15265,1721,3730,1461
6650,316,-15410,1735,3760,1471
6700,318,-15455,1752,3783,1483
6750,318,-15460,1769,3805,1494
6800,319,-15555,1783,3833,1503
6850,321,-15605,1794,3855,1522
6900,325,-15775,1806,3887,1532
6950,331,-15830,1823,3914,1544
7000,334,-15920,1835,3944,1555
7050,338,-16075,1846,3975,1567
7100,340,-16210,1862,4006,1572
7150,341,-16235,1879,4030,1582
7200,342,-16350,1896,4060,1586
7250,342,-16440,1913,4086,1593
7300,346,-16500,1926,4111,1609
7350,347,-16605,1942,4139,1616
7400,347,-16770,1952,4167,1628
7450,349,-16830,1968,4195,1636
7500,350,-16860,1987,4220,1643
7550,353,-16940,2005,4246,1652
7600,353,-17120,2015,4277,1661
7650,359,-17050,2042,4300,1667
7700,359,-17110,2056,4326,1677
7750,364,-17180,2070,4353,1691
7800,369,-17270,2087,4382,1700
7850,370,-17400,2099,4410,1711
7900,372,-17410,2112,4433,1727
7950,375,-17500,2127,4460,1738
8000,377,-17745,2136,4495,1746
8050,378,-17815,2149,4518,1761
8100,382,-17935,2161,4548,1773
8150,387,-18155,2171,4580,1786
8200,389,-18230,2186,4607,1796
8250,393,-18275,2204,4631,1808
8300,403,-18315,2223,4657,1823
8350,406,-18390,2238,4681,1837
8400,408,-18540,2247,4711,1850
8450,409,-18660,2256,4741,1862
8500,415,-18815,2269,4774,1872
8550,423,-19030,2281,4809,1883
8600,427,-19320,2290,4847,1890
8650,427,-19375,2308,4872,1897
8700,430,-19420,2325,4898,1907
8750,431,-19575,2336,4929,1916
8800,436,-19660,2350,4956,1930
8850,438,-19700,2364,4980,1944
8900,445,-19830,2377,5009,1959
8950,449,-19985,2391,5040,1968
9000,454,-20190,2402,5076,1976
9050,458,-20295,2412,5104,1992
9100,461,-20240,2431,5125,2005
9150,462,-20450,2437,5158,2017
9200,465,-20665,2446,5190,2029
9250,469,-20750,2462,5219,2038
9300,471,-20935,2472,5249,2050
9350,474,-21125,2482,5284,2058
9400,475,-21210,2497,5309,2069
9450,475,-21395,2506,5341,2078
9500,477,-21455,2523,5367,2087
9550,478,-21585,2534,5394,2100
9600,479,-21700,2548,5421,2110
9650,483,-21875,2559,5454,2120
9700,488,-22115,2567,5489,2132
9750,494,-22055,2583,5511,2150
9800,496,-22230,2593,5543,2160
9850,499,-22210,2611,5565,2173
9900,506,-22365,2626,5597,2183
9950,506,-22485,2637,5623,2196
10000,510,-22530,2654,5646,2210
10050,512,-22555,2671,5670,2221
10100,513,-22620,2686,5696,2231
10150,516,-22655,2703,5721,2242
10200,519,-22700,2719,5746,2254
10250,526,-22715,2736,5769,2271
10300,529,-22880,2746,5800,2283
10350,531,-23075,2758,5833,2290
10400,532,-23240,2770,5863,2299
10450,540,-23290,2787,5888,2315
10500,541,-23380,2800,5916,2325
10550,541,-23580,2805,5944,2342
10600,543,-23715,2814,5974,2355
10650,547,-23930,2827,6010,2360
10700,550,-23975,2843,6035,2372
10750,552,-24155,2858,6068,2376
10800,552,-24370,2868,6101,2383
10850,554,-24425,2884,6127,2393
10900,555,-24520,2898,6152,2405
10950,561,-24620,2917,6184,2410
11000,562,-24675,2932,6209,2421
11050,564,-24785,2946,6237,2431
11100,565,-25010,2957,6272,2436
11150,568,-25145,2969,6302,2447
11200,570,-25345,2980,6336,2454
11250,571,-25505,2987,6365,2469
11300,572,-25560,3004,6392,2476
11350,575,-25670,3016,6418,2491
11400,577,-25840,3025,6450,2502
11450,580,-26035,3035,6484,2511
11500,587,-26210,3048,6519,2520
11550,589,-26315,3060,6546,2533
11600,591,-26515,3074,6580,2537
11650,592,-26600,3087,6609,2546
11700,595,-26650,3100,6633,2562
11750,597,-26700,3111,6655,2581
11800,598,-26800,3129,6683,2586
11850,601,-26910,3142,6713,2596
11900,604,-27080,3154,6742,2608
11950,606,-27250,3163,6774,2619
12000,606,-27350,3174,6801,2631
12050,608,-27365,3189,6825,2644
12100,611,-27535,3204,6857,2650
12150,615,-27595,3221,6883,2661
12200,618,-27690,3232,6908,2678
12250,622,-27725,3251,6932,2689
12300,624,-27880,3259,6963,2702
12350,626,-28065,3269,6996,2711
12400,628,-28090,3282,7019,2727
12450,629,-28230,3295,7049,2735
12500,632,-28455,3305,7083,2744
12550,634,-28490,3323,7106,2755
12600,638,-28630,3336,7133,2769
12650,638,-28750,3347,7162,2779
12700,643,-28805,3362,7190,2791
12750,649,-28905,3375,7216,2808
12800,652,-29055,3388,7247,2817
12850,653,-29005,3411,7268,2824
12900,658,-29120,3426,7296,2836
12950,661,-29280,3439,7328,2844
13000,664,-29440,3449,7357,2858
13050,669,-29535,3463,7385,2871
13100,674,-29735,3471,7416,2887
13150,675,-29755,3486,7436,2903
13200,677,-29865,3498,7462,2917
13250,679,-30005,3512,7493,2924
13300,682,-29960,3534,7515,2933
13350,684,-30040,3548,7543,2943
13400,688,-30155,3559,7573,2956
13450,691,-30300,3574,7604,2963
13500,691,-30360,3588,7630,2973
13550,691,-30385,3604,7653,2984
13600,694,-30495,3619,7682,2993
13650,699,-30675,3631,7715,3003
13700,699,-30825,3644,7746,3009
13750,700,-30825,3662,7767,3021
13800,706,-30895,3679,7794,3033
13850,709,-31155,3689,7830,3040
13900,709,-31245,3707,7857,3045
13950,715,-31375,3723,7889,3053
14000,721,-31510,3739,7920,3062
14050,725,-31735,3749,7954,3072
14100,729,-31930,3760,7986,3083
14150,729,-31970,3772,8011,3096
14200,730,-32140,3782,8041,3107
14250,735,-32255,3793,8068,3124
14300,738,-32440,3801,8096,3141
14350,741,-32590,3810,8123,3158
14400,741,-32615,3826,8146,3169
14450,747,-32930,3834,8187,3176
14500,749,-32985,3848,8214,3187
14550,749,-33065,3861,8238,3200
14600,750,-33255,3872,8271,3207
14650,752,-33435,3884,8304,3214
14700,754,-33550,3897,8333,3224
14750,756,-33710,3910,8365,3231
14800,757,-33895,3922,8397,3238
14850,762,-33915,3943,8423,3246
14900,766,-33945,3962,8445,3259
14950,766,-33940,3981,8465,3270
15000,771,-34030,3998,8491,3282
15050,771,-34070,4015,8515,3291
15100,776,-34235,4028,8546,3302
15150,779,-34370,4041,8574,3314
15200,782,-34445,4058,8600,3324
15250,785,-34700,4066,8635,3334
15300,787,-34710,4080,8659,3348
15350,794,-34915,4093,8694,3357
15400,797,-35100,4103,8727,3367
15450,800,-35230,4117,8757,3376
15500,802,-35365,4129,8787,3386
15550,803,-35480,4143,8814,3396
15600,809,-35405,4165,8833,3411
15650,815,-35470,4183,8859,3423
15700,815,-35590,4194,8888,3433
15750,818,-35680,4209,8918,3441
15800,820,-35705,4226,8942,3452
15850,822,-35910,4235,8973,3464
15900,827,-36045,4251,9004,3472
15950,831,-36225,4263,9034,3484
16000,833,-36180,4288,9056,3489
16050,833,-36355,4300,9087,3496
16100,835,-36465,4314,9115,3506
16150,837,-36650,4325,9146,3516
16200,838,-36725,4342,9172,3524
16250,839,-36915,4353,9202,3534
16300,841,-37020,4369,9230,3542
16350,841,-37080,4386,9253,3552
16400,842,-37170,4398,9280,3564
16450,844,-37270,4411,9306,3577
16500,846,-37440,4420,9335,3591
16550,852,-37580,4434,9366,3602
16600,854,-37630,4451,9391,3612
16650,859,-37740,4466,9420,3623
16700,859,-37860,4478,9444,3637
16750,862,-38045,4486,9472,3654
16800,866,-38155,4499,9499,3668
16850,871,-38270,4511,9527,3683
16900,872,-38470,4520,9559,3693
16950,873,-38495,4537,9583,3703
17000,875,-38615,4548,9612,3715
17050,876,-38715,4558,9638,3730
17100,876,-38795,4573,9664,3739
17150,879,-38995,4584,9695,3750
17200,880,-39055,4601,9724,3755
17250,882,-39165,4613,9750,3769
17300,888,-39285,4627,9782,3779
17350,891,-39360,4641,9808,3792
17400,892,-39515,4654,9841,3797
17450,893,-39655,4664,9868,3811
17500,893,-39815,4670,9896,3827
17550,901,-39995,4679,9926,3846
17600,904,-40055,4698,9951,3855
17650,908,-40185,4711,9980,3867
17700,910,-40335,4723,10010,3877
17750,910,-40420,4735,10035,3890
17800,913,-40635,4747,10070,3896
17850,917,-40835,4756,10102,3909
17900,923,-40875,4769,10128,3926
17950,926,-40885,4788,10151,3937
18000,929,-41015,4803,10182,3944
18050,930,-41075,4817,10208,3955
18100,936,-41170,4832,10234,3970
18150,938,-41260,4847,10261,3980
18200,939,-41315,4860,10284,3995
18250,940,-41480,4872,10314,4004
18300,945,-41425,4890,10334,4021
18350,949,-41630,4898,10367,4034
18400,950,-41800,4908,10397,4045
18450,952,-42000,4919,10431,4052
18500,953,-42060,4933,10454,4066
18550,954,-42200,4944,10482,4078
18600,955,-42325,4958,10510,4087
18650,957,-42395,4972,10537,4098
18700,962,-42655,4985,10576,4101
18750,965,-42810,4994,10608,4113
18800,968,-43020,5004,10642,4122
18850,969,-43055,5018,10664,4137
18900,971,-43250,5031,10698,4142
18950,973,-43455,5041,10733,4149
19000,973,-43710,5050,10769,4154
19050,977,-43765,5067,10793,4167
19100,978,-43855,5079,10817,4182
19150,982,-43925,5093,10844,4195
19200,982,-43995,5106,10870,4206
19250,986,-44180,5119,10903,4214
19300,990,-44335,5130,10934,4226
19350,993,-44330,5146,10957,4240
19400,995,-44420,5161,10981,4253
19450,998,-44535,5175,11008,4265
19500,998,-44530,5193,11030,4275
19550,1000,-44750,5205,11064,4281
19600,1001,-44895,5218,11093,4290
19650,1001,-45030,5229,11122,4300
19700,1002,-45210,5240,11154,4308
19750,1004,-45255,5255,11178,4321
19800,1006,-45305,5276,11204,4326
19850,1006,-45425,5287,11230,4339
19900,1007,-45450,5306,11256,4345
19950,1014,-45610,5320,11286,4358
20000,1017,-45595,5339,11305,4373
20050,1019,-45715,5353,11334,4382
20100,1020,-45895,5364,11366,4390
20150,1021,-46130,5373,11400,4398
20200,1027,-46055,5399,11420,4408
20250,1030,-46120,5415,11447,4418
20300,1031,-46290,5425,11477,4429
20350,1035,-46435,5439,11507,4439
20400,1035,-46625,5449,11539,4447
20450,1035,-46750,5462,11566,4457
20500,1036,-46860,5472,11596,4468
20550,1036,-47090,5479,11629,4478
20600,1038,-47160,5493,11653,4492
20650,1040,-47280,5507,11682,4501
20700,1043,-47385,5521,11711,4511
20750,1044,-47475,5533,11738,4523
20800,1045,-47535,5547,11764,4534
20850,1048,-47665,5560,11793,4545
20900,1049,-47855,5570,11825,4554
20950,1049,-47965,5582,11854,4563
21000,1049,-48070,5594,11878,4577
21050,1052,-48235,5606,11908,4588
21100,1052,-48355,5617,11937,4598
21150,1054,-48435,5633,11964,4607
21200,1060,-48540,5648,11991,4621
21250,1063,-48605,5664,12015,4634
21300,1064,-48805,5671,12045,4648
21350,1065,-48925,5682,12074,4659
21400,1067,-49005,5697,12100,4670
21450,1071,-49150,5710,12132,4679
21500,1072,-49125,5724,12154,4694
21550,1075,-49225,5739,12182,4704
21600,1078,-49225,5759,12205,4714
21650,1079,-49230,5776,12227,4726
21700,1082,-49380,5788,12257,4737
21750,1086,-49525,5800,12288,4748
21800,1090,-49775,5806,12322,4762
21850,1090,-49845,5820,12346,4774
21900,1092,-49900,5835,12371,4786
21950,1095,-49920,5856,12397,4792
22000,1099,-49860,5877,12418,4804
22050,1101,-49985,5888,12446,4817
22100,1104,-50050,5906,12472,4826
22150,1104,-50110,5923,12498,4833
22200,1106,-50180,5940,12525,4841
22250,1108,-50305,5952,12554,4852
22300,1111,-50420,5963,12581,4867
22350,1115,-50515,5975,12610,4880
22400,1119,-50660,5989,12640,4890
22450,1125,-50770,6003,12668,4904
22500,1128,-50930,6015,12699,4914
22550,1131,-51080,6027,12729,4925
22600,1138,-51120,6045,12754,4939
22650,1138,-51280,6056,12784,4948
22700,1139,-51415,6069,12812,4958
22750,1141,-51560,6082,12844,4965
22800,1144,-51610,6096,12869,4979
22850,1148,-51815,6105,12903,4990
22900,1149,-51815,6123,12924,5002
22950,1150,-51895,6136,12951,5013
23000,1152,-52100,6148,12985,5019
23050,1156,-52200,6164,13014,5028
23100,1158,-52380,6177,13045,5036
23150,1161,-52490,6192,13071,5048
23200,1164,-52760,6201,13110,5053
23250,1166,-52940,6210,13143,5063
23300,1167,-53095,6223,13173,5071
23350,1168,-53145,6237,13198,5083
23400,1168,-53255,6251,13226,5091
23450,1171,-53325,6262,13253,5106
23500,1176,-53365,6276,13280,5120
23550,1176,-53465,6289,13309,5128
23600,1177,-53585,6300,13338,5139
23650,1181,-53735,6313,13369,5149
23700,1186,-53915,6325,13402,5159
23750,1188,-53860,6344,13423,5171
23800,1189,-53985,6356,13452,5181
23850,1189,-54070,6369,13478,5192
23900,1191,-54175,6379,13506,5206
23950,1191,-54350,6390,13536,5215
24000,1197,-54400,6407,13564,5226
24050,1200,-54680,6415,13603,5232
24100,1202,-54745,6428,13630,5244
24150,1207,-54795,6444,13657,5256
24200,1210,-54980,6456,13689,5265
24250,1211,-55190,6463,13723,5275
24300,1221,-55170,6486,13747,5288
24350,1230,-55140,6506,13767,5307
24400,1232,-55365,6516,13801,5315
24450,1235,-55585,6527,13834,5324
24500,1237,-55695,6542,13863,5332
24550,1238,-55885,6552,13895,5341
24600,1242,-56115,6559,13928,5355
24650,1248,-56115,6576,13951,5371
24700,1248,-56220,6588,13975,5385
24750,1250,-56480,6597,14010,5393
24800,1252,-56600,6612,14040,5400
24850,1255,-56665,6626,14068,5411
24900,1263,-56825,6640,14101,5422
24950,1264,-56985,6652,14132,5430
25000,1266,-57115,6666,14162,5438
25050,1268,-57280,6677,14191,5450
25100,1272,-57435,6689,14223,5460
25150,1276,-57470,6707,14246,5473
25200,1276,-57545,6720,14271,5485
25250,1276,-57585,6734,14295,5497
25300,1277,-57570,6749,14316,5512
25350,1278,-57705,6763,14348,5517
25400,1285,-57790,6782,14377,5526
25450,1289,-57965,6790,14410,5539
25500,1294,-58165,6799,14442,5553
25550,1294,-58220,6814,14467,5563
25600,1296,-58320,6827,14493,5576
25650,1297,-58450,6839,14521,5587
25700,1299,-58510,6856,14547,5596
25750,1303,-58590,6869,14574,5610
25800,1307,-58760,6880,14605,5622
25850,1309,-58895,6894,14634,5631
25900,1313,-59045,6904,14662,5647
25950,1315,-59120,6916,14689,5660
26000,1315,-59240,6927,14718,5670
26050,1317,-59235,6945,14737,5685
26100,1317,-59335,6957,14765,5695
26150,1318,-59445,6969,14791,5708
26200,1322,-59590,6983,14821,5718
26250,1324,-59715,6995,14850,5729
26300,1324,-59830,7008,14876,5740
26350,1330,-59890,7027,14901,5752
26400,1330,-59990,7043,14927,5760
26450,1330,-60255,7051,14963,5766
26500,1332,-60355,7066,14991,5775
26550,1334,-60470,7079,15020,5785
26600,1339,-60505,7096,15045,5798
26650,1342,-60620,7112,15074,5806
26700,1345,-60775,7121,15103,5821
26750,1347,-60960,7131,15133,5833
26800,1354,-61130,7143,15165,5846
26850,1358,-61120,7164,15191,5853
26900,1361,-61260,7175,15222,5864
26950,1365,-61405,7185,15251,5879
27000,1366,-61570,7196,15280,5890
27050,1367,-61715,7207,15310,5900
27100,1367,-61680,7224,15331,5912
27150,1372,-61785,7239,15358,5925
27200,1372,-61920,7247,15387,5938
27250,1374,-62010,7265,15414,5945
27300,1379,-62045,7282,15436,5961
27350,1382,-62130,7297,15461,5974
27400,1384,-62250,7311,15490,5983
27450,1386,-62420,7325,15521,5990
27500,1390,-62495,7343,15548,5999
27550,1393,-62650,7354,15579,6010
27600,1395,-62805,7368,15610,6017
27650,1398,-62955,7379,15639,6030
27700,1400,-63115,7389,15668,6043
27750,1403,-63155,7406,15692,6055
27800,1407,-63305,7420,15724,6063
27850,1410,-63430,7435,15753,6072
27900,1412,-63510,7448,15780,6084
27950,1415,-63610,7463,15808,6094
28000,1415,-63800,7470,15840,6105
28050,1419,-63860,7491,15867,6111
28100,1421,-63940,7505,15892,6124
28150,1424,-64050,7515,15919,6140
28200,1434,-64155,7530,15949,6155
28250,1440,-64365,7540,15983,6167
28300,1441,-64420,7552,16005,6184
28350,1442,-64525,7565,16030,6197
28400,1446,-64620,7581,16060,6205
28450,1449,-64770,7595,16092,6212
28500,1453,-64780,7615,16116,6222
28550,1456,-64915,7628,16144,6234
28600,1462,-65065,7643,16177,6242
28650,1464,-65175,7658,16206,6250
28700,1468,-65245,7676,16231,6261
28750,1470,-65385,7689,16261,6270
28800,1470,-65390,7705,16282,6283
28850,1474,-65505,7717,16310,6297
28900,1477,-65675,7729,16342,6306
28950,1477,-65655,7749,16363,6315
29000,1479,-65730,7765,16391,6323
29050,1481,-65785,7782,16415,6334
29100,1482,-65780,7802,16436,6344
29150,1483,-65825,7822,16462,6349
29200,1483,-65945,7834,16492,6357
29250,1485,-66075,7845,16519,6371
29300,1492,-66195,7857,16549,6386
29350,1497,-66350,7870,16579,6398
29400,1501,-66360,7892,16602,6407
29450,1503,-66530,7904,16634,6415
29500,1503,-66655,7920,16664,6419
29550,1507,-66645,7940,16686,6431
29600,1508,-66840,7951,16718,6439
29650,1514,-66860,7972,16744,6448
29700,1518,-66910,7990,16770,6458
29750,1519,-67060,8001,16796,6472
29800,1525,-67240,8013,16829,6483
29850,1529,-67330,8028,16856,6495
29900,1533,-67380,8043,16882,6508
29950,1536,-67520,8051,16910,6525
30000,1539,-67650,8066,16938,6535
30050,1541,-67730,8082,16965,6544
30100,1545,-67820,8093,16994,6558
30150,1547,-68065,8101,17028,6568
30200,1548,-68170,8116,17055,6577
30250,1549,-68295,8128,17084,6587
30300,1551,-68350,8145,17108,6598
30350,1552,-68390,8161,17131,6610
30400,1554,-68520,8175,17161,6618
30450,1555,-68630,8188,17188,6629
30500,1558,-68725,8200,17214,6644
30550,1563,-68790,8212,17240,6661
30600,1563,-69025,8217,17273,6673
30650,1564,-69120,8233,17300,6681
30700,1567,-69295,8241,17333,6693
30750,1567,-69375,8258,17361,6698
30800,1568,-69470,8272,17386,6710
30850,1568,-69585,8283,17413,6722
30900,1571,-69590,8300,17438,6733
30950,1575,-69765,8312,17469,6744
31000,1579,-69845,8325,17496,6758
31050,1580,-69985,8335,17523,6772
31100,1586,-70035,8351,17547,6788
31150,1586,-70040,8368,17569,6799
31200,1586,-70105,8379,17591,6816
31250,1586,-70160,8392,17617,6827
31300,1590,-70220,8407,17641,6842
31350,1593,-70195,8426,17662,6855
31400,1593,-70300,8440,17688,6865
31450,1595,-70340,8455,17713,6877
31500,1595,-70460,8465,17741,6889
31550,1597,-70540,8476,17766,6905
31600,1601,-70705,8490,17798,6913
31650,1603,-70980,8498,17835,6920
31700,1607,-71070,8515,17861,6931
31750,1612,-71380,8525,17902,6935
31800,1612,-71540,8536,17932,6944
31850,1612,-71670,8548,17960,6954
31900,1615,-71780,8563,17986,6966
31950,1617,-71830,8580,18011,6976
32000,1617,-71915,8593,18040,6984
32050,1619,-72140,8603,18074,6992
32100,1623,-72335,8613,18108,7002
32150,1629,-72430,8631,18137,7011
32200,1630,-72585,8645,18168,7017
32250,1635,-72690,8654,18195,7036
32300,1638,-72780,8669,18222,7047
32350,1642,-72900,8686,18251,7055
32400,1644,-73050,8697,18283,7064
32450,1649,-73170,8708,18312,7079
32500,1654,-73280,8721,18342,7091
32550,1657,-73430,8732,18371,7104
32600,1657,-73495,8746,18396,7115
32650,1662,-73615,8760,18428,7124
32700,1663,-73710,8774,18456,7133
32750,1664,-73930,8786,18490,7138
32800,1665,-73950,8802,18511,7152
32850,1668,-74085,8815,18539,7164
32900,1672,-74275,8826,18569,7177
32950,1675,-74265,8846,18591,7188
33000,1675,-74360,8857,18616,7202
33050,1676,-74600,8868,18651,7207
33100,1684,-74640,8884,18674,7226
33150,1688,-74845,8893,18705,7240
33200,1690,-74950,8906,18733,7251
33250,1695,-75060,8914,18758,7273
33300,1695,-75140,8928,18786,7281
33350,1698,-75240,8943,18814,7291
33400,1700,-75345,8958,18841,7301
33450,1703,-75500,8969,18869,7315
33500,1705,-75580,8986,18897,7322
33550,1708,-75695,8999,18926,7333
33600,1711,-75715,9017,18949,7345
33650,1711,-75870,9029,18978,7354
33700,1712,-75925,9043,19002,7367
33750,1715,-76120,9052,19035,7378
33800,1718,-76235,9067,19063,7388
33850,1721,-76390,9077,19093,7401
33900,1724,-76570,9091,19128,7405
33950,1726,-76670,9107,19157,7412
34000,1729,-76750,9124,19185,7420
34050,1730,-76890,9130,19211,7439
34100,1731,-77085,9140,19242,7449
34150,1732,-77185,9152,19267,7463
34200,1738,-77240,9172,19294,7472
34250,1740,-77170,9190,19314,7486
34300,1745,-77210,9205,19339,7501
34350,1747,-77325,9222,19369,7506
34400,1748,-77390,9234,19395,7519
34450,1749,-77500,9248,19423,7528
34500,1753,-77560,9265,19449,7539
34550,1755,-77630,9278,19475,7552
34600,1757,-77760,9294,19504,7559
34650,1758,-77890,9306,19532,7570
34700,1761,-78020,9322,19561,7578
34750,1761,-78120,9338,19587,7586
34800,1765,-78190,9350,19612,7603
34850,1765,-78140,9364,19630,7621
34900,1769,-78330,9374,19662,7633
34950,1771,-78475,9389,19693,7639
35000,1772,-78530,9404,19718,7650
35050,1773,-78645,9418,19745,7660
35100,1776,-78860,9430,19780,7666
35150,1777,-79000,9440,19810,7677
35200,1778,-79105,9453,19838,7687
35250,1783,-79180,9467,19867,7699
35300,1789,-79220,9485,19895,7709
35350,1791,-79380,9496,19925,7720
35400,1791,-79595,9505,19957,7729
35450,1794,-79645,9519,19982,7743
35500,1799,-79770,9534,20011,7754
35550,1800,-79965,9544,20042,7764
35600,1803,-80155,9554,20074,7775
35650,1805,-80265,9567,20101,7787
35700,1806,-80350,9580,20127,7799
35750,1808,-80495,9593,20159,7806
35800,1810,-80670,9602,20190,7818
35850,1811,-80835,9614,20220,7827
35900,1821,-80960,9626,20249,7846
35950,1822,-81080,9640,20275,7857
36000,1822,-81175,9649,20298,7875
36050,1825,-81300,9664,20327,7884
36100,1825,-81370,9681,20354,7890
36150,1825,-81485,9693,20382,7900
36200,1826,-81490,9707,20404,7915
36250,1829,-81585,9718,20429,7932
36300,1830,-81725,9730,20458,7942
36350,1831,-81800,9748,20485,7948
36400,1833,-81915,9764,20514,7955
36450,1841,-82080,9777,20545,7969
36500,1842,-82140,9793,20570,7979
36550,1849,-82430,9801,20610,7988
36600,1856,-82615,9815,20644,7997
36650,1858,-82555,9834,20663,8011
36700,1861,-82645,9846,20687,8028
36750,1864,-82780,9857,20713,8044
36800,1867,-82925,9868,20746,8053
36850,1867,-83050,9875,20773,8069
36900,1868,-83105,9885,20799,8084
36950,1871,-83210,9894,20826,8101
37000,1872,-83200,9910,20850,8112
37050,1878,-83235,9926,20874,8128
37100,1878,-83430,9935,20904,8139
37150,1879,-83580,9947,20934,8148
37200,1880,-83675,9958,20962,8160
37250,1889,-83815,9972,20993,8174
37300,1893,-84115,9980,21031,8182
37350,1894,-84110,9992,21050,8202
37400,1895,-84240,10005,21079,8211
37450,1897,-84365,10017,21105,8225
37500,1903,-84420,10034,21132,8237
37550,1904,-84595,10044,21161,8249
37600,1904,-84700,10053,21188,8263
37650,1907,-84795,10065,21214,8278
37700,1910,-84975,10072,21242,8296
37750,1912,-84990,10089,21265,8308
37800,1913,-85130,10104,21294,8315
37850,1914,-85240,10120,21324,8320
37900,1915,-85190,10139,21344,8332
37950,1917,-85300,10154,21373,8340
38000,1917,-85480,10162,21402,8353
38050,1920,-85665,10170,21433,8367
38100,1920,-85770,10185,21460,8375
38150,1921,-85885,10200,21488,8383
38200,1924,-85925,10219,21514,8391
38250,1926,-85920,10237,21536,8403
38300,1929,-86085,10247,21567,8415
38350,1937,-86250,10260,21601,8426
