games,splits,score,wins,loses,draws
6550,464,-14415,1840,3743,1431
6600,466,-14610,1849,3776,1441
6650,469,-14735,1862,3809,1448
6700,471,-14795,1877,3833,1461
6750,473,-14910,1895,3864,1464
6800,479,-14965,1910,3892,1477
6850,484,-15050,1925,3917,1492
6900,487,-15235,1937,3949,1501
6950,492,-15190,1958,3970,1514
7000,492,-15305,1967,3995,1530
7050,497,-15350,1984,4021,1542
7100,500,-15505,1996,4053,1551
7150,502,-15495,2014,4079,1559
7200,503,-15615,2028,4108,1567
7250,505,-15870,2037,4144,1574
7300,508,-15960,2055,4174,1579
7350,511,-16025,2070,4200,1591
7400,516,-16070,2086,4228,1602
7450,517,-16305,2095,4262,1610
7500,523,-16505,2106,4296,1621
7550,529,-16615,2120,4327,1632
7600,531,-16805,2132,4361,1638
7650,535,-16830,2146,4388,1651
7700,539,-17070,2154,4420,1665
7750,540,-17185,2167,4449,1674
7800,541,-17235,2181,4474,1686
7850,547,-17415,2194,4508,1695
7900,553,-17560,2201,4537,1715
7950,554,-17590,2220,4562,1722
8000,560,-17685,2236,4589,1735
8050,566,-17825,2250,4620,1746
8100,567,-17970,2264,4650,1753
8150,573,-18100,2279,4681,1763
8200,576,-18230,2294,4709,1773
8250,578,-18340,2310,4739,1779
8300,580,-18540,2322,4774,1784
8350,581,-18680,2335,4801,1795
8400,581,-18685,2346,4823,1812
8450,589,-18860,2361,4857,1821
8500,589,-18970,2374,4884,1831
8550,589,-18960,2392,4907,1840
8600,592,-19145,2406,4941,1845
8650,600,-19220,2424,4968,1858
8700,609,-19380,2434,4997,1878
8750,615,-19415,2453,5024,1888
8800,616,-19575,2464,5054,1898
8850,618,-19825,2473,5088,1907
8900,620,-19815,2491,5111,1918
8950,622,-19885,2507,5140,1925
9000,626,-20030,2518,5170,1938
9050,634,-20170,2533,5202,1949
9100,638,-20305,2545,5232,1961
9150,642,-20385,2561,5259,1972
9200,644,-20500,2576,5290,1978
9250,648,-20605,2594,5320,1984
9300,652,-20715,2607,5350,1995
9350,659,-20830,2620,5382,2007
9400,662,-20815,2640,5405,2017
9450,668,-20945,2653,5437,2028
9500,669,-21075,2666,5469,2034
9550,673,-21245,2676,5499,2048
9600,674,-21435,2687,5529,2058
9650,677,-21615,2698,5561,2068
9700,681,-21675,2714,5586,2081
9750,685,-21830,2730,5619,2086
9800,687,-21910,2743,5646,2098
9850,688,-22025,2756,5675,2107
9900,696,-22115,2772,5703,2121
9950,700,-22085,2795,5726,2129
10000,708,-22130,2813,5753,2142
10050,712,-22225,2828,5782,2152
10100,718,-22315,2840,5806,2172
10150,727,-22465,2854,5838,2185
10200,732,-22685,2862,5871,2199
10250,738,-22730,2879,5897,2212
10300,740,-22855,2893,5925,2222
10350,743,-22820,2910,5946,2237
10400,747,-22790,2932,5968,2247
10450,749,-23005,2942,6001,2256
10500,754,-23205,2954,6036,2264
10550,761,-23250,2970,6061,2280
10600,767,-23440,2982,6095,2290
10650,768,-23565,2993,6123,2302
10700,771,-23705,3005,6152,2314
10750,773,-23860,3016,6183,2324
10800,778,-23985,3030,6214,2334
10850,778,-24130,3042,6242,2344
10900,782,-24250,3058,6270,2354
10950,783,-24495,3065,6303,2365
11000,785,-24625,3078,6332,2375
11050,790,-24750,3088,6365,2387
11100,793,-24835,3102,6392,2399
11150,798,-25000,3110,6424,2414
11200,806,-25220,3119,6458,2429
11250,810,-25230,3140,6483,2437
11300,814,-25440,3149,6516,2449
11350,815,-25575,3162,6544,2459
11400,822,-25720,3173,6574,2475
11450,825,-25835,3189,6603,2483
11500,827,-25905,3206,6630,2491
11550,830,-26060,3218,6662,2500
11600,832,-26115,3229,6686,2517
11650,844,-26200,3246,6716,2532
11700,846,-26305,3257,6742,2547
11750,849,-26395,3271,6768,2560
11800,856,-26470,3291,6797,2568
11850,857,-26485,3308,6820,2579
11900,861,-26530,3326,6847,2588
11950,863,-26595,3342,6871,2600
12000,864,-26810,3348,6903,2613
12050,865,-26850,3364,6926,2625
12100,872,-26990,3379,6958,2635
12150,876,-27085,3395,6985,2646
12200,876,-27145,3408,7013,2655
12250,882,-27300,3422,7044,2666
12300,882,-27330,3436,7064,2682
12350,886,-27395,3446,7088,2702
12400,892,-27535,3458,7117,2717
12450,893,-27675,3474,7147,2722
12500,896,-27765,3489,7174,2733
12550,896,-27895,3502,7203,2741
12600,901,-27965,3514,7228,2759
12650,906,-28125,3527,7260,2769
12700,910,-28290,3538,7292,2780
12750,915,-28455,3554,7326,2785
12800,920,-28560,3569,7356,2795
12850,922,-28775,3582,7392,2798
12900,925,-28890,3598,7421,2806
12950,933,-28895,3618,7446,2819
13000,937,-28975,3635,7474,2828
13050,941,-29045,3651,7500,2840
13100,944,-29175,3664,7529,2851
13150,947,-29325,3679,7559,2859
13200,948,-29390,3695,7586,2867
13250,949,-29580,3707,7620,2872
13300,951,-29730,3718,7652,2881
13350,952,-29930,3732,7686,2884
13400,954,-30020,3746,7712,2896
13450,959,-30160,3761,7744,2904
13500,964,-30210,3777,7768,2919
13550,974,-30380,3788,7799,2937
13600,980,-30585,3798,7834,2948
13650,987,-30695,3816,7863,2958
13700,990,-30725,3832,7888,2970
13750,991,-30870,3842,7920,2979
13800,994,-31010,3857,7949,2988
13850,996,-31025,3872,7970,3004
13900,996,-31175,3884,8000,3012
13950,996,-31375,3897,8033,3016
14000,998,-31325,3916,8050,3032
14050,1000,-31400,3934,8077,3039
14100,1005,-31475,3948,8103,3054
14150,1008,-31595,3961,8131,3066
14200,1009,-31680,3974,8157,3078
14250,1011,-31795,3988,8184,3089
14300,1019,-31945,4004,8215,3100
14350,1023,-32105,4016,8246,3111
14400,1025,-32190,4029,8272,3124
14450,1026,-32295,4043,8301,3132
14500,1029,-32280,4058,8319,3152
14550,1032,-32395,4073,8347,3162
14600,1036,-32655,4084,8384,3168
14650,1040,-32730,4101,8410,3179
14700,1042,-32915,4111,8443,3188
14750,1048,-33100,4121,8476,3201
14800,1052,-33315,4131,8509,3212
14850,1059,-33435,4143,8539,3227
14900,1061,-33310,4168,8556,3237
14950,1071,-33430,4183,8586,3252
15000,1072,-33575,4196,8618,3258
15050,1073,-33705,4211,8646,3266
15100,1073,-33880,4220,8677,3276
15150,1077,-34000,4231,8706,3290
15200,1081,-34030,4248,8732,3301
15250,1084,-34200,4261,8765,3308
15300,1091,-34180,4282,8784,3325
15350,1094,-34245,4296,8809,3339
15400,1103,-34460,4309,8845,3349
15450,1109,-34585,4323,8876,3360
15500,1114,-34600,4342,8901,3371
15550,1120,-34760,4351,8935,3384
15600,1121,-34940,4366,8968,3387
15650,1127,-35125,4381,9003,3393
15700,1130,-35260,4394,9034,3402
15750,1131,-35280,4409,9057,3415
15800,1134,-35315,4429,9082,3423
15850,1134,-35520,4437,9115,3432
15900,1134,-35610,4449,9142,3443
15950,1137,-35625,4465,9164,3458
16000,1141,-35695,4480,9189,3472
16050,1145,-35810,4491,9216,3488
16100,1147,-35930,4508,9245,3494
16150,1153,-36150,4518,9280,3505
16200,1160,-36245,4532,9308,3520
16250,1168,-36225,4553,9330,3535
16300,1176,-36375,4565,9363,3548
16350,1177,-36485,4578,9390,3559
16400,1182,-36585,4595,9417,3570
16450,1189,-36705,4610,9447,3582
16500,1190,-36755,4624,9472,3594
16550,1193,-36950,4631,9506,3606
16600,1193,-37095,4641,9535,3617
16650,1195,-37255,4654,9567,3624
16700,1201,-37375,4668,9596,3637
16750,1204,-37390,4683,9620,3651
16800,1204,-37500,4695,9646,3663
16850,1205,-37485,4715,9669,3671
16900,1207,-37600,4730,9697,3680
16950,1211,-37745,4743,9726,3692
17000,1212,-37835,4759,9754,3699
17050,1217,-38015,4771,9787,3709
17100,1221,-38225,4782,9822,3717
17150,1223,-38415,4793,9855,3725
17200,1226,-38615,4804,9889,3733
17250,1229,-38680,4819,9915,3745
17300,1230,-38775,4832,9939,3759
17350,1232,-38875,4847,9967,3768
17400,1235,-38950,4862,9994,3779
17450,1239,-39090,4879,10025,3785
17500,1249,-39230,4893,10056,3800
17550,1252,-39335,4909,10084,3809
17600,1259,-39425,4923,10113,3823
17650,1263,-39510,4935,10138,3840
17700,1267,-39630,4950,10168,3849
17750,1269,-39780,4962,10198,3859
17800,1275,-40005,4973,10233,3869
17850,1276,-40060,4986,10256,3884
17900,1281,-40070,5005,10282,3894
17950,1286,-40125,5020,10307,3909
18000,1293,-40295,5032,10342,3919
18050,1296,-40515,5041,10376,3929
18100,1296,-40610,5057,10403,3936
18150,1303,-40750,5073,10436,3944
18200,1306,-40765,5091,10460,3955
18250,1306,-40990,5101,10494,3961
18300,1312,-41080,5118,10523,3971
18350,1314,-41185,5131,10551,3982
18400,1314,-41160,5151,10573,3990
18450,1316,-41280,5166,10600,4000
18500,1317,-41250,5184,10621,4012
18550,1323,-41385,5199,10651,4023
18600,1325,-41380,5216,10672,4037
18650,1336,-41535,5232,10705,4049
18700,1342,-41630,5245,10735,4062
18750,1346,-41730,5259,10762,4075
18800,1349,-41890,5271,10793,4085
18850,1353,-41985,5285,10821,4097
18900,1354,-42135,5297,10851,4106
18950,1358,-42220,5314,10878,4116
19000,1361,-42280,5330,10906,4125
19050,1367,-42410,5346,10935,4136
19100,1374,-42680,5356,10975,4143
19150,1377,-42820,5371,11007,4149
19200,1383,-43010,5387,11042,4154
19250,1390,-43150,5403,11075,4162
19300,1392,-43320,5415,11107,4170
19350,1399,-43380,5432,11133,4184
19400,1401,-43560,5448,11167,4186
19450,1405,-43685,5464,11200,4191
19500,1405,-43855,5474,11230,4201
19550,1407,-43950,5487,11260,4210
19600,1410,-44095,5500,11289,4221
19650,1415,-44255,5518,11323,4224
19700,1424,-44450,5528,11357,4239
19750,1428,-44690,5535,11391,4252
19800,1431,-44840,5547,11421,4263
19850,1434,-44960,5561,11453,4270
19900,1437,-44895,5583,11473,4281
19950,1439,-45000,5598,11500,4291
20000,1439,-45060,5614,11525,4300
20050,1442,-45115,5626,11550,4316
20100,1442,-45335,5634,11583,4325
20150,1447,-45540,5643,11617,4337
20200,1449,-45580,5660,11641,4348
20250,1456,-45745,5674,11673,4359
20300,1457,-45855,5687,11703,4367
20350,1460,-45895,5706,11729,4375
20400,1461,-46010,5722,11758,4381
20450,1463,-46195,5736,11792,4385
20500,1469,-46085,5757,11811,4401
20550,1472,-46175,5772,11838,4412
20600,1477,-46350,5785,11870,4422
20650,1480,-46475,5800,11899,4431
20700,1483,-46640,5813,11930,4440
20750,1488,-46875,5822,11964,4452
20800,1489,-46985,5834,11993,4462
20850,1491,-47105,5847,12021,4473
20900,1496,-47210,5861,12050,4485
20950,1500,-47205,5881,12074,4495
21000,1502,-47470,5889,12110,4503
21050,1505,-47500,5907,12134,4514
21100,1508,-47425,5929,12153,4526
21150,1512,-47525,5942,12179,4541
21200,1516,-47695,5958,12212,4546
21250,1518,-47760,5974,12236,4558
21300,1519,-47900,5985,12267,4567
21350,1520,-48010,5998,12294,4578
21400,1522,-48040,6015,12320,4587
21450,1527,-48200,6027,12351,4599
21500,1531,-48300,6041,12378,4612
21550,1538,-48370,6058,12405,4625
21600,1539,-48595,6068,12439,4632
21650,1539,-48670,6081,12464,4644
21700,1545,-48825,6093,12493,4659
21750,1550,-49060,6104,12529,4667
21800,1553,-49225,6115,12558,4680
21850,1560,-49280,6129,12585,4696
21900,1567,-49455,6138,12616,4713
21950,1571,-49605,6151,12647,4723
22000,1574,-49645,6167,12673,4734
22050,1578,-49850,6174,12705,4749
22100,1580,-49990,6186,12734,4760
22150,1580,-50140,6198,12764,4768
22200,1585,-50330,6211,12796,4778
22250,1594,-50330,6230,12818,4796
22300,1596,-50355,6242,12843,4811
22350,1599,-50360,6257,12866,4826
22400,1603,-50405,6276,12894,4833
22450,1605,-50540,6285,12927,4843
22500,1607,-50800,6293,12961,4853
22550,1616,-50780,6313,12985,4868
22600,1619,-50820,6327,13009,4883
22650,1627,-50940,6341,13038,4898
22700,1630,-51030,6358,13067,4905
22750,1636,-51110,6375,13095,4916
22800,1643,-51255,6387,13126,4930
22850,1651,-51430,6400,13158,4943
22900,1654,-51485,6413,13184,4957
22950,1655,-51525,6434,13209,4962
23000,1666,-51720,6446,13242,4978
23050,1670,-51920,6460,13276,4984
23100,1680,-52030,6477,13307,4996
23150,1680,-52065,6492,13330,5008
23200,1683,-52205,6504,13362,5017
23250,1690,-52245,6518,13389,5033
23300,1691,-52335,6530,13416,5045
23350,1694,-52415,6549,13443,5052
23400,1701,-52660,6560,13480,5061
23450,1704,-52700,6574,13504,5076
23500,1704,-52790,6587,13529,5088
23550,1709,-52915,6600,13562,5097
23600,1713,-52970,6613,13588,5112
23650,1722,-53085,6629,13620,5123
23700,1728,-53275,6634,13653,5141
23750,1728,-53355,6646,13676,5156
23800,1732,-53520,6659,13710,5163
23850,1736,-53710,6669,13742,5175
23900,1736,-53885,6679,13774,5183
23950,1737,-53955,6693,13801,5193
24000,1738,-53945,6705,13824,5209
24050,1740,-54040,6718,13851,5221
24100,1743,-54175,6732,13883,5228
24150,1745,-54300,6743,13911,5241
24200,1748,-54480,6754,13943,5251
24250,1753,-54535,6771,13970,5262
24300,1759,-54605,6787,13996,5276
24350,1761,-54810,6796,14027,5288
24400,1769,-54885,6816,14056,5297
24450,1777,-55030,6830,14086,5311
24500,1784,-55220,6839,14117,5328
24550,1785,-55500,6847,14156,5332
24600,1790,-55670,6861,14190,5339
24650,1792,-55775,6878,14219,5345
24700,1796,-55935,6890,14250,5356
24750,1805,-56130,6902,14283,5370
24800,1811,-56265,6918,14314,5379
24850,1811,-56310,6938,14340,5383
24900,1814,-56365,6955,14367,5392
24950,1818,-56445,6968,14391,5409
25000,1821,-56630,6977,14423,5421
25050,1824,-56680,6994,14448,5432
25100,1827,-56750,7010,14474,5443
25150,1829,-56915,7022,14504,5453
25200,1836,-57080,7037,14537,5462
25250,1842,-57065,7057,14560,5475
25300,1844,-57230,7072,14593,5479
25350,1845,-57425,7085,14627,5483
25400,1848,-57450,7103,14655,5490
25450,1849,-57550,7117,14682,5500
25500,1853,-57655,7132,14712,5509
25550,1862,-57720,7150,14738,5524
25600,1864,-57805,7166,14764,5534
25650,1867,-57875,7184,14789,5544
25700,1867,-57870,7203,14812,5552
25750,1873,-57915,7221,14839,5563
25800,1876,-58070,7235,14870,5571
25850,1879,-58100,7249,14893,5587
25900,1880,-58180,7263,14918,5599
25950,1880,-58405,7273,14952,5605
26000,1885,-58510,7288,14982,5615
26050,1890,-58685,7297,15013,5630
26100,1893,-58795,7310,15040,5643
26150,1896,-58930,7322,15070,5654
26200,1902,-59000,7340,15098,5664
26250,1906,-59140,7353,15128,5675
26300,1908,-59280,7366,15158,5684
26350,1912,-59380,7383,15188,5691
26400,1914,-59425,7398,15212,5704
26450,1917,-59450,7410,15234,5723
26500,1920,-59610,7422,15265,5733
26550,1924,-59675,7437,15291,5746
26600,1924,-59645,7455,15312,5757
26650,1929,-59775,7468,15341,5770
26700,1937,-59880,7483,15368,5786
26750,1940,-60045,7498,15401,5791
26800,1942,-60180,7510,15431,5801
26850,1943,-60285,7520,15459,5814
26900,1950,-60360,7536,15487,5827
26950,1954,-60515,7548,15516,5840
27000,1955,-60575,7559,15542,5854
27050,1957,-60780,7570,15575,5862
27100,1961,-60930,7582,15605,5874
27150,1966,-61180,7594,15642,5880
27200,1968,-61115,7614,15663,5891
27250,1974,-61300,7627,15696,5901
27300,1977,-61425,7640,15723,5914
27350,1980,-61505,7656,15753,5921
27400,1987,-61650,7672,15785,5930
27450,1988,-61770,7690,15815,5933
27500,1991,-61850,7705,15844,5942
27550,1998,-61775,7726,15862,5960
27600,2001,-61810,7743,15884,5974
27650,2007,-62000,7756,15919,5982
27700,2010,-62135,7772,15950,5988
27750,2013,-62185,7787,15976,6000
27800,2015,-62265,7804,16001,6010
27850,2024,-62310,7822,16025,6027
27900,2028,-62380,7836,16049,6043
27950,2039,-62545,7848,16082,6059
28000,2045,-62745,7859,16119,6067
28050,2046,-62740,7880,16141,6075
28100,2051,-62855,7896,16170,6085
28150,2053,-62920,7912,16197,6094
28200,2057,-62955,7932,16225,6100
28250,2057,-63050,7945,16252,6110
28300,2061,-63205,7953,16283,6125
28350,2064,-63275,7969,16312,6133
28400,2066,-63240,7989,16333,6144
28450,2066,-63245,8003,16355,6158
28500,2069,-63250,8020,16380,6169
28550,2072,-63310,8036,16402,6184
28600,2078,-63395,8051,16430,6197
28650,2083,-63415,8065,16455,6213
28700,2083,-63545,8078,16484,6221
28750,2085,-63750,8086,16517,6232
28800,2089,-63925,8101,16551,6237
28850,2093,-64055,8115,16581,6247
28900,2095,-64075,8133,16607,6255
28950,2099,-64185,8146,16637,6266
29000,2101,-64230,8166,16663,6272
29050,2103,-64320,8181,16690,6282
29100,2108,-64375,8194,16716,6298
29150,2110,-64570,8205,16751,6304
29200,2116,-64660,8219,16780,6317
29250,2120,-64690,8236,16806,6328
29300,2124,-64810,8255,16837,6332
29350,2128,-65000,8266,16870,6342
29400,2129,-65125,8280,16898,6351
29450,2134,-65210,8295,16926,6363
29500,2135,-65325,8311,16955,6369
29550,2138,-65310,8324,16974,6390
29600,2141,-65455,8337,17006,6398
29650,2145,-65550,8352,17035,6408
29700,2146,-65645,8364,17061,6421
29750,2147,-65755,8377,17091,6429
29800,2153,-65945,8390,17126,6437
29850,2157,-65995,8405,17152,6450
29900,2164,-66165,8416,17183,6465
29950,2166,-66140,8432,17204,6480
30000,2169,-66210,8449,17231,6489
30050,2171,-66320,8464,17257,6500
30100,2177,-66355,8481,17282,6514
30150,2180,-66395,8498,17309,6523
30200,2189,-66485,8512,17335,6542
30250,2190,-66595,8526,17363,6551
30300,2192,-66830,8536,17398,6558
30350,2196,-66900,8554,17426,6566
30400,2198,-67005,8563,17456,6579
30450,2200,-67040,8578,17482,6590
30500,2212,-67210,8591,17515,6606
30550,2217,-67090,8616,17531,6620
30600,2221,-67235,8631,17562,6628
30650,2225,-67370,8645,17591,6639
30700,2234,-67545,8659,17624,6651
30750,2235,-67610,8674,17650,6661
30800,2238,-67715,8688,17679,6671
30850,2243,-67810,8704,17709,6680
30900,2244,-68020,8711,17743,6690
30950,2248,-68175,8723,17772,6703
31000,2252,-68360,8735,17804,6713
31050,2255,-68545,8747,17836,6722
31100,2258,-68570,8764,17860,6734
31150,2260,-68770,8776,17892,6742
31200,2266,-68885,8790,17919,6757
31250,2268,-69105,8800,17954,6764
31300,2269,-69305,8806,17983,6780
31350,2278,-69530,8818,18022,6788
31400,2283,-69640,8833,18054,6796
31450,2284,-69705,8850,18079,6805
31500,2290,-69960,8856,18115,6819
31550,2290,-70140,8864,18144,6832
31600,2290,-70335,8875,18176,6839
31650,2295,-70350,8896,18203,6846
31700,2301,-70535,8905,18235,6861
31750,2305,-70610,8919,18261,6875
31800,2308,-70780,8932,18294,6882
31850,2310,-70910,8945,18323,6892
31900,2318,-70985,8964,18351,6903
31950,2326,-71035,8980,18378,6918
32000,2330,-71060,8997,18402,6931
32050,2334,-71145,9011,18426,6947
32100,2335,-71215,9025,18453,6957
32150,2338,-71390,9038,18485,6965
32200,2343,-71650,9045,18521,6977
32250,2347,-71750,9058,18550,6989
32300,2348,-71815,9075,18575,6998
32350,2352,-71800,9095,18598,7009
32400,2356,-71895,9110,18627,7019
32450,2363,-72050,9124,18661,7028
32500,2367,-72255,9135,18694,7038
32550,2373,-72230,9154,18715,7054
32600,2375,-72480,9160,18749,7066
32650,2376,-72675,9170,18780,7076
32700,2383,-72810,9183,18808,7092
32750,2386,-72970,9195,18839,7102
32800,2391,-73145,9206,18869,7116
32850,2394,-73285,9218,18898,7128
32900,2395,-73360,9236,18925,7134
32950,2397,-73480,9248,18958,7141
33000,2401,-73560,9263,18987,7151
33050,2405,-73630,9279,19013,7163
33100,2410,-73720,9295,19041,7174
33150,2414,-73985,9301,19078,7185
33200,2418,-74085,9316,19106,7196
33250,2422,-74260,9327,19136,7209
33300,2423,-74500,9336,19172,7215
33350,2427,-74590,9352,19200,7225
33400,2431,-74770,9360,19229,7242
33450,2431,-74805,9372,19252,7257
33500,2436,-74900,9390,19281,7265
33550,2438,-75130,9396,19316,7276
33600,2443,-75265,9407,19348,7288
33650,2452,-75460,9418,19380,7304
33700,2457,-75655,9430,19413,7314
33750,2463,-75755,9444,19443,7326
33800,2467,-75925,9460,19476,7331
33850,2475,-75965,9478,19501,7346
33900,2478,-76095,9492,19531,7355
33950,2480,-76200,9505,19559,7366
34000,2487,-76435,9517,19596,7374
34050,2489,-76560,9531,19624,7384
34100,2490,-76750,9543,19658,7389
34150,2496,-76910,9558,19689,7399
34200,2497,-76930,9571,19713,7413
34250,2498,-76990,9589,19740,7419
34300,2502,-77150,9603,19773,7426
34350,2506,-77245,9615,19802,7439
34400,2509,-77305,9631,19827,7451
34450,2509,-77440,9642,19853,7464
34500,2516,-77625,9654,19885,7477
34550,2524,-77655,9678,19912,7484
34600,2528,-77805,9692,19944,7492
34650,2530,-77890,9707,19972,7501
34700,2531,-78130,9720,20009,7502
34750,2534,-78340,9727,20043,7514
34800,2539,-78405,9741,20068,7530
34850,2541,-78410,9760,20092,7539
34900,2546,-78515,9775,20122,7549
34950,2553,-78600,9793,20153,7557
35000,2555,-78775,9804,20186,7565
35050,2559,-78880,9819,20216,7574
35100,2564,-78905,9839,20240,7585
35150,2566,-78900,9852,20260,7604
35200,2567,-78970,9870,20285,7612
35250,2569,-79045,9882,20312,7625
35300,2574,-79255,9893,20347,7634
35350,2574,-79450,9904,20379,7641
35400,2576,-79615,9915,20408,7653
35450,2579,-79725,9929,20436,7664
35500,2582,-79910,9941,20468,7673
35550,2588,-80015,9954,20496,7688
35600,2592,-80190,9966,20530,7696
35650,2599,-80355,9979,20561,7709
35700,2604,-80460,9991,20591,7722
35750,2605,-80635,10003,20625,7727
35800,2607,-80705,10023,20652,7732
35850,2608,-80810,10034,20678,7746
35900,2611,-80880,10052,20706,7753
35950,2614,-81165,10060,20744,7760
36000,2625,-81340,10073,20776,7776
36050,2631,-81390,10092,20803,7786
36100,2637,-81530,10107,20832,7798
36150,2642,-81700,10120,20862,7810
36200,2643,-81815,10133,20891,7819
36250,2647,-81790,10148,20914,7835
36300,2657,-82015,10159,20952,7846
36350,2662,-82040,10177,20977,7858
36400,2663,-82125,10191,21004,7868
36450,2665,-82315,10202,21034,7879
36500,2666,-82510,10212,21068,7886
36550,2674,-82570,10227,21095,7902
36600,2682,-82785,10240,21131,7911
36650,2687,-82940,10253,21161,7923
36700,2692,-83065,10269,21191,7932
36750,2696,-83175,10283,21219,7944
36800,2697,-83085,10299,21238,7960
36850,2699,-83300,10307,21269,7973
36900,2704,-83505,10316,21300,7988
36950,2706,-83630,10331,21329,7996
37000,2712,-83780,10341,21360,8011
37050,2715,-83865,10357,21389,8019
37100,2724,-83940,10372,21416,8036
37150,2727,-84050,10391,21446,8040
37200,2741,-84140,10406,21479,8056
37250,2743,-84265,10419,21506,8068
37300,2744,-84370,10429,21534,8081
37350,2749,-84430,10443,21563,8093
37400,2755,-84525,10458,21592,8105
37450,2756,-84640,10473,21623,8110
37500,2758,-84775,10481,21649,8128
37550,2758,-84965,10492,21682,8134
37600,2761,-85095,10505,21711,8145
37650,2763,-85225,10523,21742,8148
37700,2766,-85390,10536,21773,8157
37750,2766,-85410,10553,21795,8168
37800,2768,-85550,10569,21825,8174
37850,2773,-85645,10585,21855,8183
37900,2778,-85780,10599,21887,8192
37950,2786,-85845,10614,21913,8209
38000,2792,-85985,10628,21944,8220
38050,2803,-86035,10644,21971,8238
