games,splits,score,wins,loses,draws
50,2,155,21,20,11
100,8,-65,30,54,24
150,10,-255,38,84,38
200,10,-375,50,111,49
250,12,-475,64,138,60
300,14,-475,87,161,66
350,16,-670,98,193,75
400,19,-745,115,219,85
450,24,-825,129,247,98
500,24,-965,139,274,111
550,30,-915,160,293,127
600,34,-920,178,319,137
650,36,-1000,193,345,148
700,37,-1070,206,371,160
750,39,-1165,215,400,174
800,42,-1385,224,434,184
850,46,-1610,234,468,194
900,50,-1745,248,500,202
950,52,-1740,264,523,215
1000,53,-1885,275,553,225
1050,57,-1920,289,578,240
1100,59,-2115,295,611,253
1150,62,-2245,311,640,261
1200,64,-2320,326,667,271
1250,66,-2500,336,701,279
1300,69,-2680,346,732,291
1350,69,-2725,360,755,304
1400,72,-2840,370,784,318
1450,74,-3120,378,820,326
1500,76,-3135,394,845,337
1550,78,-3210,411,871,346
1600,78,-3385,421,900,357
1650,79,-3580,434,934,361
1700,79,-3770,442,967,370
1750,79,-3915,454,995,380
1800,79,-3925,470,1018,391
1850,82,-4120,480,1052,400
1900,82,-4230,493,1082,407
1950,86,-4460,503,1118,415
2000,88,-4440,523,1142,423
2050,90,-4445,542,1166,432
2100,91,-4480,556,1188,447
2150,93,-4630,569,1219,455
2200,96,-4725,581,1245,470
2250,97,-4765,596,1270,481
2300,108,-4965,609,1303,496
2350,109,-5035,623,1330,506
2400,112,-5205,636,1360,516
2450,119,-5230,653,1384,532
2500,120,-5375,665,1412,543
2550,124,-5500,677,1438,559
2600,126,-5525,694,1462,570
2650,129,-5615,710,1490,579
2700,134,-5750,722,1517,595
2750,140,-5780,740,1541,609
2800,141,-5985,750,1573,618
2850,143,-6175,757,1605,631
2900,145,-6305,772,1633,640
2950,145,-6485,781,1666,648
3000,149,-6705,793,1700,656
3050,150,-6740,806,1724,670
3100,152,-6915,817,1757,678
3150,153,-7145,825,1791,687
3200,158,-7265,836,1820,702
3250,159,-7415,846,1851,712
3300,164,-7690,852,1886,726
3350,168,-7780,865,1914,739
3400,168,-7865,877,1939,752
3450,172,-7975,893,1966,763
3500,174,-8040,911,1992,771
3550,175,-8040,929,2016,780
3600,178,-8145,942,2047,789
3650,183,-8325,953,2079,801
3700,184,-8590,960,2114,810
3750,184,-8730,973,2144,817
3800,185,-8790,989,2169,827
3850,187,-8915,1001,2198,838
3900,192,-9060,1014,2230,848
3950,195,-9215,1023,2259,863
4000,197,-9335,1037,2288,872
4050,198,-9470,1050,2319,879
4100,198,-9610,1064,2350,884
4150,199,-9685,1077,2375,897
4200,199,-9895,1084,2406,909
4250,201,-9890,1102,2431,918
4300,203,-10015,1113,2459,931
4350,204,-10105,1129,2487,938
4400,207,-10275,1142,2520,945
4450,207,-10435,1153,2553,951
4500,208,-10595,1167,2583,958
4550,212,-10720,1182,2612,968
4600,213,-10800,1194,2638,981
4650,215,-10925,1206,2664,995
4700,220,-11030,1220,2693,1007
4750,221,-11150,1228,2719,1024
4800,222,-11270,1241,2747,1034
4850,228,-11550,1249,2783,1046
4900,230,-11560,1264,2805,1061
4950,231,-11590,1284,2828,1069
5000,235,-11725,1293,2858,1084
5050,239,-11905,1304,2890,1095
5100,239,-12195,1310,2925,1104
5150,242,-12300,1322,2952,1118
5200,242,-12380,1333,2977,1132
5250,245,-12315,1356,2998,1141
5300,250,-12445,1368,3029,1153
5350,251,-12585,1378,3059,1164
5400,253,-12740,1390,3091,1172
5450,254,-12775,1406,3115,1183
5500,254,-12925,1418,3145,1191
5550,255,-13070,1431,3174,1200
5600,256,-13190,1442,3203,1211
5650,259,-13410,1454,3237,1218
5700,263,-13625,1462,3268,1233
5750,264,-13815,1474,3299,1241
5800,268,-14005,1486,3333,1249
5850,268,-14065,1502,3358,1258
5900,271,-14220,1514,3387,1270
5950,271,-14290,1528,3411,1282
6000,273,-14485,1537,3441,1295
6050,278,-14710,1542,3473,1313
6100,282,-14715,1557,3496,1329
6150,283,-14820,1572,3523,1338
6200,285,-14965,1585,3552,1348
6250,286,-15185,1597,3586,1353
6300,288,-15205,1610,3607,1371
6350,289,-15415,1618,3642,1379
6400,290,-15540,1626,3670,1394
6450,294,-15660,1641,3700,1403
6500,296,-15740,1656,3726,1414
6550,299,-15880,1668,3755,1426
6600,300,-16015,1678,3783,1439
6650,300,-16150,1688,3811,1451
6700,302,-16285,1701,3842,1459
6750,306,-16365,1720,3869,1467
6800,308,-16560,1730,3903,1475
6850,312,-16635,1748,3930,1484
6900,314,-16770,1760,3957,1497
6950,316,-16780,1775,3979,1512
7000,319,-16860,1787,4005,1527
7050,323,-16930,1802,4033,1538
7100,328,-16930,1822,4056,1550
7150,330,-16980,1837,4082,1561
7200,335,-17115,1846,4112,1577
7250,338,-17150,1866,4137,1585
7300,343,-17350,1877,4168,1598
7350,347,-17470,1892,4198,1607
7400,351,-17530,1909,4224,1618
7450,353,-17665,1922,4255,1626
7500,355,-17850,1931,4284,1640
7550,357,-18050,1944,4317,1646
7600,358,-18155,1958,4346,1654
7650,358,-18375,1968,4378,1662
7700,358,-18485,1982,4406,1670
7750,360,-18610,1996,4434,1680
7800,360,-18730,2007,4463,1690
7850,368,-18775,2026,4491,1701
7900,370,-18895,2042,4522,1706
7950,375,-18960,2058,4549,1718
8000,377,-19070,2074,4579,1724
8050,379,-19215,2089,4610,1730
8100,381,-19290,2107,4637,1737
8150,383,-19455,2119,4667,1747
8200,383,-19690,2127,4700,1756
8250,387,-19875,2140,4733,1764
8300,390,-19995,2154,4762,1774
8350,397,-20155,2168,4795,1784
8400,399,-20320,2178,4826,1795
8450,401,-20535,2188,4859,1804
8500,401,-20545,2203,4881,1817
8550,406,-20740,2216,4915,1825
8600,409,-20790,2232,4942,1835
8650,411,-20955,2241,4975,1845
8700,411,-21150,2246,5004,1861
8750,413,-21265,2262,5033,1868
8800,413,-21455,2271,5064,1878
8850,420,-21550,2287,5091,1892
8900,420,-21620,2300,5117,1903
8950,420,-21800,2312,5150,1908
9000,424,-21925,2328,5180,1916
9050,428,-21935,2344,5203,1931
9100,428,-22050,2359,5231,1938
9150,429,-22245,2368,5264,1947
9200,429,-22385,2378,5294,1957
9250,432,-22425,2393,5319,1970
9300,435,-22570,2404,5349,1982
9350,436,-22690,2417,5377,1992
9400,437,-22860,2428,5408,2001
9450,442,-22980,2440,5438,2014
9500,445,-23110,2449,5466,2030
9550,446,-23340,2458,5498,2040
9600,446,-23375,2475,5523,2048
9650,447,-23610,2483,5556,2058
9700,447,-23805,2492,5586,2069
9750,449,-23925,2503,5615,2081
9800,449,-24095,2512,5647,2090
9850,453,-24260,2522,5675,2106
9900,454,-24425,2533,5704,2117
9950,457,-24520,2546,5731,2130
10000,457,-24660,2561,5763,2133
10050,457,-24820,2569,5793,2145
10100,460,-24985,2580,5825,2155
10150,461,-25185,2593,5858,2160
10200,466,-25260,2608,5885,2173
10250,471,-25445,2619,5919,2183
10300,471,-25610,2629,5950,2192
10350,471,-25690,2646,5975,2200
10400,474,-25795,2659,6003,2212
10450,479,-25990,2670,6035,2224
10500,479,-26030,2688,6057,2234
10550,481,-26150,2702,6086,2243
10600,483,-26260,2716,6114,2253
10650,485,-26400,2728,6140,2267
10700,487,-26485,2744,6166,2277
10750,487,-26595,2758,6194,2285
10800,489,-26685,2771,6222,2296
10850,491,-26795,2789,6251,2301
10900,492,-26840,2807,6275,2310
10950,494,-26970,2819,6303,2322
11000,499,-27180,2831,6336,2332
11050,503,-27130,2852,6358,2343
11100,507,-27275,2862,6390,2355
11150,509,-27320,2876,6416,2367
11200,509,-27470,2887,6445,2377
11250,512,-27520,2904,6470,2388
11300,514,-27645,2914,6497,2403
11350,515,-27675,2927,6519,2419
11400,516,-27840,2940,6550,2426
11450,518,-27935,2951,6575,2442
11500,522,-27980,2968,6601,2453
11550,525,-28180,2974,6633,2468
11600,528,-28235,2988,6657,2483
11650,529,-28360,2998,6684,2497
11700,531,-28415,3014,6710,2507
11750,532,-28540,3027,6737,2518
11800,536,-28685,3039,6768,2529
11850,538,-28850,3046,6796,2546
11900,544,-28925,3060,6825,2559
11950,546,-29175,3070,6860,2566
12000,548,-29335,3082,6891,2575
12050,554,-29395,3102,6920,2582
12100,554,-29510,3116,6947,2591
12150,555,-29665,3129,6980,2596
12200,556,-29845,3141,7013,2602
12250,559,-29985,3155,7044,2610
12300,563,-30130,3170,7075,2618
12350,564,-30245,3186,7104,2624
12400,566,-30375,3197,7131,2638
12450,572,-30505,3211,7161,2650
12500,581,-30630,3227,7191,2663
12550,581,-30655,3243,7214,2674
12600,582,-30795,3256,7244,2682
12650,583,-30910,3269,7273,2691
12700,584,-30885,3284,7293,2707
12750,588,-31000,3299,7324,2715
12800,593,-31220,3308,7358,2727
12850,594,-31405,3320,7390,2734
12900,594,-31500,3332,7416,2746
12950,595,-31675,3341,7447,2757
13000,598,-31815,3352,7475,2771
13050,599,-32000,3365,7508,2776
13100,599,-31915,3385,7527,2787
13150,602,-32085,3395,7557,2800
13200,609,-32125,3413,7582,2814
13250,610,-32290,3423,7613,2824
13300,612,-32425,3435,7640,2837
13350,614,-32550,3444,7669,2851
13400,617,-32730,3452,7698,2867
13450,621,-32875,3464,7726,2881
13500,621,-33010,3477,7754,2890
13550,621,-33085,3491,7780,2900
13600,622,-33200,3502,7804,2916
13650,624,-33380,3516,7836,2922
13700,626,-33515,3529,7867,2930
13750,627,-33485,3545,7889,2943
13800,629,-33710,3555,7923,2951
13850,631,-33820,3568,7950,2963
13900,634,-33865,3583,7974,2977
13950,637,-34110,3592,8009,2986
14000,638,-34200,3605,8037,2996
14050,641,-34425,3616,8072,3003
14100,644,-34575,3630,8104,3010
14150,645,-34705,3642,8132,3021
14200,648,-34810,3660,8162,3026
14250,648,-34845,3675,8188,3035
14300,655,-34855,3693,8210,3052
14350,657,-34895,3710,8237,3060
14400,658,-35105,3721,8269,3068
14450,660,-35230,3736,8298,3076
14500,661,-35385,3746,8331,3084
14550,661,-35430,3760,8357,3094
14600,664,-35635,3770,8389,3105
14650,666,-35740,3784,8418,3114
14700,666,-35855,3796,8446,3124
14750,673,-35920,3812,8473,3138
14800,677,-35965,3830,8497,3150
14850,683,-36090,3845,8526,3162
14900,688,-36185,3858,8553,3177
14950,690,-36325,3868,8583,3189
15000,693,-36330,3884,8604,3205
15050,696,-36420,3898,8630,3218
15100,699,-36560,3910,8659,3230
15150,700,-36800,3918,8694,3238
15200,702,-36895,3932,8719,3251
15250,711,-37095,3943,8753,3265
15300,713,-37160,3957,8781,3275
15350,713,-37375,3966,8813,3284
15400,714,-37410,3981,8836,3297
15450,718,-37660,3990,8873,3305
15500,720,-37800,4003,8903,3314
15550,724,-38020,4013,8935,3326
15600,725,-38030,4034,8957,3334
15650,725,-38220,4047,8989,3339
15700,726,-38325,4063,9017,3346
15750,727,-38535,4071,9049,3357
15800,730,-38775,4079,9084,3367
15850,731,-38905,4093,9114,3374
15900,736,-39040,4108,9144,3384
15950,738,-39195,4119,9172,3397
16000,741,-39360,4130,9204,3407
16050,744,-39530,4140,9234,3420
16100,747,-39640,4152,9257,3438
16150,750,-39680,4165,9283,3452
16200,752,-39935,4174,9319,3459
16250,752,-39930,4191,9340,3471
16300,754,-40065,4205,9369,3480
16350,756,-40060,4225,9390,3491
16400,758,-40245,4234,9422,3502
16450,760,-40335,4247,9450,3513
16500,766,-40455,4259,9480,3527
16550,768,-40645,4268,9511,3539
16600,770,-40820,4280,9542,3548
16650,774,-40925,4298,9572,3554
16700,777,-40975,4312,9597,3568
16750,783,-41015,4327,9619,3587
16800,785,-41165,4338,9648,3599
16850,790,-41360,4352,9683,3605
16900,790,-41490,4363,9713,3614
16950,791,-41670,4373,9744,3624
17000,793,-41735,4389,9768,3636
17050,796,-41895,4404,9799,3643
17100,798,-42070,4414,9831,3653
17150,802,-42265,4425,9863,3664
17200,804,-42500,4433,9896,3675
17250,805,-42560,4450,9922,3683
17300,807,-42715,4463,9952,3692
17350,809,-42880,4475,9982,3702
17400,810,-43115,4483,10015,3712
17450,813,-43250,4495,10042,3726
17500,822,-43425,4505,10074,3743
17550,827,-43450,4518,10094,3765
17600,835,-43595,4536,10128,3771
17650,838,-43735,4548,10157,3783
17700,838,-43990,4552,10188,3798
17750,840,-44080,4566,10214,3810
17800,841,-44220,4575,10243,3823
17850,842,-44435,4582,10276,3834
17900,847,-44605,4593,10307,3847
17950,859,-44775,4603,10340,3866
18000,861,-44895,4615,10367,3879
18050,863,-45080,4625,10400,3888
18100,864,-45200,4635,10428,3901
18150,870,-45210,4650,10450,3920
18200,874,-45445,4659,10484,3931
18250,875,-45445,4677,10505,3943
18300,876,-45540,4692,10534,3950
18350,878,-45510,4709,10557,3962
18400,881,-45585,4723,10583,3975
18450,882,-45830,4732,10618,3982
18500,882,-45875,4748,10643,3991
18550,888,-46090,4758,10676,4004
18600,890,-46290,4769,10710,4011
18650,890,-46395,4785,10738,4017
18700,895,-46500,4798,10766,4031
18750,895,-46760,4805,10799,4041
18800,897,-46865,4819,10828,4050
18850,904,-46970,4836,10857,4061
18900,905,-47145,4845,10888,4072
18950,907,-47375,4856,10922,4079
19000,909,-47535,4866,10954,4089
19050,910,-47655,4879,10982,4099
19100,911,-47675,4898,11006,4107
19150,917,-47805,4910,11037,4120
19200,920,-47910,4922,11067,4131
19250,923,-48140,4930,11101,4142
19300,927,-48310,4940,11131,4156
19350,931,-48345,4958,11157,4166
19400,933,-48485,4970,11186,4177
19450,936,-48690,4984,11222,4180
19500,936,-48830,4994,11249,4193
19550,941,-48970,5006,11278,4207
19600,942,-49025,5019,11304,4219
19650,944,-49045,5039,11329,4226
19700,945,-49130,5053,11356,4236
19750,947,-49280,5065,11386,4246
19800,950,-49340,5084,11414,4252
19850,950,-49445,5092,11443,4265
19900,953,-49540,5108,11470,4275
19950,957,-49640,5122,11497,4288
20000,960,-49795,5135,11527,4298
20050,962,-49925,5142,11553,4317
20100,962,-50080,5151,11582,4329
20150,964,-50225,5163,11613,4338
20200,965,-50300,5177,11639,4349
20250,968,-50415,5192,11667,4359
20300,975,-50720,5201,11708,4366
20350,976,-50825,5216,11735,4375
20400,980,-51075,5223,11770,4387
20450,981,-51180,5234,11796,4401
20500,981,-51440,5242,11830,4409
20550,984,-51660,5251,11864,4419
20600,986,-51790,5263,11892,4431
20650,987,-51910,5280,11921,4436
20700,987,-51950,5297,11945,4445
20750,989,-51965,5312,11966,4461
20800,990,-52130,5324,11996,4470
20850,993,-52365,5333,12030,4480
20900,994,-52540,5345,12061,4488
20950,995,-52720,5356,12090,4499
21000,996,-52805,5367,12117,4512
21050,999,-52940,5380,12148,4521
21100,1004,-53085,5390,12177,4537
21150,1006,-53290,5402,12211,4543
21200,1009,-53460,5411,12240,4558
21250,1015,-53590,5419,12270,4576
21300,1016,-53650,5436,12296,4584
21350,1017,-53880,5445,12331,4591
21400,1018,-54055,5458,12363,4597
21450,1020,-54140,5474,12389,4607
