games,splits,score,wins,loses,draws
8850,491,-21680,2295,5091,1955
8900,491,-21700,2312,5116,1963
8950,496,-21900,2323,5150,1973
9000,504,-21955,2341,5178,1985
9050,507,-22075,2355,5207,1995
9100,509,-22245,2361,5236,2012
9150,510,-22380,2373,5263,2024
9200,511,-22555,2386,5295,2030
9250,512,-22700,2395,5323,2044
9300,515,-22815,2410,5351,2054
9350,516,-22930,2425,5379,2062
9400,517,-23020,2435,5407,2075
9450,518,-23070,2451,5431,2086
9500,521,-23140,2464,5457,2100
9550,523,-23185,2480,5482,2111
9600,527,-23390,2492,5516,2119
9650,529,-23580,2502,5548,2129
9700,534,-23710,2515,5577,2142
9750,536,-23895,2524,5609,2153
9800,539,-24055,2534,5638,2167
9850,544,-24095,2550,5664,2180
9900,548,-24215,2565,5694,2189
9950,548,-24235,2579,5719,2200
10000,549,-24335,2595,5748,2206
10050,549,-24550,2605,5781,2213
10100,550,-24575,2620,5803,2227
10150,556,-24690,2637,5833,2236
10200,558,-24830,2648,5864,2246
10250,559,-24960,2662,5894,2253
10300,561,-25185,2673,5929,2259
10350,567,-25275,2691,5956,2270
10400,569,-25415,2704,5986,2279
10450,570,-25455,2720,6009,2291
10500,571,-25440,2742,6031,2298
10550,573,-25430,2761,6055,2307
10600,577,-25565,2776,6085,2316
10650,581,-25745,2788,6115,2328
10700,583,-25960,2798,6148,2337
10750,588,-26050,2815,6177,2346
10800,594,-26175,2829,6208,2357
10850,598,-26235,2846,6234,2368
10900,599,-26235,2861,6255,2383
10950,601,-26395,2873,6286,2392
11000,602,-26470,2888,6313,2401
11050,607,-26640,2898,6343,2416
11100,611,-26810,2909,6374,2428
11150,614,-26930,2924,6404,2436
11200,623,-27015,2939,6432,2452
11250,623,-27230,2948,6467,2458
11300,627,-27360,2964,6499,2464
11350,630,-27465,2977,6527,2476
11400,634,-27510,2992,6551,2491
11450,634,-27645,3003,6577,2504
11500,638,-27845,3014,6611,2513
11550,640,-27985,3026,6640,2524
11600,640,-28185,3035,6669,2536
11650,641,-28310,3047,6698,2546
11700,642,-28445,3061,6727,2554
11750,646,-28575,3073,6758,2565
11800,648,-28665,3089,6786,2573
11850,650,-28890,3098,6819,2583
11900,650,-29020,3110,6847,2593
11950,654,-29160,3122,6876,2606
12000,655,-29310,3133,6905,2617
12050,658,-29335,3146,6928,2634
12100,660,-29495,3155,6959,2646
12150,661,-29560,3170,6985,2656
12200,663,-29665,3183,7013,2667
12250,663,-29825,3191,7043,2679
12300,666,-29850,3206,7065,2695
12350,666,-30020,3217,7096,2703
12400,672,-30205,3227,7129,2716
12450,674,-30400,3238,7161,2725
12500,678,-30465,3251,7188,2739
12550,678,-30605,3260,7217,2751
12600,684,-30750,3273,7246,2765
12650,685,-30905,3287,7277,2771
12700,689,-31095,3299,7311,2779
12750,689,-31290,3308,7341,2790
12800,691,-31390,3319,7368,2804
12850,696,-31540,3329,7399,2818
12900,696,-31685,3340,7429,2827
12950,702,-31715,3354,7452,2846
13000,702,-31845,3367,7481,2854
13050,704,-31980,3377,7509,2868
13100,705,-32075,3394,7537,2874
13150,706,-32200,3403,7563,2890
13200,709,-32290,3417,7589,2903
13250,717,-32380,3433,7617,2917
13300,717,-32345,3453,7638,2926
13350,718,-32360,3468,7662,2938
13400,723,-32385,3481,7685,2957
13450,723,-32530,3492,7715,2966
13500,723,-32630,3505,7741,2977
13550,727,-32810,3515,7772,2990
13600,728,-32915,3529,7798,3001
13650,730,-33130,3540,7832,3008
13700,736,-33225,3556,7859,3021
13750,739,-33290,3574,7885,3030
13800,739,-33405,3586,7913,3040
13850,740,-33380,3603,7932,3055
13900,740,-33585,3611,7962,3067
13950,743,-33730,3627,7994,3072
14000,743,-33910,3634,8025,3084
14050,744,-33935,3648,8049,3097
14100,746,-34030,3662,8074,3110
14150,750,-34160,3673,8101,3126
14200,761,-34225,3690,8126,3145
14250,762,-34340,3705,8154,3153
14300,766,-34460,3714,8184,3168
14350,766,-34635,3720,8212,3184
14400,766,-34745,3733,8239,3194
14450,773,-34920,3745,8270,3208
14500,773,-35010,3756,8296,3221
14550,777,-35240,3764,8330,3233
14600,782,-35355,3781,8360,3241
14650,785,-35510,3792,8388,3255
14700,789,-35590,3804,8417,3268
14750,789,-35735,3819,8448,3272
14800,790,-35755,3838,8472,3280
14850,795,-35770,3856,8496,3293
14900,796,-35870,3869,8522,3305
14950,800,-35945,3885,8550,3315
15000,801,-36065,3899,8579,3323
15050,802,-36130,3913,8604,3335
15100,804,-36170,3931,8629,3344
15150,810,-36225,3943,8654,3363
15200,813,-36325,3961,8682,3370
15250,814,-36460,3970,8709,3385
15300,817,-36505,3984,8732,3401
15350,817,-36690,3993,8761,3413
15400,820,-36775,4008,8786,3426
15450,821,-36960,4016,8817,3438
15500,823,-37145,4025,8849,3449
15550,826,-37270,4038,8879,3459
15600,832,-37500,4046,8913,3473
15650,832,-37520,4061,8936,3485
15700,835,-37715,4074,8970,3491
15750,838,-37850,4087,8998,3503
15800,838,-37930,4100,9025,3513
15850,839,-38050,4112,9052,3525
15900,843,-38175,4126,9080,3537
15950,848,-38205,4142,9105,3551
16000,849,-38360,4154,9137,3558
16050,852,-38535,4164,9169,3569
16100,853,-38685,4177,9197,3579
16150,854,-38940,4184,9231,3589
16200,856,-39015,4199,9258,3599
16250,857,-39080,4215,9282,3610
16300,858,-39080,4230,9306,3622
16350,862,-39285,4242,9340,3630
16400,864,-39385,4256,9367,3641
16450,867,-39500,4272,9396,3649
16500,867,-39585,4284,9421,3662
16550,872,-39700,4297,9450,3675
16600,877,-39860,4310,9482,3685
16650,878,-40035,4321,9512,3695
16700,880,-40095,4336,9536,3708
16750,887,-40275,4352,9573,3712
16800,890,-40485,4362,9607,3721
16850,890,-40710,4370,9639,3731
16900,891,-40810,4385,9667,3739
16950,894,-40940,4398,9696,3750
17000,902,-41145,4410,9733,3759
17050,907,-41315,4420,9763,3774
17100,912,-41475,4432,9794,3786
17150,918,-41500,4449,9818,3801
17200,922,-41580,4461,9847,3814
17250,924,-41560,4482,9869,3823
17300,928,-41645,4497,9897,3834
17350,929,-41880,4503,9931,3845
17400,932,-42020,4513,9958,3861
17450,932,-42255,4522,9992,3868
17500,942,-42265,4540,10017,3885
17550,942,-42430,4552,10047,3893
17600,947,-42660,4562,10083,3902
17650,952,-42785,4578,10113,3911
17700,957,-42835,4595,10138,3924
17750,961,-42985,4608,10169,3934
17800,961,-42975,4627,10190,3944
17850,964,-43150,4637,10222,3955
17900,966,-43180,4653,10244,3969
17950,972,-43380,4666,10280,3976
18000,973,-43465,4678,10308,3987
18050,973,-43545,4696,10334,3993
18100,978,-43645,4708,10362,4008
18150,980,-43690,4724,10387,4019
18200,980,-43830,4735,10415,4030
18250,982,-43870,4746,10442,4044
18300,983,-44070,4757,10476,4050
18350,984,-44200,4769,10504,4061
18400,985,-44360,4781,10535,4069
18450,986,-44525,4792,10567,4077
18500,990,-44595,4808,10593,4089
18550,993,-44730,4820,10623,4100
18600,997,-44915,4834,10657,4106
18650,999,-44850,4854,10678,4117
18700,1002,-45015,4866,10708,4128
18750,1003,-45035,4880,10727,4146
18800,1007,-45100,4894,10752,4161
18850,1008,-45310,4903,10785,4170
18900,1009,-45545,4911,10818,4180
18950,1013,-45650,4927,10846,4190
19000,1015,-45775,4939,10875,4201
19050,1021,-46015,4948,10908,4215
19100,1022,-46305,4955,10944,4223
19150,1022,-46375,4965,10970,4237
19200,1023,-46510,4978,11001,4244
19250,1027,-46665,4989,11032,4256
19300,1028,-46620,5010,11053,4265
19350,1032,-46715,5024,11084,4274
19400,1036,-46860,5036,11112,4288
19450,1040,-47010,5046,11143,4301
19500,1041,-47120,5061,11169,4311
19550,1045,-47165,5074,11191,4330
19600,1050,-47380,5083,11226,4341
19650,1051,-47565,5092,11258,4351
19700,1054,-47735,5103,11289,4362
19750,1059,-47780,5120,11312,4377
19800,1065,-47885,5136,11340,4389
19850,1065,-47925,5154,11365,4396
19900,1071,-48105,5168,11400,4403
19950,1074,-48200,5180,11429,4415
20000,1075,-48210,5191,11450,4434
20050,1075,-48260,5203,11473,4449
20100,1079,-48485,5211,11505,4463
20150,1080,-48625,5227,11535,4468
20200,1082,-48670,5241,11558,4483
20250,1089,-48780,5257,11585,4497
20300,1092,-48975,5264,11616,4512
20350,1092,-48945,5280,11638,4524
20400,1095,-49115,5292,11670,4533
20450,1099,-49355,5299,11704,4546
20500,1100,-49545,5308,11738,4554
20550,1100,-49670,5316,11766,4568
20600,1103,-49790,5330,11792,4581
20650,1104,-50000,5342,11825,4587
20700,1105,-50120,5351,11852,4602
20750,1108,-50110,5371,11874,4613
20800,1108,-50210,5388,11901,4619
20850,1111,-50350,5400,11930,4631
20900,1113,-50595,5410,11966,4637
20950,1122,-50675,5428,11992,4652
21000,1129,-50825,5441,12023,4665
21050,1132,-50955,5452,12050,4680
21100,1139,-51075,5467,12080,4692
21150,1140,-51290,5477,12113,4700
21200,1144,-51455,5488,12145,4711
21250,1146,-51560,5500,12175,4721
21300,1147,-51635,5512,12202,4733
21350,1150,-51720,5524,12227,4749
21400,1151,-51845,5533,12253,4765
21450,1153,-51970,5545,12282,4776
21500,1156,-51975,5563,12305,4788
21550,1157,-52035,5576,12327,4804
21600,1161,-52225,5589,12362,4810
21650,1164,-52440,5598,12394,4822
21700,1170,-52560,5611,12422,4837
21750,1172,-52720,5625,12452,4845
21800,1179,-52900,5637,12485,4857
21850,1181,-52950,5654,12510,4867
21900,1181,-53060,5665,12535,4881
21950,1186,-53195,5680,12565,4891
22000,1188,-53215,5697,12590,4901
22050,1192,-53375,5710,12622,4910
22100,1194,-53440,5722,12645,4927
22150,1196,-53480,5740,12670,4936
22200,1199,-53585,5754,12696,4949
22250,1201,-53740,5762,12727,4962
22300,1201,-53920,5767,12759,4975
22350,1202,-54070,5779,12786,4987
22400,1204,-54300,5789,12819,4996
22450,1210,-54415,5803,12849,5008
22500,1211,-54425,5823,12873,5015
22550,1213,-54625,5833,12906,5024
22600,1217,-54865,5837,12940,5040
22650,1218,-55035,5845,12971,5052
22700,1219,-55140,5857,12998,5064
22750,1220,-55410,5868,13036,5066
22800,1226,-55470,5884,13061,5081
22850,1229,-55535,5899,13087,5093
22900,1231,-55595,5910,13110,5111
22950,1237,-55715,5925,13140,5122
23000,1238,-55835,5938,13168,5132
23050,1238,-55935,5956,13196,5136
23100,1239,-56085,5965,13226,5148
23150,1243,-56145,5984,13251,5158
23200,1248,-56180,6001,13276,5171
23250,1253,-56330,6018,13308,5177
23300,1259,-56500,6030,13340,5189
23350,1262,-56710,6040,13374,5198
23400,1262,-56885,6052,13405,5205
23450,1264,-57070,6064,13437,5213
23500,1266,-57080,6079,13462,5225
23550,1268,-57225,6091,13490,5237
23600,1269,-57345,6104,13518,5247
23650,1269,-57495,6112,13550,5257
23700,1274,-57645,6123,13582,5269
23750,1278,-57695,6137,13607,5284
23800,1279,-57835,6154,13638,5287
23850,1280,-57965,6163,13663,5304
23900,1283,-58070,6177,13689,5317
23950,1284,-58195,6186,13715,5333
24000,1285,-58370,6197,13748,5340
24050,1288,-58550,6206,13778,5354
24100,1293,-58740,6221,13812,5360
24150,1294,-58865,6232,13837,5375
24200,1297,-59025,6244,13868,5385
24250,1299,-59270,6250,13906,5393
24300,1299,-59415,6261,13933,5405
24350,1300,-59540,6269,13961,5420
24400,1302,-59690,6279,13992,5431
24450,1306,-59900,6292,14026,5438
24500,1307,-60020,6305,14054,5448
24550,1308,-60130,6318,14081,5459
24600,1309,-60430,6323,14116,5470
24650,1311,-60620,6337,14149,5475
24700,1316,-60670,6357,14177,5482
24750,1317,-60780,6370,14207,5490
24800,1318,-60880,6383,14236,5499
24850,1318,-60950,6395,14261,5512
24900,1323,-61080,6407,14292,5524
24950,1325,-61130,6421,14317,5537
25000,1332,-61210,6434,14341,5557
25050,1335,-61250,6451,14365,5569
25100,1337,-61440,6464,14397,5576
25150,1342,-61590,6479,14427,5586
25200,1344,-61725,6490,14456,5598
25250,1345,-61755,6507,14479,5609
25300,1349,-61925,6520,14512,5617
25350,1351,-62190,6526,14546,5629
25400,1352,-62220,6544,14570,5638
25450,1356,-62360,6555,14598,5653
25500,1359,-62445,6570,14626,5663
25550,1361,-62560,6587,14656,5668
25600,1363,-62680,6598,14685,5680
25650,1363,-62905,6609,14720,5684
25700,1363,-63075,6617,14748,5698
25750,1369,-63340,6626,14785,5708
25800,1369,-63545,6632,14816,5721
25850,1370,-63620,6639,14841,5740
25900,1374,-63705,6655,14870,5749
25950,1375,-63850,6666,14900,5759
26000,1377,-63915,6683,14925,5769
26050,1378,-64070,6692,14954,5782
26100,1381,-64330,6702,14990,5789
26150,1382,-64570,6710,15025,5797
26200,1385,-64660,6724,15051,5810
26250,1385,-64770,6736,15077,5822
26300,1385,-64945,6745,15105,5835
26350,1388,-65045,6760,15133,5845
26400,1391,-65175,6774,15163,5854
26450,1393,-65325,6786,15193,5864
26500,1393,-65405,6800,15218,5875
26550,1395,-65450,6819,15243,5883
26600,1400,-65635,6827,15274,5899
26650,1404,-65650,6847,15300,5907
26700,1405,-65705,6861,15324,5920
26750,1407,-65715,6870,15343,5944
26800,1409,-65610,6889,15362,5958
26850,1410,-65645,6903,15384,5973
26900,1412,-65820,6914,15414,5984
26950,1413,-65975,6924,15444,5995
27000,1415,-66145,6936,15476,6003
27050,1419,-66260,6952,15505,6012
27100,1420,-66405,6962,15534,6024
27150,1422,-66585,6975,15568,6029
27200,1423,-66655,6987,15593,6043
27250,1423,-66760,7002,15620,6051
27300,1429,-66910,7014,15650,6065
27350,1429,-66985,7027,15675,6077
27400,1430,-67080,7036,15701,6093
27450,1433,-67205,7049,15731,6103
27500,1434,-67375,7061,15760,6113
27550,1435,-67590,7073,15795,6117
27600,1436,-67640,7086,15822,6128
27650,1438,-67565,7105,15838,6145
27700,1444,-67625,7120,15862,6162
27750,1445,-67820,7132,15895,6168
27800,1450,-67945,7143,15923,6184
27850,1452,-68095,7152,15953,6197
27900,1453,-68145,7168,15977,6208
27950,1453,-68275,7179,16004,6220
28000,1455,-68420,7189,16033,6233
28050,1456,-68575,7201,16062,6243
28100,1456,-68575,7212,16085,6259
28150,1457,-68770,7224,16118,6265
28200,1458,-68780,7241,16142,6275
28250,1460,-68955,7253,16173,6284
28300,1461,-69110,7263,16203,6295
28350,1466,-69330,7275,16237,6304
28400,1467,-69455,7284,16263,6320
28450,1471,-69650,7294,16294,6333
28500,1474,-69715,7309,16320,6345
28550,1476,-70020,7313,16359,6354
28600,1476,-69995,7331,16382,6363
28650,1478,-70105,7345,16410,6373
28700,1480,-70240,7354,16440,6386
28750,1483,-70285,7370,16465,6398
28800,1485,-70435,7383,16496,6406
28850,1487,-70590,7395,16525,6417
28900,1490,-70515,7413,16543,6434
28950,1491,-70675,7426,16575,6440
29000,1491,-70795,7441,16605,6445
29050,1491,-70975,7451,16636,6454
29100,1493,-71130,7462,16670,6461
29150,1493,-71265,7473,16699,6471
29200,1493,-71335,7486,16725,6482
29250,1495,-71510,7498,16756,6491
29300,1496,-71665,7512,16787,6497
29350,1496,-71825,7526,16817,6503
29400,1498,-71960,7539,16845,6514
29450,1499,-72105,7550,16875,6524
29500,1501,-72190,7564,16902,6535
29550,1508,-72270,7583,16932,6543
29600,1514,-72495,7590,16963,6561
29650,1517,-72780,7597,17000,6570
29700,1517,-72820,7612,17022,6583
29750,1519,-73010,7618,17053,6598
29800,1521,-73180,7627,17082,6612
29850,1529,-73330,7639,17112,6628
29900,1531,-73510,7649,17143,6639
29950,1538,-73475,7669,17164,6655
30000,1538,-73535,7685,17189,6664
30050,1540,-73565,7703,17213,6674
30100,1542,-73620,7718,17238,6686
30150,1544,-73745,7729,17266,6699
30200,1545,-73790,7743,17289,6713
30250,1551,-74060,7752,17325,6724
30300,1554,-74165,7766,17351,6737
30350,1556,-74215,7781,17377,6748
30400,1558,-74360,7795,17407,6756
30450,1558,-74460,7809,17434,6765
30500,1560,-74485,7827,17459,6774
30550,1561,-74730,7834,17492,6785
30600,1562,-74770,7852,17517,6793
30650,1572,-74890,7871,17548,6803
30700,1574,-74925,7884,17572,6818
30750,1576,-75035,7894,17599,6833
30800,1578,-75145,7911,17627,6840
30850,1583,-75245,7926,17655,6852
30900,1588,-75380,7938,17685,6865
30950,1590,-75510,7950,17713,6877
31000,1592,-75705,7958,17742,6892
31050,1594,-75770,7975,17767,6902
31100,1598,-75845,7991,17795,6912
31150,1603,-76040,8005,17830,6918
31200,1609,-76210,8021,17863,6925
31250,1609,-76250,8036,17888,6935
31300,1610,-76395,8047,17918,6945
31350,1613,-76490,8060,17945,6958
31400,1613,-76640,8071,17974,6968
31450,1619,-76705,8088,17999,6982
31500,1619,-76815,8101,18026,6992
31550,1621,-76895,8115,18054,7002
31600,1621,-77045,8127,18084,7010
31650,1621,-77225,8140,18115,7016
31700,1624,-77290,8154,18143,7027
31750,1626,-77285,8176,18166,7034
31800,1628,-77365,8192,18193,7043
31850,1630,-77475,8207,18219,7054
31900,1631,-77695,8216,18253,7062
31950,1636,-77795,8228,18281,7077
32000,1638,-77890,8242,18309,7087
32050,1645,-78035,8257,18340,7098
32100,1648,-78020,8273,18362,7113
32150,1651,-78145,8285,18394,7122
32200,1653,-78390,8295,18430,7128
32250,1655,-78445,8308,18456,7141
32300,1661,-78555,8320,18485,7156
32350,1665,-78735,8328,18514,7173
32400,1665,-78920,8337,18546,7182
32450,1665,-78965,8350,18571,7194
32500,1665,-79100,8365,18601,7199
32550,1666,-79110,8384,18624,7208
32600,1667,-79205,8400,18651,7216
32650,1670,-79465,8406,18686,7228
32700,1670,-79525,8421,18710,7239
32750,1673,-79650,8433,18739,7251
32800,1677,-79755,8447,18768,7262
32850,1679,-79890,8457,18799,7273
32900,1681,-80060,8469,18831,7281
32950,1683,-80220,8480,18861,7292
33000,1688,-80355,8491,18887,7310
33050,1692,-80510,8504,18917,7321
33100,1695,-80715,8515,18950,7330
33150,1698,-80840,8529,18978,7341
33200,1704,-80915,8544,19008,7352
33250,1704,-81025,8559,19034,7361
33300,1707,-81125,8572,19063,7372
33350,1710,-81265,8584,19092,7384
33400,1710,-81385,8594,19120,7396
33450,1711,-81465,8609,19146,7406
33500,1713,-81580,8624,19174,7415
33550,1719,-81745,8633,19207,7429
33600,1720,-81800,8645,19232,7443
33650,1722,-81955,8659,19263,7450
33700,1725,-82000,8672,19285,7468
33750,1728,-82015,8689,19311,7478
33800,1731,-82155,8701,19340,7490
33850,1738,-82270,8716,19368,7504
33900,1739,-82375,8726,19396,7517
33950,1742,-82540,8736,19427,7529
34000,1747,-82665,8749,19457,7541
34050,1747,-82785,8762,19485,7550
34100,1753,-83000,8773,19519,7561
34150,1757,-83110,8787,19547,7573
34200,1757,-83355,8795,19581,7581
34250,1761,-83490,8809,19613,7589
34300,1764,-83735,8820,19650,7594
34350,1766,-83865,8834,19677,7605
34400,1768,-83925,8849,19701,7618
34450,1773,-84020,8862,19728,7633
34500,1774,-84145,8875,19758,7641
34550,1783,-84275,8889,19788,7656
34600,1786,-84425,8901,19818,7667
34650,1789,-84525,8914,19844,7681
34700,1795,-84640,8931,19874,7690
34750,1796,-84745,8946,19904,7696
34800,1798,-85055,8950,19939,7709
34850,1800,-85070,8962,19960,7728
34900,1806,-85175,8974,19987,7745
34950,1808,-85195,8993,20011,7754
35000,1814,-85455,9004,20048,7762
35050,1816,-85515,9025,20075,7766
35100,1819,-85730,9034,20110,7775
35150,1823,-85880,9045,20139,7789
35200,1823,-85860,9061,20156,7806
35250,1825,-85930,9079,20184,7812
35300,1826,-86065,9092,20212,7822
35350,1827,-86160,9109,20240,7828
35400,1829,-86180,9126,20262,7841
35450,1833,-86285,9140,20291,7852
35500,1837,-86475,9150,20323,7864
35550,1840,-86590,9162,20351,7877
35600,1843,-86605,9182,20374,7887
35650,1844,-86730,9196,20402,7896
35700,1848,-86845,9209,20431,7908
35750,1850,-86780,9232,20452,7916
35800,1851,-86840,9244,20476,7931
35850,1852,-86920,9260,20503,7939
35900,1859,-87085,9274,20535,7950
35950,1860,-87095,9292,20557,7961
36000,1865,-87165,9309,20584,7972
36050,1868,-87295,9318,20612,7988
36100,1870,-87415,9330,20639,8001
36150,1876,-87470,9347,20666,8013
36200,1876,-87655,9357,20699,8020
36250,1881,-87740,9374,20726,8031
36300,1886,-87730,9388,20751,8047
36350,1888,-87875,9397,20782,8059
36400,1892,-87915,9412,20804,8076
36450,1894,-88020,9426,20830,8088
36500,1894,-88165,9438,20858,8098
36550,1894,-88205,9458,20882,8104
36600,1898,-88210,9479,20905,8114
36650,1898,-88280,9489,20931,8128
36700,1900,-88520,9496,20968,8136
36750,1903,-88650,9504,20995,8154
36800,1911,-88785,9519,21025,8167
36850,1911,-88935,9529,21053,8179
36900,1913,-89125,9539,21085,8189
36950,1915,-89210,9552,21111,8202
37000,1916,-89450,9560,21146,8210
37050,1923,-89555,9576,21174,8223
37100,1926,-89605,9595,21198,8233
37150,1926,-89755,9609,21227,8240
37200,1928,-89925,9618,21256,8254
37250,1929,-89975,9630,21279,8270
37300,1931,-90050,9644,21305,8282
37350,1937,-90140,9653,21335,8299
37400,1940,-90265,9664,21366,8310
37450,1945,-90455,9677,21401,8317
37500,1948,-90510,9692,21426,8330
37550,1950,-90725,9698,21458,8344
37600,1950,-90800,9714,21483,8353
37650,1951,-90895,9727,21507,8367
37700,1954,-90985,9743,21535,8376
37750,1954,-91140,9757,21566,8381
37800,1957,-91280,9769,21595,8393
37850,1960,-91385,9781,21622,8407
37900,1964,-91395,9796,21644,8424
37950,1967,-91600,9806,21676,8435
38000,1970,-91765,9816,21707,8447
38050,1975,-91970,9829,21742,8454
38100,1977,-92150,9842,21773,8462
38150,1979,-92310,9853,21806,8470
38200,1981,-92450,9867,21837,8477
38250,1981,-92470,9886,21861,8484
38300,1981,-92630,9895,21892,8494
