games,splits,score,wins,loses,draws
50,0,-90,10,29,11
100,1,-105,25,50,26
150,1,-235,39,80,32
200,3,-345,51,109,43
250,4,-510,63,139,52
300,4,-590,77,164,63
350,5,-695,92,191,72
400,9,-835,101,220,88
450,9,-930,116,246,97
500,9,-1085,128,275,106
550,13,-1265,143,308,112
600,13,-1305,158,330,125
650,13,-1390,171,356,136
700,15,-1585,181,387,147
750,24,-1585,201,410,163
800,26,-1600,217,432,177
850,26,-1660,234,458,184
900,32,-1735,250,483,199
950,32,-1745,266,503,213
1000,32,-1795,285,527,220
1050,32,-1880,295,550,237
1100,34,-1905,309,574,251
1150,38,-2005,323,601,264
1200,40,-2040,335,624,281
1250,40,-2170,346,651,293
1300,41,-2180,363,675,303
1350,42,-2360,372,705,315
1400,45,-2570,380,737,328
1450,45,-2640,392,765,338
1500,51,-2730,406,794,351
1550,52,-2870,417,822,363
1600,52,-2985,431,852,369
1650,53,-3085,446,877,380
1700,54,-3145,458,901,395
1750,54,-3210,472,923,409
1800,55,-3430,480,956,419
1850,57,-3605,490,985,432
1900,57,-3850,500,1021,436
1950,59,-3925,512,1048,449
2000,59,-4050,524,1077,458
2050,59,-4085,543,1101,465
2100,62,-4285,553,1134,475
2150,62,-4390,566,1162,484
2200,67,-4530,577,1193,497
2250,68,-4650,594,1222,502
2300,71,-4655,611,1241,519
2350,74,-4750,626,1267,531
2400,74,-4840,639,1292,543
2450,74,-4865,650,1313,561
2500,76,-5020,661,1341,574
2550,77,-5090,674,1367,586
2600,78,-5265,685,1397,596
2650,78,-5365,700,1422,606
2700,79,-5570,709,1453,617
2750,80,-5860,719,1492,619
2800,83,-5940,736,1520,627
2850,84,-5985,754,1544,636
2900,88,-6085,768,1571,649
2950,88,-6135,786,1597,655
3000,88,-6195,802,1619,667
3050,89,-6305,816,1650,673
3100,89,-6400,832,1677,680
3150,92,-6460,850,1704,688
3200,92,-6535,865,1728,699
3250,93,-6615,878,1752,713
3300,95,-6660,894,1777,724
3350,98,-6865,906,1811,731
3400,101,-7105,915,1844,742
3450,101,-7275,926,1872,753
3500,107,-7445,940,1906,761
3550,108,-7600,950,1936,772
3600,108,-7715,961,1963,784
3650,108,-7845,971,1992,795
3700,108,-8025,984,2023,801
3750,108,-8140,994,2052,812
3800,108,-8270,1008,2082,818
3850,108,-8440,1019,2113,826
3900,108,-8595,1031,2142,835
3950,108,-8755,1043,2173,842
4000,108,-8800,1058,2197,853
4050,109,-8855,1073,2222,864
4100,109,-9030,1082,2250,877
4150,109,-9125,1097,2276,886
4200,110,-9265,1111,2304,895
4250,111,-9215,1129,2323,909
4300,112,-9285,1142,2346,924
4350,114,-9300,1157,2367,940
4400,115,-9435,1169,2397,949
4450,119,-9655,1180,2433,956
4500,121,-9820,1191,2462,968
4550,124,-9960,1202,2487,985
4600,125,-10035,1214,2511,1000
4650,127,-10175,1225,2539,1013
4700,129,-10185,1241,2562,1026
4750,130,-10385,1250,2594,1036
4800,131,-10470,1262,2622,1047
4850,132,-10695,1268,2655,1059
4900,133,-10835,1281,2685,1067
4950,135,-11040,1290,2716,1079
5000,137,-11220,1299,2749,1089
5050,137,-11320,1314,2777,1096
5100,137,-11380,1327,2802,1108
5150,137,-11455,1342,2826,1119
5200,137,-11545,1354,2850,1133
5250,139,-11770,1364,2884,1141
5300,142,-11890,1380,2915,1147
5350,143,-12065,1391,2945,1157
5400,148,-12075,1411,2969,1168
5450,148,-12270,1422,3001,1175
5500,148,-12300,1437,3022,1189
5550,150,-12565,1443,3056,1201
5600,152,-12515,1463,3077,1212
5650,154,-12595,1481,3106,1217
5700,157,-12685,1500,3134,1223
5750,158,-12700,1517,3157,1234
5800,161,-12795,1530,3184,1247
5850,162,-12965,1541,3215,1256
5900,166,-13005,1558,3239,1269
5950,167,-13165,1573,3270,1274
6000,170,-13240,1585,3297,1288
6050,172,-13320,1601,3324,1297
6100,172,-13340,1620,3348,1304
6150,174,-13560,1627,3380,1317
6200,174,-13710,1638,3409,1327
6250,175,-13840,1650,3437,1338
6300,175,-13905,1666,3461,1348
6350,181,-14055,1678,3491,1362
6400,181,-14110,1693,3516,1372
6450,183,-14260,1706,3547,1380
6500,184,-14265,1723,3569,1392
6550,186,-14330,1738,3595,1403
6600,188,-14490,1748,3624,1416
6650,188,-14520,1761,3646,1431
6700,189,-14640,1772,3675,1442
6750,190,-14820,1784,3705,1451
6800,191,-14995,1796,3736,1459
6850,192,-15035,1814,3761,1467
6900,192,-15180,1824,3790,1478
6950,192,-15485,1829,3827,1486
7000,193,-15700,1840,3861,1492
7050,194,-15820,1856,3889,1499
7100,194,-15910,1870,3915,1509
7150,195,-15910,1887,3938,1520
7200,195,-16095,1896,3967,1532
7250,196,-16085,1912,3988,1546
7300,202,-16245,1923,4018,1561
7350,203,-16300,1937,4042,1574
7400,203,-16310,1952,4064,1587
7450,204,-16405,1965,4091,1598
7500,204,-16475,1979,4115,1610
7550,204,-16585,1988,4144,1622
7600,204,-16730,1999,4171,1634
7650,205,-16850,2012,4199,1644
7700,205,-17015,2023,4228,1654
7750,206,-17225,2032,4261,1663
7800,209,-17345,2043,4290,1676
7850,214,-17475,2057,4317,1690
7900,222,-17420,2078,4337,1707
7950,223,-17495,2092,4363,1718
8000,226,-17640,2105,4392,1729
8050,226,-17630,2126,4412,1738
8100,231,-17705,2144,4439,1748
8150,233,-17840,2157,4467,1759
8200,235,-17800,2176,4488,1771
8250,235,-17920,2189,4513,1783
