games,splits,score,wins,loses,draws
4300,124,-9740,1209,2460,755
4350,125,-9965,1221,2496,758
4400,126,-10030,1235,2521,770
4450,127,-10165,1244,2551,782
4500,128,-10395,1254,2584,790
4550,128,-10545,1265,2616,797
4600,130,-10610,1282,2641,807
4650,131,-10865,1291,2677,813
4700,131,-10960,1303,2703,825
4750,131,-11020,1314,2729,838
4800,132,-11150,1327,2761,844
4850,133,-11375,1337,2795,851
4900,136,-11375,1357,2818,861
4950,138,-11450,1373,2846,869
5000,138,-11435,1395,2868,875
5050,139,-11565,1409,2898,882
5100,140,-11710,1419,2927,894
5150,141,-11850,1429,2954,908
5200,141,-11930,1440,2982,919
5250,142,-12085,1448,3010,934
5300,144,-12290,1459,3043,942
5350,148,-12370,1476,3071,951
5400,150,-12510,1489,3101,960
5450,150,-12655,1500,3128,972
5500,150,-12810,1510,3155,985
5550,153,-12855,1528,3182,993
5600,153,-12935,1542,3210,1001
5650,153,-13040,1557,3237,1009
5700,153,-13135,1571,3265,1017
5750,154,-13220,1584,3294,1026
5800,156,-13170,1602,3316,1038
5850,157,-13245,1615,3341,1051
5900,161,-13400,1629,3372,1060
5950,161,-13515,1640,3399,1072
6000,162,-13665,1653,3427,1082
6050,164,-13755,1672,3455,1087
6100,164,-13860,1685,3483,1096
6150,165,-14035,1695,3512,1108
6200,168,-14120,1709,3539,1120
6250,169,-14150,1727,3563,1129
6300,171,-14285,1740,3591,1140
6350,172,-14370,1750,3617,1155
6400,172,-14370,1766,3639,1167
6450,173,-14420,1781,3662,1180
6500,176,-14605,1791,3695,1190
6550,176,-14645,1804,3721,1201
6600,178,-14720,1823,3749,1206
6650,179,-14875,1836,3779,1214
6700,181,-15010,1850,3811,1220
6750,181,-15240,1858,3845,1228
6800,181,-15270,1871,3870,1240
6850,185,-15290,1891,3895,1249
6900,189,-15535,1901,3931,1257
6950,189,-15585,1915,3956,1268
7000,191,-15630,1934,3981,1276
7050,195,-15740,1949,4010,1286
7100,195,-15740,1969,4036,1290
7150,197,-15880,1983,4067,1297
7200,199,-15900,1997,4092,1310
7250,203,-16040,2011,4123,1319
7300,207,-16175,2024,4154,1329
7350,207,-16300,2037,4184,1336
7400,207,-16445,2048,4214,1345
7450,208,-16565,2060,4244,1354
7500,209,-16650,2072,4272,1365
7550,210,-16725,2087,4299,1374
7600,211,-16810,2104,4326,1381
7650,212,-16975,2118,4358,1386
7700,213,-17125,2130,4391,1392
7750,215,-17160,2145,4414,1406
7800,215,-17250,2159,4440,1416
7850,215,-17410,2168,4468,1429
7900,218,-17430,2184,4492,1442
7950,222,-17540,2200,4522,1450
8000,223,-17695,2214,4553,1456
8050,225,-17740,2232,4580,1463
8100,225,-17725,2247,4604,1474
8150,226,-17785,2264,4630,1482
8200,226,-17940,2275,4658,1493
8250,226,-18080,2286,4689,1501
8300,228,-18125,2301,4713,1514
8350,233,-18335,2310,4746,1527
8400,235,-18440,2323,4774,1538
8450,238,-18385,2343,4793,1552
8500,241,-18580,2356,4827,1558
8550,241,-18675,2371,4853,1567
8600,241,-18855,2385,4885,1571
8650,242,-18890,2400,4908,1584
8700,244,-18930,2419,4934,1591
8750,247,-19050,2429,4962,1606
8800,248,-19165,2445,4991,1612
8850,252,-19160,2464,5014,1624
8900,255,-19305,2478,5044,1633
8950,256,-19365,2490,5071,1645
9000,256,-19460,2502,5100,1654
9050,257,-19495,2519,5125,1663
9100,257,-19530,2534,5151,1672
9150,258,-19510,2550,5171,1687
9200,261,-19640,2561,5198,1702
9250,261,-19730,2573,5222,1716
9300,263,-19870,2590,5253,1720
9350,265,-20045,2603,5285,1727
9400,265,-20120,2612,5309,1744
9450,268,-20365,2619,5345,1754
9500,268,-20355,2638,5366,1764
9550,270,-20565,2649,5401,1770
9600,271,-20665,2662,5430,1779
9650,271,-20720,2681,5456,1784
9700,273,-20790,2694,5482,1797
9750,275,-20970,2708,5514,1803
9800,276,-21095,2721,5544,1811
9850,277,-21150,2736,5569,1822
9900,279,-21345,2746,5600,1833
9950,280,-21450,2759,5625,1846
10000,280,-21550,2774,5653,1853
10050,284,-21855,2782,5693,1859
10100,287,-22105,2791,5730,1866
10150,291,-22230,2806,5762,1873
10200,294,-22305,2821,5789,1884
10250,299,-22420,2829,5816,1904
10300,301,-22590,2835,5848,1918
10350,304,-22645,2852,5875,1927
10400,305,-22730,2870,5903,1932
10450,307,-22910,2883,5934,1940
10500,308,-23135,2894,5969,1945
10550,310,-23235,2912,5997,1951
10600,314,-23340,2925,6025,1964
10650,315,-23340,2940,6046,1979
10700,321,-23420,2958,6072,1991
10750,323,-23485,2974,6096,2003
10800,325,-23670,2988,6130,2007
10850,326,-23840,3000,6162,2014
10900,329,-23965,3011,6190,2028
10950,331,-23955,3028,6212,2041
11000,333,-24090,3042,6241,2050
11050,336,-24275,3050,6275,2061
11100,337,-24290,3068,6299,2070
11150,340,-24345,3085,6326,2079
11200,340,-24495,3097,6356,2087
11250,342,-24490,3116,6379,2097
11300,344,-24645,3127,6410,2107
11350,346,-24730,3143,6439,2114
11400,347,-24910,3151,6468,2128
11450,349,-25050,3160,6497,2142
11500,349,-25105,3177,6524,2148
11550,351,-25140,3194,6549,2158
11600,351,-25245,3207,6577,2167
11650,352,-25295,3225,6603,2174
11700,352,-25445,3237,6633,2182
11750,354,-25610,3250,6664,2190
11800,355,-25770,3260,6693,2202
11850,359,-25935,3275,6726,2208
11900,359,-26020,3287,6751,2221
11950,360,-26295,3293,6786,2231
12000,360,-26460,3302,6816,2242
12050,363,-26630,3315,6849,2249
12100,364,-26665,3331,6873,2260
12150,365,-26775,3345,6901,2269
12200,371,-26795,3362,6926,2283
12250,372,-26840,3378,6948,2296
12300,374,-26960,3388,6973,2313
12350,374,-27145,3401,7006,2317
12400,375,-27325,3412,7038,2325
12450,375,-27470,3423,7068,2334
12500,375,-27680,3432,7101,2342
12550,375,-27795,3441,7129,2355
12600,377,-27895,3456,7157,2364
12650,377,-27935,3473,7184,2370
12700,381,-28065,3488,7215,2378
12750,382,-28250,3497,7247,2388
12800,385,-28290,3513,7273,2399
12850,389,-28435,3526,7302,2411
12900,390,-28505,3538,7327,2425
12950,396,-28635,3551,7356,2439
13000,397,-28905,3558,7393,2446
13050,398,-29020,3574,7422,2452
13100,402,-29125,3591,7451,2460
13150,402,-29260,3605,7480,2467
13200,402,-29400,3616,7511,2475
13250,405,-29485,3631,7539,2485
13300,409,-29530,3647,7564,2498
13350,411,-29615,3662,7592,2507
13400,415,-29735,3675,7620,2520
13450,419,-29755,3693,7646,2530
13500,423,-29865,3704,7674,2545
13550,423,-29980,3718,7701,2554
13600,423,-30155,3732,7734,2557
13650,426,-30295,3747,7763,2566
13700,428,-30375,3763,7790,2575
13750,429,-30500,3773,7820,2586
13800,432,-30620,3784,7846,2602
13850,434,-30755,3797,7877,2610
13900,434,-30815,3812,7904,2618
13950,436,-30900,3824,7932,2630
14000,437,-31055,3834,7962,2641
14050,438,-31165,3849,7991,2648
14100,439,-31300,3862,8019,2658
14150,442,-31355,3875,8045,2672
14200,444,-31355,3890,8066,2688
14250,445,-31495,3902,8095,2698
14300,445,-31560,3919,8120,2706
14350,445,-31735,3931,8151,2713
14400,448,-31865,3945,8181,2722
14450,448,-31860,3961,8204,2733
14500,448,-31860,3975,8224,2749
14550,449,-32160,3984,8263,2752
14600,451,-32185,4002,8288,2761
14650,452,-32305,4015,8319,2768
14700,453,-32555,4023,8355,2775
14750,453,-32665,4037,8383,2783
14800,454,-32845,4048,8415,2791
14850,455,-32850,4067,8439,2799
14900,458,-32895,4084,8465,2809
14950,459,-32925,4100,8490,2819
15000,460,-33015,4114,8519,2827
15050,462,-33095,4133,8546,2833
15100,463,-33165,4147,8573,2843
15150,468,-33375,4156,8606,2856
15200,472,-33455,4169,8633,2870
15250,473,-33555,4183,8660,2880
15300,474,-33660,4199,8688,2887
15350,477,-33835,4213,8721,2893
15400,477,-33935,4228,8749,2900
15450,478,-34020,4242,8776,2910
15500,478,-34020,4254,8797,2927
15550,482,-34125,4270,8825,2937
15600,482,-34230,4285,8852,2945
15650,484,-34290,4302,8878,2954
15700,486,-34370,4316,8906,2964
15750,487,-34375,4333,8928,2976
15800,488,-34585,4346,8962,2980
15850,489,-34645,4361,8986,2992
15900,489,-34810,4369,9018,3002
15950,489,-34900,4379,9046,3014
16000,490,-35020,4391,9076,3023
16050,490,-35040,4408,9101,3031
16100,491,-35095,4425,9128,3038
16150,492,-35250,4437,9157,3048
16200,494,-35320,4454,9184,3056
16250,497,-35440,4467,9212,3068
16300,497,-35505,4484,9237,3076
16350,498,-35515,4501,9261,3086
16400,498,-35475,4527,9283,3088
16450,498,-35635,4539,9314,3095
16500,499,-35820,4551,9346,3102
16550,500,-35965,4563,9380,3107
16600,504,-36040,4577,9409,3118
16650,507,-36275,4588,9445,3124
16700,508,-36410,4600,9475,3133
16750,511,-36530,4615,9502,3144
16800,513,-36635,4632,9531,3150
16850,514,-36755,4645,9562,3157
16900,514,-36900,4659,9592,3163
16950,516,-37120,4669,9627,3170
17000,518,-37165,4683,9653,3182
17050,523,-37310,4696,9682,3195
17100,524,-37305,4715,9705,3204
17150,524,-37510,4725,9737,3212
17200,525,-37765,4734,9773,3218
17250,528,-37920,4746,9802,3230
17300,529,-38080,4761,9833,3235
17350,531,-38105,4778,9857,3246
17400,537,-38275,4789,9888,3260
17450,537,-38460,4798,9917,3272
17500,542,-38520,4814,9942,3286
17550,542,-38635,4825,9972,3295
17600,542,-38795,4838,10004,3300
17650,542,-38965,4849,10035,3308
17700,542,-39090,4860,10063,3319
17750,542,-39220,4872,10091,3329
17800,544,-39340,4886,10120,3338
17850,546,-39495,4896,10150,3350
17900,548,-39580,4910,10177,3361
17950,549,-39645,4925,10203,3371
18000,552,-39795,4938,10234,3380
18050,554,-39925,4951,10266,3387
18100,557,-40015,4965,10295,3397
18150,558,-40115,4979,10322,3407
18200,559,-40280,4988,10355,3416
18250,560,-40340,5006,10382,3422
18300,562,-40485,5017,10412,3433
18350,562,-40580,5034,10440,3438
18400,564,-40705,5047,10470,3447
18450,568,-40870,5061,10502,3455
18500,572,-40930,5075,10528,3469
18550,574,-41070,5085,10558,3481
18600,578,-41115,5099,10584,3495
18650,579,-41160,5113,10610,3506
18700,580,-41335,5125,10641,3514
18750,580,-41455,5136,10670,3524
18800,580,-41540,5146,10693,3541
18850,581,-41540,5166,10716,3549
18900,582,-41655,5175,10744,3563
18950,583,-41730,5191,10769,3573
19000,584,-41805,5208,10795,3581
19050,590,-41975,5219,10829,3592
19100,590,-41930,5240,10850,3600
19150,592,-42045,5249,10875,3618
19200,594,-42040,5273,10900,3621
19250,596,-42190,5283,10928,3635
19300,597,-42320,5297,10958,3642
19350,599,-42390,5311,10985,3653
19400,605,-42495,5324,11013,3668
19450,606,-42660,5333,11043,3680
19500,608,-42685,5350,11067,3691
19550,608,-42810,5362,11096,3700
19600,608,-43010,5368,11128,3712
19650,612,-43130,5385,11157,3720
19700,613,-43275,5396,11187,3730
19750,614,-43470,5407,11219,3738
19800,615,-43555,5419,11247,3749
19850,616,-43610,5433,11271,3762
19900,617,-43715,5442,11298,3777
19950,617,-43805,5456,11324,3787
20000,618,-43935,5468,11352,3798
20050,619,-43900,5488,11373,3808
20100,620,-43975,5504,11401,3815
20150,622,-44060,5518,11428,3826
20200,625,-44110,5536,11454,3835
20250,629,-44200,5551,11481,3847
20300,631,-44315,5563,11509,3859
20350,631,-44465,5573,11537,3871
20400,634,-44605,5584,11568,3882
20450,635,-44725,5596,11598,3891
20500,635,-44755,5614,11622,3899
20550,637,-44905,5626,11652,3909
20600,637,-45020,5640,11679,3918
20650,639,-45105,5657,11706,3926
20700,643,-45190,5670,11732,3941
20750,643,-45350,5681,11762,3950
20800,644,-45495,5694,11791,3959
20850,647,-45645,5707,11822,3968
20900,648,-45740,5722,11851,3975
20950,649,-45770,5737,11875,3987
21000,650,-45940,5749,11907,3994
21050,653,-46105,5763,11939,4001
21100,654,-46200,5778,11965,4011
21150,655,-46370,5791,11995,4019
21200,655,-46455,5808,12022,4025
21250,659,-46545,5823,12046,4040
21300,661,-46620,5839,12071,4051
21350,662,-46820,5852,12104,4056
21400,663,-46875,5868,12130,4065
21450,664,-46960,5881,12153,4080
21500,665,-47135,5891,12185,4089
21550,673,-47280,5903,12216,4104
21600,675,-47510,5912,12251,4112
21650,676,-47665,5924,12283,4119
21700,676,-47860,5936,12316,4124
21750,676,-47880,5951,12339,4136
21800,680,-47880,5969,12363,4148
21850,681,-48005,5981,12392,4158
21900,683,-48130,5996,12421,4166
21950,683,-48280,6011,12451,4171
22000,683,-48475,6020,12484,4179
22050,688,-48575,6037,12511,4190
22100,690,-48610,6052,12537,4201
22150,692,-48715,6065,12565,4212
22200,697,-48785,6085,12595,4217
22250,698,-48845,6102,12621,4225
22300,703,-48970,6116,12652,4235
22350,704,-49090,6131,12682,4241
22400,708,-49145,6148,12709,4251
22450,709,-49245,6164,12738,4257
22500,712,-49335,6181,12767,4264
22550,712,-49515,6192,12799,4271
22600,714,-49575,6205,12824,4285
22650,715,-49765,6216,12857,4292
22700,715,-49865,6229,12886,4300
22750,717,-49925,6244,12910,4313
22800,717,-50095,6255,12941,4321
22850,720,-50230,6270,12971,4329
22900,721,-50325,6285,13000,4336
22950,724,-50415,6298,13028,4348
23000,725,-50560,6311,13057,4357
23050,725,-50485,6335,13075,4365
23100,726,-50535,6346,13103,4377
23150,727,-50635,6363,13130,4384
23200,729,-50735,6378,13158,4393
23250,730,-50865,6389,13185,4406
23300,731,-51115,6395,13219,4417
23350,731,-51170,6415,13246,4420
23400,734,-51325,6428,13276,4430
23450,734,-51460,6441,13304,4439
23500,735,-51540,6452,13329,4454
23550,738,-51740,6459,13362,4467
23600,739,-51885,6471,13393,4475
23650,742,-51905,6490,13417,4485
23700,742,-52010,6503,13445,4494
23750,742,-52210,6515,13477,4500
23800,743,-52375,6528,13508,4507
23850,744,-52555,6537,13538,4519
23900,744,-52700,6546,13569,4529
23950,745,-52735,6563,13594,4538
24000,748,-52795,6581,13621,4546
24050,749,-53045,6590,13658,4551
24100,750,-53130,6604,13685,4561
24150,752,-53240,6619,13714,4569
24200,752,-53340,6634,13742,4576
24250,752,-53440,6646,13770,4586
24300,754,-53515,6659,13798,4597
24350,755,-53600,6672,13824,4609
24400,757,-53775,6684,13855,4618
24450,760,-53930,6699,13887,4624
24500,763,-54095,6707,13919,4637
24550,763,-54310,6717,13952,4644
24600,764,-54415,6734,13981,4649
24650,764,-54595,6746,14014,4654
24700,764,-54695,6760,14041,4663
24750,766,-54825,6772,14069,4675
24800,766,-54880,6782,14095,4689
24850,766,-54980,6795,14121,4700
24900,768,-55060,6808,14148,4712
24950,769,-55135,6822,14174,4723
25000,771,-55235,6838,14200,4733
25050,774,-55390,6851,14230,4743
25100,776,-55675,6859,14268,4749
25150,778,-55795,6873,14297,4758
25200,780,-55850,6889,14323,4768
25250,780,-56150,6897,14361,4772
25300,780,-56305,6908,14389,4783
25350,783,-56480,6919,14419,4795
25400,785,-56605,6930,14447,4808
25450,785,-56875,6937,14481,4817
25500,786,-57005,6949,14509,4828
25550,787,-57105,6962,14538,4837
25600,789,-57180,6976,14564,4849
25650,791,-57200,6993,14586,4862
25700,795,-57355,7009,14619,4867
25750,796,-57455,7024,14647,4875
25800,798,-57570,7039,14678,4881
25850,798,-57550,7053,14696,4899
25900,799,-57690,7066,14726,4907
25950,804,-57880,7079,14761,4914
26000,805,-58005,7091,14787,4927
26050,806,-58210,7101,14819,4936
26100,806,-58440,7109,14853,4944
26150,808,-58590,7121,14883,4954
26200,811,-58685,7136,14909,4966
26250,812,-58795,7151,14938,4973
26300,813,-59035,7159,14973,4981
26350,813,-59060,7178,14996,4989
26400,813,-59200,7190,15025,4998
26450,813,-59365,7200,15053,5010
26500,814,-59515,7213,15084,5017
26550,819,-59595,7231,15113,5025
26600,819,-59730,7239,15142,5038
26650,819,-59990,7247,15176,5046
26700,819,-60200,7254,15207,5058
26750,819,-60220,7271,15229,5069
26800,820,-60360,7288,15260,5072
26850,822,-60410,7300,15286,5086
26900,823,-60510,7311,15313,5099
26950,826,-60655,7326,15344,5106
27000,830,-60655,7346,15367,5117
27050,831,-60695,7363,15391,5127
27100,832,-60780,7378,15419,5135
27150,833,-60985,7386,15452,5145
27200,834,-61050,7396,15479,5159
27250,840,-61170,7407,15508,5175
27300,840,-61415,7414,15541,5185
27350,842,-61560,7424,15570,5198
27400,846,-61605,7443,15595,5208
27450,847,-61690,7457,15622,5218
27500,850,-61860,7464,15649,5237
27550,850,-61955,7479,15675,5246
27600,851,-62065,7493,15703,5255
27650,853,-62200,7503,15731,5269
27700,854,-62220,7521,15754,5279
27750,855,-62335,7533,15779,5293
27800,857,-62510,7544,15809,5304
27850,857,-62625,7558,15836,5313
27900,859,-62820,7568,15870,5321
27950,860,-62910,7581,15898,5331
28000,863,-63060,7591,15929,5343
28050,863,-63175,7603,15957,5353
28100,863,-63360,7615,15989,5359
28150,865,-63515,7627,16021,5367
28200,867,-63680,7635,16050,5382
28250,868,-63765,7650,16078,5390
28300,871,-63785,7667,16103,5401
28350,871,-63825,7680,16126,5415
28400,871,-64005,7692,16159,5420
28450,873,-64170,7705,16193,5425
28500,875,-64400,7714,16228,5433
28550,876,-64550,7728,16257,5441
28600,881,-64550,7747,16282,5452
28650,883,-64700,7759,16315,5459
28700,884,-64825,7772,16345,5467
28750,884,-64955,7783,16372,5479
28800,884,-65065,7797,16400,5487
28850,884,-65155,7807,16425,5502
28900,884,-65255,7820,16454,5510
28950,885,-65360,7835,16484,5516
29000,885,-65480,7849,16510,5526
29050,885,-65570,7865,16538,5532
29100,887,-65660,7879,16564,5544
29150,888,-65745,7894,16592,5552
29200,889,-65710,7908,16613,5568
29250,892,-65825,7921,16639,5582
29300,893,-65985,7934,16671,5588
29350,897,-66155,7944,16704,5599
29400,898,-66285,7955,16734,5609
29450,898,-66420,7964,16764,5620
29500,899,-66525,7978,16793,5628
29550,902,-66665,7989,16821,5642
29600,907,-66720,8008,16847,5652
29650,908,-66860,8023,16876,5659
29700,908,-67005,8033,16905,5670
29750,909,-67190,8042,16937,5680
29800,912,-67205,8055,16962,5695
29850,913,-67285,8071,16989,5703
29900,913,-67490,8078,17021,5714
29950,917,-67630,8092,17052,5723
30000,920,-67735,8109,17081,5730
30050,921,-67780,8125,17106,5740
30100,923,-67965,8135,17139,5749
30150,923,-68075,8152,17167,5754
30200,923,-68355,8157,17203,5763
30250,924,-68445,8172,17230,5772
30300,925,-68640,8182,17264,5779
30350,925,-68760,8195,17292,5788
30400,928,-68890,8209,17322,5797
30450,929,-68960,8226,17349,5804
30500,931,-69205,8235,17384,5812
30550,935,-69390,8245,17417,5823
30600,938,-69480,8260,17444,5834
30650,940,-69515,8277,17466,5847
30700,940,-69610,8293,17493,5854
30750,943,-69750,8308,17522,5863
30800,946,-69965,8320,17557,5869
30850,948,-70145,8329,17587,5882
30900,950,-70215,8346,17614,5890
30950,952,-70275,8359,17639,5904
31000,954,-70285,8376,17663,5915
31050,954,-70405,8388,17690,5926
31100,954,-70460,8400,17712,5942
31150,954,-70665,8411,17745,5948
31200,954,-70780,8425,17772,5957
31250,955,-70955,8435,17804,5966
31300,957,-71005,8449,17829,5979
31350,961,-71115,8464,17858,5989
31400,963,-71155,8484,17882,5997
31450,965,-71270,8499,17910,6006
31500,966,-71335,8514,17933,6019
31550,967,-71500,8522,17959,6036
31600,967,-71625,8535,17989,6043
31650,968,-71670,8548,18014,6056
31700,970,-71755,8563,18042,6065
31750,970,-71810,8579,18065,6076
31800,970,-72010,8587,18093,6090
31850,970,-72145,8602,18123,6095
31900,972,-72255,8618,18150,6104
31950,976,-72445,8629,18180,6117
32000,977,-72640,8641,18213,6123
32050,977,-72825,8654,18246,6127
32100,979,-73000,8664,18278,6137
32150,981,-73045,8679,18305,6147
32200,981,-73125,8689,18332,6160
32250,983,-73165,8707,18357,6169
32300,983,-73245,8722,18383,6178
32350,987,-73255,8735,18406,6196
32400,987,-73395,8742,18436,6209
32450,990,-73500,8754,18463,6223
32500,990,-73645,8763,18494,6233
32550,990,-73775,8774,18521,6245
32600,990,-73850,8790,18549,6251
32650,992,-73955,8806,18577,6259
32700,993,-74180,8816,18611,6266
32750,994,-74195,8834,18635,6275
32800,995,-74290,8846,18661,6288
32850,995,-74365,8863,18687,6295
32900,996,-74500,8877,18719,6300
32950,999,-74565,8893,18746,6310
33000,1002,-74745,8905,18776,6321
33050,1003,-74695,8925,18797,6331
33100,1004,-74840,8940,18828,6336
33150,1006,-74855,8959,18850,6347
33200,1007,-74990,8974,18880,6353
33250,1012,-75135,8985,18910,6367
33300,1012,-75245,8997,18936,6379
33350,1013,-75375,9010,18965,6388
33400,1015,-75525,9021,18994,6400
33450,1015,-75640,9036,19022,6407
33500,1016,-75770,9049,19051,6416
33550,1016,-75855,9064,19079,6423
33600,1017,-75915,9082,19106,6429
33650,1017,-75955,9100,19131,6436
33700,1020,-76005,9115,19157,6448
33750,1020,-76075,9133,19182,6455
33800,1022,-76285,9142,19218,6462
33850,1023,-76365,9155,19245,6473
33900,1023,-76510,9170,19276,6477
33950,1023,-76710,9180,19309,6484
34000,1027,-76815,9197,19338,6492
34050,1028,-76960,9210,19367,6501
34100,1028,-77060,9224,19394,6510
34150,1031,-77235,9235,19424,6522
34200,1035,-77360,9248,19454,6533
34250,1037,-77480,9263,19484,6540
34300,1037,-77440,9278,19504,6555
34350,1040,-77625,9290,19536,6564
34400,1041,-77755,9304,19566,6571
34450,1041,-77905,9316,19596,6579
34500,1042,-78145,9324,19631,6587
34550,1045,-78210,9342,19657,6596
34600,1046,-78305,9360,19686,6600
34650,1049,-78380,9374,19712,6613
34700,1059,-78365,9392,19736,6631
34750,1063,-78500,9405,19764,6644
34800,1063,-78665,9413,19793,6657
34850,1063,-78785,9423,19821,6669
34900,1063,-78930,9433,19847,6683
34950,1063,-79025,9447,19875,6691
35000,1063,-79095,9459,19900,6704
35050,1065,-79260,9471,19930,6714
35100,1066,-79340,9484,19954,6728
35150,1066,-79485,9498,19984,6734
35200,1067,-79550,9515,20009,6743
35250,1067,-79685,9529,20038,6750
35300,1067,-79770,9544,20063,6760
35350,1067,-79980,9554,20097,6766
35400,1068,-80060,9572,20123,6773
35450,1070,-80215,9582,20156,6782
35500,1073,-80345,9592,20188,6793
35550,1078,-80415,9608,20214,6806
35600,1080,-80560,9619,20244,6817
35650,1081,-80650,9632,20272,6827
35700,1083,-80700,9647,20298,6838
35750,1083,-80800,9659,20323,6851
35800,1084,-80905,9676,20352,6856
35850,1085,-81005,9687,20379,6869
35900,1086,-81045,9701,20406,6879
35950,1087,-81155,9716,20435,6886
36000,1088,-81175,9734,20461,6893
36050,1088,-81300,9746,20490,6902
36100,1088,-81355,9758,20515,6915
36150,1091,-81470,9772,20542,6927
36200,1091,-81585,9786,20569,6936
36250,1091,-81645,9800,20595,6946
36300,1092,-81780,9810,20623,6959
36350,1092,-81910,9821,20650,6971
36400,1092,-81900,9840,20674,6978
36450,1095,-82000,9853,20703,6989
36500,1096,-82100,9863,20729,7004
36550,1097,-82085,9882,20751,7014
36600,1099,-82285,9893,20785,7021
36650,1100,-82480,9902,20818,7030
36700,1100,-82575,9916,20846,7038
36750,1101,-82695,9932,20877,7042
36800,1101,-82815,9946,20903,7052
36850,1103,-83050,9955,20937,7061
36900,1104,-83085,9972,20962,7070
36950,1107,-83130,9993,20989,7075
37000,1107,-83225,10007,21017,7083
37050,1108,-83390,10020,21048,7090
37100,1110,-83490,10034,21075,7101
37150,1112,-83640,10048,21107,7107
37200,1114,-83675,10068,21132,7114
37250,1117,-83690,10083,21153,7131
37300,1118,-83795,10099,21181,7138
37350,1120,-83860,10115,21208,7147
37400,1121,-84010,10127,21238,7156
37450,1123,-84155,10138,21268,7167
37500,1125,-84265,10152,21296,7177
37550,1126,-84315,10169,21321,7186
37600,1129,-84435,10182,21349,7198
37650,1129,-84670,10189,21381,7209
37700,1131,-84740,10207,21406,7218
37750,1132,-84910,10216,21435,7231
37800,1133,-85165,10223,21469,7241
37850,1134,-85175,10241,21494,7249
37900,1135,-85210,10255,21516,7264
37950,1137,-85335,10270,21548,7269
38000,1138,-85565,10280,21584,7274
38050,1138,-85625,10295,21608,7285
38100,1140,-85870,10302,21644,7294
38150,1141,-86040,10312,21674,7305
38200,1143,-86170,10325,21703,7315
38250,1147,-86245,10341,21731,7325
38300,1147,-86345,10352,21758,7337
38350,1151,-86445,10366,21785,7350
38400,1154,-86545,10381,21813,7360
38450,1155,-86710,10395,21845,7365
38500,1155,-86760,10413,21871,7371
38550,1159,-86895,10428,21901,7380
38600,1160,-87005,10442,21929,7389
38650,1160,-87115,10455,21959,7396
38700,1161,-87190,10469,21988,7404
38750,1166,-87275,10486,22015,7415
38800,1168,-87500,10495,22048,7425
38850,1172,-87720,10506,22084,7432
38900,1173,-87895,10518,22115,7440
38950,1177,-87920,10534,22138,7455
39000,1177,-87975,10548,22162,7467
39050,1179,-88140,10559,22194,7476
39100,1181,-88245,10575,22222,7484
