games,splits,score,wins,loses,draws
50,0,-120,6,31,13
100,1,-120,21,52,28
150,2,-150,39,76,37
200,4,-325,50,109,45
250,7,-435,67,137,53
300,12,-640,77,169,66
350,13,-720,94,194,75
400,19,-795,109,221,89
450,23,-940,121,252,100
500,23,-1015,137,277,109
550,23,-1175,148,307,118
600,23,-1260,163,332,128
650,26,-1385,179,362,135
700,26,-1425,194,387,145
750,29,-1525,207,416,156
800,30,-1645,221,445,164
850,33,-1835,230,476,177
900,33,-1920,245,501,187
950,34,-1985,261,528,195
1000,40,-2210,271,562,207
1050,43,-2320,284,586,223
1100,47,-2425,296,613,238
1150,47,-2490,309,637,251
1200,48,-2545,323,664,261
1250,48,-2640,339,691,268
1300,49,-2755,349,717,283
1350,51,-2890,361,747,293
1400,51,-3005,374,773,304
1450,51,-2980,391,795,315
1500,53,-2945,409,814,330
1550,54,-3115,418,846,340
1600,56,-3305,432,879,345
1650,58,-3375,441,907,360
1700,58,-3510,453,934,371
1750,62,-3645,464,963,385
1800,62,-3835,474,992,396
1850,63,-4020,482,1023,408
1900,66,-4120,499,1053,414
1950,69,-4325,507,1086,426
2000,74,-4515,518,1119,437
2050,75,-4685,526,1150,449
2100,75,-4850,537,1179,459
2150,78,-4985,549,1206,473
2200,79,-5060,565,1231,483
2250,81,-5255,577,1264,490
2300,85,-5230,596,1285,504
2350,93,-5325,613,1313,517
2400,96,-5475,627,1345,524
2450,97,-5505,639,1366,542
2500,100,-5550,656,1392,552
2550,100,-5630,667,1414,569
2600,104,-5650,683,1438,583
2650,106,-5760,691,1463,602
2700,108,-5830,705,1490,613
2750,108,-6020,717,1521,620
2800,109,-6240,727,1556,626
2850,116,-6500,735,1590,641
2900,118,-6610,749,1618,651
2950,120,-6645,764,1641,665
3000,120,-6865,774,1676,670
3050,122,-6965,787,1702,683
3100,127,-7130,798,1734,695
3150,127,-7305,809,1764,704
3200,130,-7325,828,1788,714
3250,131,-7420,844,1815,722
3300,134,-7580,858,1845,731
3350,136,-7580,872,1868,746
3400,138,-7745,886,1900,752
3450,138,-7780,906,1925,757
3500,141,-7985,914,1955,772
3550,143,-8155,927,1985,781
3600,144,-8255,940,2014,790
3650,144,-8270,959,2036,799
3700,145,-8325,974,2061,810
3750,149,-8460,986,2091,822
3800,153,-8660,997,2125,831
3850,156,-8835,1005,2155,846
3900,157,-8945,1015,2182,860
3950,160,-9115,1026,2213,871
4000,163,-9300,1035,2242,886
4050,165,-9470,1043,2273,899
4100,169,-9570,1058,2301,910
4150,172,-9670,1074,2330,918
4200,172,-9810,1088,2361,923
4250,174,-9875,1104,2388,932
4300,176,-10105,1112,2422,942
4350,179,-10205,1125,2451,953
4400,180,-10235,1141,2476,963
4450,180,-10305,1154,2502,974
4500,180,-10440,1167,2530,983
4550,182,-10625,1176,2562,994
4600,183,-10850,1185,2598,1000
4650,185,-11005,1197,2630,1008
4700,188,-11190,1208,2661,1019
4750,192,-11280,1227,2689,1026
4800,193,-11300,1242,2712,1039
4850,194,-11475,1256,2745,1043
4900,194,-11540,1265,2771,1058
4950,194,-11695,1276,2802,1066
5000,194,-11755,1291,2826,1077
5050,196,-11925,1303,2855,1088
5100,196,-12040,1318,2883,1095
5150,200,-12140,1331,2912,1107
5200,201,-12210,1344,2938,1119
5250,201,-12310,1358,2965,1128
5300,205,-12425,1371,2994,1140
5350,205,-12495,1383,3019,1153
5400,206,-12605,1400,3047,1159
5450,209,-12720,1413,3073,1173
5500,210,-13030,1416,3110,1184
5550,211,-13165,1425,3140,1196
5600,216,-13210,1440,3164,1212
5650,217,-13400,1451,3197,1219
5700,217,-13480,1466,3223,1228
5750,217,-13535,1481,3245,1241
5800,217,-13710,1493,3276,1248
5850,220,-13885,1504,3306,1260
5900,220,-13975,1515,3332,1273
5950,220,-14145,1525,3362,1283
6000,222,-14375,1534,3394,1294
6050,226,-14430,1549,3419,1308
6100,227,-14560,1561,3447,1319
6150,229,-14565,1581,3469,1329
6200,229,-14475,1603,3488,1338
6250,230,-14500,1616,3511,1353
6300,232,-14540,1631,3536,1365
6350,233,-14705,1643,3566,1374
6400,234,-14880,1655,3597,1382
6450,235,-14920,1671,3620,1394
6500,235,-15130,1681,3654,1400
6550,235,-15330,1690,3686,1409
6600,239,-15410,1707,3711,1421
6650,239,-15550,1721,3742,1426
6700,243,-15690,1734,3772,1437
6750,244,-15840,1748,3801,1445
6800,244,-15920,1762,3829,1453
6850,245,-16000,1778,3856,1461
6900,247,-16015,1796,3880,1471
6950,248,-16225,1806,3914,1478
7000,249,-16365,1817,3942,1490
7050,252,-16560,1828,3974,1500
7100,255,-16765,1836,4004,1515
7150,260,-16790,1855,4030,1525
7200,264,-16940,1869,4062,1533
7250,267,-17060,1882,4090,1545
7300,268,-17245,1890,4121,1557
7350,269,-17235,1906,4139,1574
7400,270,-17340,1921,4166,1583
7450,273,-17580,1929,4201,1593
7500,274,-17740,1941,4232,1601
7550,276,-17830,1955,4261,1610
7600,277,-17770,1977,4280,1620
7650,279,-17855,1990,4306,1633
7700,281,-17970,2005,4334,1642
7750,284,-18070,2021,4363,1650
7800,284,-18125,2035,4387,1662
7850,287,-18225,2049,4414,1674
7900,289,-18390,2059,4445,1685
7950,289,-18475,2071,4470,1698
8000,291,-18610,2081,4498,1712
8050,291,-18810,2089,4529,1723
8100,293,-18890,2102,4556,1735
8150,296,-19070,2114,4589,1743
8200,296,-19290,2124,4624,1748
8250,296,-19445,2137,4654,1755
8300,296,-19400,2150,4673,1773
8350,296,-19410,2167,4694,1785
8400,297,-19540,2181,4721,1795
8450,298,-19535,2199,4743,1806
8500,300,-19675,2211,4772,1817
8550,302,-19760,2226,4800,1826
8600,303,-19970,2236,4834,1833
8650,304,-20050,2250,4859,1845
8700,305,-20180,2266,4888,1851
8750,305,-20235,2282,4914,1859
8800,308,-20360,2294,4943,1871
8850,308,-20475,2310,4972,1876
8900,309,-20500,2324,4996,1889
8950,311,-20635,2339,5026,1896
9000,313,-20700,2358,5053,1902
9050,314,-20855,2369,5081,1914
9100,316,-20950,2385,5108,1923
9150,321,-21065,2395,5137,1939
9200,321,-21170,2407,5161,1953
9250,322,-21290,2419,5188,1965
9300,326,-21385,2430,5213,1983
9350,329,-21500,2443,5242,1994
9400,332,-21760,2454,5279,1999
9450,337,-21905,2466,5307,2014
9500,339,-22030,2480,5335,2024
9550,341,-22155,2493,5362,2036
9600,342,-22255,2504,5386,2052
9650,344,-22430,2514,5418,2062
9700,345,-22525,2526,5447,2072
9750,350,-22670,2535,5478,2087
9800,353,-22725,2553,5506,2094
9850,354,-22795,2562,5531,2111
9900,354,-22885,2580,5558,2116
9950,355,-23040,2589,5587,2129
10000,355,-23220,2600,5619,2136
10050,356,-23280,2618,5643,2145
10100,360,-23340,2634,5668,2158
10150,361,-23490,2646,5698,2167
10200,362,-23565,2664,5725,2173
10250,365,-23730,2673,5755,2187
10300,365,-23960,2678,5786,2201
10350,365,-24015,2693,5811,2211
10400,367,-24240,2701,5846,2220
10450,369,-24275,2717,5870,2232
10500,372,-24465,2727,5902,2243
10550,374,-24580,2742,5930,2252
10600,376,-24790,2752,5964,2260
10650,378,-24930,2766,5992,2270
10700,379,-24995,2782,6019,2278
10750,379,-25085,2797,6046,2286
10800,382,-25125,2811,6073,2298
10850,384,-25140,2828,6099,2307
10900,386,-25295,2840,6128,2318
10950,387,-25480,2852,6160,2325
11000,389,-25620,2863,6191,2335
11050,392,-25815,2874,6223,2345
11100,393,-25935,2886,6250,2357
11150,396,-26000,2900,6275,2371
11200,398,-26145,2913,6304,2381
11250,398,-26290,2920,6333,2395
11300,400,-26370,2937,6358,2405
11350,402,-26535,2946,6388,2418
11400,402,-26695,2956,6417,2429
11450,405,-26845,2970,6449,2436
11500,407,-27050,2980,6481,2446
11550,408,-27150,2991,6508,2459
11600,410,-27315,3002,6540,2468
11650,411,-27430,3014,6568,2479
11700,413,-27685,3021,6602,2490
11750,415,-27835,3034,6633,2498
11800,416,-27855,3048,6655,2513
11850,416,-28030,3056,6685,2525
11900,418,-28230,3065,6717,2536
11950,419,-28300,3080,6742,2547
12000,423,-28485,3091,6776,2556
12050,423,-28580,3104,6803,2566
12100,424,-28670,3118,6829,2577
12150,429,-28750,3134,6856,2589
12200,429,-28805,3150,6882,2597
12250,430,-28830,3164,6903,2613
12300,431,-28980,3176,6933,2622
12350,434,-29055,3193,6959,2632
12400,434,-29150,3208,6985,2641
12450,436,-29310,3219,7015,2652
12500,436,-29475,3229,7046,2661
12550,438,-29620,3239,7078,2671
12600,440,-29705,3251,7106,2683
12650,442,-29815,3261,7133,2698
12700,447,-29970,3273,7165,2709
12750,450,-30145,3281,7195,2724
12800,450,-30245,3295,7222,2733
12850,455,-30340,3310,7251,2744
12900,457,-30500,3318,7281,2758
12950,458,-30740,3328,7315,2765
13000,458,-30965,3336,7350,2772
13050,460,-31090,3346,7377,2787
13100,460,-31175,3358,7405,2797
13150,461,-31370,3369,7437,2805
13200,462,-31560,3378,7468,2816
13250,464,-31690,3395,7498,2821
13300,465,-31850,3404,7526,2835
13350,467,-32025,3413,7557,2847
13400,468,-32195,3422,7589,2857
13450,469,-32300,3436,7618,2865
13500,471,-32385,3450,7642,2879
13550,472,-32555,3462,7674,2886
13600,472,-32595,3475,7697,2900
13650,472,-32760,3487,7727,2908
13700,475,-32920,3497,7756,2922
13750,477,-32955,3516,7780,2931
13800,479,-33100,3525,7808,2946
13850,479,-33230,3536,7838,2955
13900,480,-33330,3552,7867,2961
13950,483,-33480,3563,7896,2974
14000,485,-33585,3578,7923,2984
14050,490,-33640,3591,7946,3003
14100,492,-33710,3604,7972,3016
14150,493,-33900,3614,8004,3025
14200,493,-34055,3624,8034,3035
14250,494,-34290,3630,8068,3046
14300,494,-34265,3646,8086,3062
14350,494,-34350,3664,8114,3066
14400,496,-34385,3678,8139,3079
14450,496,-34410,3689,8160,3097
14500,497,-34540,3698,8191,3108
14550,497,-34775,3707,8225,3115
14600,498,-35025,3717,8260,3121
14650,501,-35110,3730,8286,3135
14700,503,-35310,3741,8320,3142
14750,503,-35385,3757,8345,3151
14800,503,-35535,3771,8374,3158
14850,506,-35655,3786,8404,3166
14900,508,-35785,3799,8433,3176
14950,514,-36015,3807,8467,3190
15000,515,-36160,3817,8496,3202
15050,519,-36290,3831,8526,3212
15100,519,-36465,3843,8557,3219
15150,519,-36460,3861,8579,3229
15200,520,-36645,3871,8609,3240
15250,522,-36720,3885,8635,3252
15300,525,-36905,3897,8667,3261
15350,527,-36980,3907,8695,3275
