games,splits,score,wins,loses,draws
8150,528,-16320,2313,4522,1843
8200,531,-16450,2328,4553,1850
8250,533,-16665,2338,4586,1859
8300,535,-16880,2349,4620,1866
8350,539,-17075,2362,4654,1873
8400,541,-17245,2375,4684,1882
8450,542,-17305,2389,4710,1893
8500,544,-17295,2408,4734,1902
8550,546,-17270,2425,4756,1915
8600,549,-17370,2443,4784,1922
8650,550,-17480,2456,4811,1933
8700,551,-17655,2467,4844,1940
8750,559,-17720,2484,4872,1953
8800,565,-17930,2493,4905,1967
8850,567,-18050,2508,4935,1974
8900,569,-18045,2527,4958,1984
8950,572,-18115,2543,4987,1992
9000,578,-18145,2563,5013,2002
9050,581,-18110,2584,5035,2012
9100,583,-18265,2599,5067,2017
9150,586,-18375,2612,5094,2030
9200,589,-18480,2628,5122,2039
9250,593,-18570,2644,5150,2049
9300,594,-18760,2655,5180,2059
9350,603,-18935,2667,5211,2075
9400,606,-18970,2683,5235,2088
9450,610,-19075,2694,5261,2105
9500,614,-19125,2709,5284,2121
9550,615,-19290,2722,5315,2128
9600,616,-19310,2739,5337,2140
9650,618,-19425,2754,5365,2149
9700,620,-19660,2763,5399,2158
9750,622,-19845,2774,5433,2165
9800,625,-20065,2788,5469,2168
9850,630,-20160,2804,5499,2177
9900,634,-20185,2823,5525,2186
9950,637,-20350,2832,5555,2200
10000,638,-20435,2848,5581,2209
10050,640,-20500,2863,5607,2220
10100,643,-20655,2877,5638,2228
10150,645,-20755,2893,5664,2238
10200,647,-20840,2909,5690,2248
10250,647,-20975,2919,5718,2260
10300,650,-21050,2931,5745,2274
10350,655,-21150,2943,5773,2289
10400,655,-21295,2953,5799,2303
10450,657,-21355,2969,5824,2314
10500,660,-21455,2983,5854,2323
10550,669,-21635,2994,5886,2339
10600,671,-21710,3008,5912,2351
10650,677,-21870,3021,5944,2362
10700,681,-22025,3034,5974,2373
10750,683,-22070,3050,5996,2387
10800,687,-22095,3069,6019,2399
10850,690,-22055,3089,6041,2410
10900,693,-22210,3103,6072,2418
10950,695,-22235,3120,6096,2429
11000,702,-22370,3134,6125,2443
11050,707,-22390,3155,6148,2454
11100,710,-22465,3173,6175,2462
11150,712,-22575,3186,6202,2474
11200,714,-22625,3202,6229,2483
11250,717,-22655,3214,6253,2500
11300,719,-22755,3228,6280,2511
11350,723,-22965,3241,6314,2518
11400,726,-23115,3255,6343,2528
11450,735,-23415,3262,6383,2540
11500,739,-23710,3269,6421,2549
11550,741,-23825,3285,6450,2556
11600,744,-23970,3298,6479,2567
11650,747,-24035,3315,6504,2578
11700,749,-24100,3330,6533,2586
11750,749,-24190,3343,6558,2598
11800,756,-24305,3357,6588,2611
11850,759,-24405,3371,6615,2623
11900,762,-24425,3390,6639,2633
11950,765,-24485,3409,6667,2639
12000,769,-24575,3426,6693,2650
12050,770,-24650,3438,6720,2662
12100,779,-24830,3452,6755,2672
12150,784,-24920,3467,6782,2685
12200,786,-24995,3481,6805,2700
12250,786,-25150,3494,6835,2707
12300,788,-25265,3509,6863,2716
12350,792,-25560,3514,6902,2726
12400,796,-25575,3533,6924,2739
12450,798,-25630,3545,6949,2754
12500,805,-25710,3558,6973,2774
12550,809,-25775,3573,6999,2787
12600,812,-26020,3582,7034,2796
12650,819,-26165,3595,7066,2808
12700,825,-26330,3608,7097,2820
12750,829,-26465,3622,7126,2831
12800,830,-26710,3630,7160,2840
12850,832,-26885,3639,7191,2852
12900,835,-26930,3657,7218,2860
12950,836,-26970,3674,7239,2873
13000,839,-27035,3691,7264,2884
13050,842,-27095,3706,7291,2895
13100,845,-27190,3718,7320,2907
13150,850,-27295,3729,7349,2922
13200,855,-27480,3740,7383,2932
13250,860,-27580,3756,7412,2942
13300,864,-27685,3770,7441,2953
13350,868,-27870,3784,7475,2959
13400,871,-27945,3795,7501,2975
13450,871,-28075,3804,7529,2988
13500,879,-28290,3815,7566,2998
13550,880,-28365,3828,7591,3011
13600,881,-28405,3844,7614,3023
13650,886,-28570,3856,7644,3036
13700,891,-28640,3872,7670,3049
13750,892,-28700,3889,7696,3057
13800,892,-28760,3901,7720,3071
13850,893,-28905,3916,7751,3076
13900,897,-28950,3931,7775,3091
13950,901,-29075,3945,7806,3100
14000,903,-29135,3960,7830,3113
14050,904,-29260,3970,7857,3127
14100,912,-29265,3990,7882,3140
14150,914,-29410,4003,7914,3147
14200,914,-29600,4012,7945,3157
14250,918,-29685,4027,7970,3171
14300,920,-29775,4039,7997,3184
14350,923,-29945,4048,8029,3196
14400,929,-29960,4067,8054,3208
14450,932,-30175,4077,8087,3218
14500,934,-30370,4088,8119,3227
14550,935,-30500,4102,8149,3234
14600,937,-30495,4120,8171,3246
14650,945,-30695,4128,8202,3265
14700,946,-30855,4139,8232,3275
14750,953,-30860,4158,8256,3289
14800,954,-30855,4172,8277,3305
14850,956,-30845,4189,8299,3318
14900,960,-31065,4203,8335,3322
14950,966,-31255,4216,8370,3330
15000,970,-31240,4238,8392,3340
15050,978,-31315,4255,8421,3352
15100,983,-31485,4267,8453,3363
15150,990,-31570,4281,8477,3382
15200,991,-31555,4300,8499,3392
15250,994,-31820,4309,8536,3399
15300,1000,-31935,4322,8565,3413
15350,1008,-32125,4336,8598,3424
15400,1017,-32085,4351,8618,3448
15450,1019,-32170,4366,8646,3457
15500,1020,-32125,4385,8665,3470
15550,1022,-32350,4393,8700,3479
15600,1023,-32425,4404,8723,3496
15650,1025,-32475,4419,8749,3507
15700,1027,-32705,4428,8784,3515
15750,1031,-32780,4441,8809,3531
15800,1037,-32980,4452,8840,3545
15850,1041,-32955,4473,8863,3555
15900,1042,-33080,4486,8893,3563
15950,1043,-33110,4504,8917,3572
16000,1045,-33255,4517,8946,3582
16050,1048,-33455,4527,8979,3592
16100,1051,-33580,4535,9007,3609
16150,1053,-33655,4551,9032,3620
16200,1054,-33760,4565,9061,3628
16250,1056,-33900,4574,9090,3642
16300,1069,-34070,4590,9126,3653
16350,1071,-34250,4601,9158,3662
16400,1074,-34310,4618,9184,3672
16450,1074,-34480,4631,9217,3676
16500,1077,-34580,4645,9244,3688
16550,1081,-34740,4658,9273,3700
16600,1084,-34795,4676,9298,3710
16650,1087,-34835,4696,9325,3716
16700,1088,-34945,4707,9353,3728
16750,1090,-34985,4722,9378,3740
16800,1092,-35090,4732,9403,3757
16850,1093,-35235,4746,9433,3764
16900,1095,-35305,4763,9460,3772
16950,1104,-35565,4773,9496,3785
17000,1107,-35660,4789,9523,3795
17050,1110,-35845,4801,9555,3804
17100,1113,-35855,4821,9579,3813
17150,1117,-36025,4833,9608,3826
17200,1117,-36130,4843,9636,3838
17250,1119,-36125,4862,9659,3848
17300,1122,-36215,4875,9687,3860
17350,1122,-36325,4890,9713,3869
17400,1122,-36390,4903,9737,3882
17450,1123,-36515,4918,9766,3889
17500,1127,-36725,4927,9802,3898
17550,1132,-36755,4944,9825,3913
17600,1135,-36930,4956,9856,3923
17650,1139,-37065,4972,9887,3930
17700,1144,-37155,4988,9915,3941
17750,1144,-37210,5000,9940,3954
17800,1150,-37275,5019,9967,3964
17850,1152,-37495,5026,9999,3977
17900,1152,-37575,5039,10023,3990
17950,1153,-37625,5056,10048,3999
18000,1156,-37725,5073,10075,4008
18050,1158,-37855,5084,10105,4019
18100,1160,-38040,5095,10136,4029
18150,1161,-38025,5107,10157,4047
18200,1161,-38175,5119,10187,4055
18250,1164,-38255,5135,10214,4065
18300,1166,-38310,5147,10239,4080
18350,1168,-38420,5160,10269,4089
18400,1179,-38530,5171,10300,4108
18450,1181,-38675,5182,10330,4119
18500,1182,-38775,5195,10356,4131
18550,1189,-38865,5209,10382,4148
18600,1194,-39065,5218,10414,4162
18650,1200,-39090,5236,10439,4175
18700,1203,-39220,5248,10467,4188
18750,1205,-39390,5260,10496,4199
18800,1207,-39500,5272,10522,4213
18850,1208,-39605,5284,10549,4225
18900,1210,-39800,5293,10579,4238
18950,1211,-39885,5309,10605,4247
19000,1214,-39935,5323,10630,4261
19050,1222,-39865,5349,10649,4274
19100,1227,-40120,5359,10686,4282
19150,1228,-40325,5369,10718,4291
19200,1231,-40490,5382,10749,4300
19250,1233,-40585,5397,10778,4308
19300,1236,-40560,5413,10799,4324
19350,1238,-40600,5428,10824,4336
19400,1242,-40640,5444,10850,4348
19450,1246,-40810,5456,10885,4355
19500,1246,-40905,5466,10912,4368
19550,1248,-40910,5484,10935,4379
19600,1254,-41060,5497,10969,4388
19650,1256,-41255,5507,11000,4399
19700,1259,-41285,5525,11024,4410
19750,1262,-41485,5536,11058,4418
19800,1264,-41565,5549,11085,4430
19850,1268,-41685,5559,11113,4446
19900,1271,-41825,5570,11144,4457
19950,1272,-41945,5585,11174,4463
20000,1275,-42115,5596,11208,4471
20050,1278,-42305,5604,11241,4483
20100,1283,-42475,5618,11272,4493
20150,1285,-42515,5635,11296,4504
20200,1286,-42600,5648,11322,4516
20250,1286,-42830,5655,11355,4526
20300,1287,-43085,5664,11391,4532
20350,1294,-43270,5677,11424,4543
20400,1297,-43335,5689,11450,4558
20450,1302,-43505,5699,11480,4573
20500,1302,-43605,5714,11508,4580
20550,1305,-43750,5729,11539,4587
20600,1308,-43990,5739,11573,4596
20650,1311,-44050,5755,11598,4608
20700,1315,-44200,5765,11626,4624
20750,1318,-44390,5775,11661,4632
20800,1320,-44450,5792,11687,4641
20850,1322,-44605,5803,11718,4651
20900,1331,-44870,5811,11754,4666
20950,1335,-44985,5825,11784,4676
21000,1339,-44970,5845,11807,4687
21050,1341,-45160,5854,11838,4699
21100,1345,-45215,5873,11864,4708
21150,1347,-45275,5888,11888,4721
21200,1352,-45360,5900,11916,4736
21250,1354,-45415,5917,11943,4744
21300,1359,-45600,5927,11976,4756
21350,1366,-45710,5939,12002,4775
21400,1371,-45820,5956,12030,4785
21450,1371,-45920,5967,12057,4797
21500,1377,-45965,5983,12085,4809
21550,1385,-46115,5996,12119,4820
21600,1388,-46150,6013,12141,4834
21650,1389,-46245,6023,12168,4848
21700,1395,-46250,6042,12192,4861
21750,1397,-46330,6060,12218,4869
21800,1402,-46625,6067,12256,4879
21850,1408,-46770,6080,12285,4893
21900,1415,-46815,6097,12311,4907
21950,1416,-46990,6110,12343,4913
22000,1420,-47070,6122,12369,4929
22050,1426,-47255,6135,12402,4939
22100,1428,-47440,6146,12436,4946
22150,1429,-47515,6161,12463,4955
22200,1433,-47665,6175,12495,4963
22250,1437,-47715,6189,12520,4978
22300,1440,-47935,6195,12554,4991
22350,1442,-48070,6205,12582,5005
22400,1445,-48140,6223,12610,5012
22450,1447,-48225,6239,12636,5022
22500,1447,-48465,6249,12670,5028
22550,1456,-48550,6263,12700,5043
22600,1458,-48680,6272,12728,5058
22650,1464,-48890,6281,12761,5072
22700,1468,-49055,6294,12795,5079
22750,1470,-49185,6308,12825,5087
22800,1473,-49290,6321,12853,5099
22850,1473,-49485,6329,12882,5112
22900,1475,-49665,6336,12913,5126
22950,1478,-49845,6347,12945,5136
23000,1480,-49995,6358,12974,5148
23050,1483,-50065,6370,12999,5164
23100,1484,-50265,6378,13030,5176
23150,1490,-50350,6393,13055,5192
23200,1492,-50575,6403,13089,5200
23250,1493,-50715,6414,13117,5212
23300,1497,-50720,6432,13143,5222
23350,1501,-50895,6444,13174,5233
23400,1507,-51100,6452,13207,5248
23450,1509,-51265,6461,13234,5264
23500,1511,-51510,6468,13267,5276
23550,1515,-51590,6477,13293,5295
23600,1520,-51655,6488,13318,5314
23650,1527,-51750,6504,13348,5325
23700,1529,-51905,6513,13377,5339
23750,1534,-52095,6524,13410,5350
23800,1535,-52215,6535,13436,5364
23850,1535,-52330,6549,13463,5373
23900,1539,-52410,6562,13487,5390
23950,1542,-52460,6576,13512,5404
24000,1543,-52565,6590,13538,5415
24050,1548,-52720,6600,13568,5430
24100,1555,-52795,6617,13594,5444
24150,1560,-52900,6630,13625,5455
24200,1565,-52930,6652,13650,5463
24250,1570,-53025,6669,13678,5473
24300,1574,-53170,6682,13710,5482
24350,1577,-53280,6695,13737,5495
24400,1581,-53340,6706,13763,5512
24450,1583,-53490,6718,13793,5522
24500,1586,-53620,6729,13820,5537
24550,1587,-53700,6741,13846,5550
24600,1591,-53785,6751,13872,5568
24650,1599,-53985,6763,13904,5582
24700,1600,-53990,6783,13926,5591
24750,1606,-54075,6800,13956,5600
24800,1610,-54255,6812,13989,5609
24850,1614,-54475,6824,14023,5617
24900,1617,-54575,6836,14051,5630
24950,1618,-54685,6850,14079,5639
25000,1619,-54700,6867,14102,5650
25050,1621,-55035,6873,14143,5655
25100,1622,-55275,6883,14177,5662
25150,1625,-55430,6893,14207,5675
25200,1627,-55560,6906,14236,5685
25250,1632,-55610,6923,14261,5698
25300,1634,-55685,6938,14285,5711
25350,1636,-55800,6950,14316,5720
25400,1637,-55910,6959,14345,5733
25450,1639,-55995,6972,14371,5746
25500,1645,-56130,6988,14402,5755
25550,1649,-56165,7002,14427,5770
25600,1654,-56245,7018,14454,5782
25650,1658,-56450,7029,14487,5792
25700,1662,-56515,7045,14514,5803
25750,1668,-56595,7058,14538,5822
25800,1670,-56595,7076,14562,5832
25850,1675,-56820,7087,14597,5841
25900,1677,-56845,7104,14621,5852
25950,1680,-56880,7120,14645,5865
26000,1682,-57055,7132,14679,5871
26050,1685,-57280,7143,14714,5878
26100,1688,-57520,7151,14746,5891
26150,1694,-57680,7163,14777,5904
26200,1697,-57755,7179,14802,5916
26250,1701,-57925,7190,14833,5928
26300,1703,-58020,7206,14860,5937
26350,1705,-58060,7224,14885,5946
26400,1708,-58270,7235,14917,5956
26450,1709,-58365,7249,14945,5965
26500,1713,-58595,7257,14979,5977
26550,1718,-58650,7270,15005,5993
26600,1723,-58835,7281,15036,6006
26650,1728,-59005,7292,15067,6019
26700,1730,-59115,7307,15096,6027
26750,1732,-59090,7329,15117,6036
26800,1734,-59200,7344,15146,6044
26850,1743,-59290,7360,15174,6059
26900,1746,-59420,7371,15204,6071
26950,1754,-59595,7382,15237,6085
27000,1758,-59725,7396,15267,6095
27050,1760,-59850,7410,15295,6105
27100,1764,-59935,7423,15321,6120
27150,1767,-60040,7437,15347,6133
27200,1771,-60005,7454,15368,6149
27250,1772,-60110,7466,15395,6161
27300,1773,-60230,7480,15424,6169
27350,1776,-60335,7493,15452,6181
27400,1778,-60585,7502,15489,6187
27450,1782,-60710,7514,15518,6200
27500,1784,-60730,7532,15541,6211
27550,1786,-60835,7544,15568,6224
27600,1789,-60955,7557,15599,6233
27650,1796,-61015,7567,15624,6255
27700,1802,-61120,7579,15651,6272
27750,1804,-61115,7595,15674,6285
27800,1805,-61220,7606,15700,6299
27850,1806,-61360,7618,15729,6309
27900,1807,-61410,7631,15753,6323
27950,1813,-61540,7646,15784,6333
28000,1813,-61660,7660,15813,6340
28050,1814,-61760,7674,15840,6350
28100,1814,-61805,7688,15866,6360
28150,1819,-61930,7703,15895,6371
28200,1819,-61960,7715,15919,6385
28250,1824,-61940,7735,15943,6396
28300,1830,-62040,7751,15972,6407
28350,1832,-62185,7762,16002,6418
28400,1832,-62325,7775,16032,6425
28450,1836,-62495,7787,16064,6435
28500,1840,-62710,7796,16099,6445
28550,1843,-62855,7811,16130,6452
28600,1846,-62925,7826,16158,6462
28650,1846,-63040,7838,16186,6472
28700,1849,-63225,7849,16217,6483
28750,1853,-63350,7862,16247,6494
28800,1858,-63520,7873,16281,6504
28850,1859,-63640,7885,16311,6513
28900,1865,-63795,7901,16344,6520
28950,1872,-63965,7914,16374,6534
29000,1875,-64090,7928,16405,6542
29050,1876,-64165,7941,16430,6555
29100,1879,-64320,7957,16463,6559
29150,1880,-64445,7971,16491,6568
29200,1883,-64560,7983,16516,6584
29250,1885,-64700,7997,16547,6591
29300,1886,-64740,8014,16571,6601
29350,1889,-64950,8024,16605,6610
29400,1895,-65060,8037,16632,6626
29450,1896,-65130,8052,16657,6637
29500,1900,-65150,8065,16681,6654
29550,1901,-65270,8081,16709,6661
29600,1901,-65390,8091,16737,6673
29650,1908,-65555,8102,16769,6687
29700,1910,-65670,8116,16799,6695
29750,1915,-65770,8131,16827,6707
29800,1918,-65835,8150,16854,6714
29850,1920,-65925,8166,16882,6722
29900,1924,-66060,8178,16909,6737
29950,1925,-66235,8190,16940,6745
30000,1926,-66450,8197,16970,6759
30050,1931,-66635,8209,17002,6770
30100,1931,-66775,8220,17030,6781
30150,1938,-66895,8234,17059,6795
30200,1941,-67020,8248,17087,6806
30250,1941,-67145,8261,17117,6813
30300,1945,-67125,8282,17139,6824
30350,1949,-67290,8294,17172,6833
30400,1952,-67440,8308,17201,6843
30450,1961,-67535,8319,17226,6866
30500,1965,-67635,8335,17255,6875
30550,1972,-67670,8351,17279,6892
30600,1973,-67865,8362,17311,6900
30650,1973,-67990,8376,17339,6908
30700,1975,-68170,8387,17371,6917
30750,1979,-68320,8400,17402,6927
30800,1982,-68520,8410,17435,6937
30850,1982,-68685,8417,17466,6949
30900,1988,-68780,8431,17497,6960
30950,1992,-68960,8442,17529,6971
31000,1994,-69025,8455,17556,6983
31050,1996,-69095,8467,17581,6998
31100,2002,-69115,8487,17606,7009
31150,2003,-69285,8499,17635,7019
31200,2006,-69450,8507,17667,7032
31250,2013,-69585,8519,17697,7047
31300,2014,-69660,8533,17720,7061
31350,2019,-69785,8548,17749,7072
31400,2021,-69965,8558,17783,7080
31450,2025,-70160,8571,17817,7087
31500,2027,-70315,8583,17846,7098
31550,2034,-70445,8597,17876,7111
31600,2034,-70475,8613,17898,7123
31650,2036,-70525,8629,17925,7132
31700,2038,-70605,8642,17949,7147
31750,2042,-70650,8658,17977,7157
31800,2045,-70795,8671,18006,7168
31850,2048,-70895,8685,18036,7177
31900,2050,-71075,8698,18067,7185
31950,2053,-71280,8709,18100,7194
32000,2056,-71430,8722,18131,7203
32050,2061,-71530,8737,18162,7212
32100,2064,-71620,8756,18190,7218
32150,2066,-71710,8768,18217,7231
32200,2069,-71780,8784,18243,7242
32250,2071,-71870,8798,18272,7251
32300,2074,-71955,8814,18298,7262
32350,2076,-72125,8823,18327,7276
32400,2077,-72265,8838,18359,7280
32450,2078,-72325,8852,18385,7291
32500,2078,-72525,8860,18416,7302
32550,2083,-72575,8878,18442,7313
32600,2085,-72745,8888,18472,7325
32650,2089,-72920,8898,18504,7337
32700,2091,-73050,8911,18533,7347
32750,2096,-73210,8922,18563,7361
32800,2105,-73200,8941,18584,7380
32850,2108,-73365,8952,18616,7390
32900,2111,-73385,8971,18643,7397
32950,2112,-73510,8985,18671,7406
33000,2119,-73530,9004,18695,7420
33050,2121,-73590,9017,18717,7437
33100,2124,-73685,9031,18745,7448
33150,2127,-73780,9046,18771,7460
33200,2130,-73890,9058,18797,7475
33250,2133,-74045,9070,18826,7487
33300,2139,-74175,9086,18858,7495
33350,2142,-74405,9096,18894,7502
33400,2143,-74580,9107,18924,7512
33450,2146,-74740,9118,18954,7524
33500,2153,-74860,9132,18983,7538
33550,2154,-74940,9149,19011,7544
33600,2157,-75035,9159,19038,7560
33650,2163,-75155,9175,19069,7569
33700,2165,-75350,9184,19102,7579
33750,2170,-75455,9197,19130,7593
33800,2172,-75570,9212,19158,7602
33850,2173,-75570,9226,19181,7616
33900,2176,-75805,9236,19216,7624
33950,2177,-75970,9247,19248,7632
34000,2181,-76155,9260,19281,7640
34050,2184,-76130,9274,19306,7654
34100,2185,-76215,9289,19334,7662
34150,2186,-76410,9300,19366,7670
34200,2193,-76610,9309,19398,7686
34250,2201,-76660,9324,19427,7700
34300,2205,-76870,9334,19461,7710
34350,2206,-76865,9356,19484,7716
34400,2211,-77060,9367,19516,7728
34450,2218,-77190,9381,19546,7741
34500,2222,-77260,9397,19572,7753
34550,2225,-77365,9411,19601,7763
34600,2228,-77510,9422,19631,7775
34650,2230,-77670,9434,19662,7784
34700,2234,-77780,9443,19688,7803
34750,2237,-77885,9456,19716,7815
34800,2247,-77975,9475,19744,7828
34850,2252,-77910,9497,19764,7841
34900,2252,-77970,9510,19789,7853
34950,2253,-77980,9521,19813,7869
35000,2254,-78175,9529,19842,7883
35050,2256,-78295,9546,19871,7889
35100,2258,-78460,9556,19905,7897
35150,2267,-78620,9567,19935,7915
35200,2270,-78785,9580,19966,7924
35250,2272,-78975,9593,20001,7928
35300,2277,-79010,9609,20025,7943
35350,2278,-79130,9623,20054,7951
35400,2280,-79240,9635,20083,7962
35450,2283,-79410,9645,20113,7975
35500,2283,-79490,9660,20139,7984
35550,2290,-79545,9676,20165,7999
35600,2300,-79645,9691,20193,8016
35650,2305,-79705,9701,20218,8036
35700,2308,-79860,9712,20246,8050
35750,2311,-79940,9729,20274,8058
35800,2313,-80055,9742,20303,8068
35850,2317,-80205,9756,20335,8076
35900,2321,-80225,9775,20359,8087
35950,2323,-80290,9787,20385,8101
36000,2326,-80260,9808,20406,8112
36050,2331,-80240,9826,20431,8124
36100,2333,-80295,9838,20456,8139
36150,2339,-80430,9852,20488,8149
36200,2344,-80515,9870,20516,8158
36250,2348,-80575,9886,20544,8168
36300,2356,-80565,9906,20566,8184
36350,2356,-80740,9917,20596,8193
36400,2359,-80890,9928,20628,8203
36450,2362,-80985,9940,20657,8215
36500,2362,-81095,9954,20685,8223
36550,2370,-81155,9970,20713,8237
36600,2372,-81320,9980,20744,8248
36650,2375,-81440,9992,20771,8262
36700,2375,-81520,10007,20797,8271
36750,2377,-81690,10016,20826,8285
36800,2384,-81930,10024,20861,8299
36850,2385,-82135,10036,20895,8304
36900,2389,-82200,10054,20921,8314
36950,2392,-82345,10068,20951,8323
37000,2392,-82430,10082,20978,8332
37050,2399,-82455,10100,21003,8346
37100,2399,-82545,10113,21028,8358
37150,2403,-82665,10128,21058,8367
37200,2406,-82760,10142,21086,8378
37250,2409,-83055,10150,21125,8384
37300,2412,-83135,10167,21153,8392
37350,2417,-83275,10177,21183,8407
37400,2419,-83380,10188,21209,8422
37450,2419,-83525,10202,21239,8428
37500,2420,-83625,10210,21266,8444
37550,2422,-83770,10220,21295,8457
37600,2422,-83870,10231,21322,8469
37650,2427,-84160,10240,21360,8477
37700,2428,-84215,10256,21383,8489
37750,2430,-84380,10265,21413,8502
37800,2433,-84500,10280,21443,8510
37850,2433,-84700,10288,21474,8521
37900,2439,-84830,10305,21504,8530
37950,2448,-84875,10321,21529,8548
38000,2453,-84980,10334,21557,8562
38050,2457,-84975,10353,21580,8574
38100,2458,-85125,10365,21610,8583
