games,splits,score,wins,loses,draws
7750,451,-16155,2075,4278,1848
7800,451,-16195,2091,4301,1859
7850,452,-16390,2102,4333,1867
7900,455,-16590,2115,4366,1874
7950,456,-16640,2129,4391,1886
8000,458,-16720,2143,4416,1899
8050,462,-16830,2158,4445,1909
8100,469,-17070,2168,4482,1919
8150,469,-17205,2181,4510,1928
8200,470,-17260,2194,4536,1940
8250,477,-17425,2209,4569,1949
8300,480,-17535,2222,4599,1959
8350,486,-17690,2235,4629,1972
8400,487,-17800,2249,4657,1981
8450,495,-17860,2267,4681,1997
8500,497,-18025,2281,4713,2003
8550,501,-18160,2295,4742,2014
8600,502,-18210,2311,4766,2025
8650,502,-18335,2324,4793,2035
8700,507,-18425,2336,4820,2051
8750,512,-18520,2351,4849,2062
8800,512,-18670,2359,4878,2075
8850,514,-18785,2374,4906,2084
8900,520,-18845,2390,4931,2099
8950,522,-18910,2408,4957,2107
9000,530,-19085,2424,4992,2114
9050,533,-19225,2433,5024,2126
9100,534,-19230,2455,5048,2131
9150,538,-19440,2466,5083,2139
9200,539,-19445,2479,5104,2156
9250,540,-19425,2496,5125,2169
9300,541,-19455,2512,5150,2179
9350,541,-19580,2521,5176,2194
9400,542,-19715,2535,5205,2202
9450,544,-19775,2552,5234,2208
9500,547,-19730,2568,5256,2223
9550,547,-19825,2581,5283,2233
9600,549,-19985,2596,5314,2239
9650,551,-19960,2612,5335,2254
9700,558,-20110,2624,5368,2266
9750,560,-20345,2634,5403,2273
9800,560,-20415,2646,5428,2286
9850,562,-20605,2657,5458,2297
9900,569,-20605,2672,5482,2315
9950,569,-20790,2681,5511,2327
10000,571,-20935,2695,5541,2335
10050,578,-21160,2705,5575,2348
10100,580,-21330,2715,5608,2357
10150,581,-21435,2729,5634,2368
10200,581,-21590,2741,5663,2377
10250,582,-21535,2759,5680,2393
10300,588,-21670,2775,5711,2402
10350,590,-21705,2796,5737,2407
10400,590,-21800,2811,5763,2416
10450,590,-21995,2823,5796,2421
10500,591,-22160,2838,5829,2424
10550,593,-22335,2846,5862,2435
10600,594,-22420,2861,5890,2443
10650,596,-22470,2875,5915,2456
10700,600,-22590,2889,5944,2467
10750,600,-22720,2898,5972,2480
10800,600,-22845,2908,5999,2493
10850,601,-22950,2923,6026,2502
10900,602,-23125,2930,6055,2517
10950,604,-23250,2943,6085,2526
11000,605,-23415,2951,6114,2540
11050,606,-23500,2967,6140,2549
11100,608,-23585,2983,6166,2559
11150,612,-23610,3000,6190,2572
11200,615,-23720,3013,6217,2585
11250,616,-23855,3025,6247,2594
11300,621,-24090,3032,6282,2607
11350,624,-24180,3045,6307,2622
11400,625,-24330,3054,6337,2634
11450,625,-24540,3062,6372,2641
11500,629,-24580,3080,6397,2652
11550,639,-24710,3092,6428,2669
11600,642,-24770,3105,6453,2684
11650,643,-24855,3117,6478,2698
11700,644,-24970,3127,6507,2710
11750,645,-25115,3138,6534,2723
11800,647,-25235,3146,6560,2741
11850,649,-25215,3163,6581,2755
11900,653,-25320,3177,6607,2769
11950,654,-25415,3185,6632,2787
12000,654,-25495,3202,6657,2795
12050,658,-25615,3211,6687,2810
12100,659,-25805,3222,6720,2817
12150,661,-25885,3236,6748,2827
12200,663,-25925,3248,6770,2845
12250,667,-26055,3259,6800,2858
12300,672,-26230,3270,6833,2869
12350,674,-26355,3283,6860,2881
12400,676,-26490,3293,6888,2895
12450,677,-26605,3304,6915,2908
12500,678,-26735,3316,6943,2919
12550,678,-26925,3324,6976,2928
12600,679,-26885,3342,6996,2941
12650,682,-26920,3358,7017,2957
12700,690,-27060,3373,7049,2968
12750,691,-27160,3387,7076,2978
12800,698,-27240,3403,7106,2989
12850,701,-27315,3420,7132,2999
12900,702,-27415,3432,7160,3010
12950,702,-27590,3442,7192,3018
13000,703,-27785,3451,7225,3027
13050,706,-27930,3463,7253,3040
13100,710,-28050,3481,7283,3046
13150,710,-28055,3498,7305,3057
13200,713,-28215,3508,7334,3071
13250,715,-28320,3520,7358,3087
13300,720,-28525,3532,7392,3096
13350,721,-28535,3544,7414,3113
13400,722,-28590,3559,7439,3124
13450,723,-28585,3577,7461,3135
13500,727,-28715,3593,7490,3144
13550,728,-28720,3607,7512,3159
13600,730,-28725,3621,7534,3175
13650,734,-28940,3633,7569,3182
13700,738,-29045,3646,7597,3195
13750,743,-29275,3654,7631,3208
13800,744,-29310,3670,7655,3219
13850,755,-29520,3681,7690,3234
13900,758,-29605,3699,7718,3241
13950,762,-29675,3719,7745,3248
14000,765,-29730,3737,7770,3258
14050,772,-29910,3750,7801,3271
14100,773,-30035,3762,7827,3284
14150,774,-30180,3772,7856,3296
14200,775,-30190,3786,7877,3312
14250,776,-30310,3798,7904,3324
14300,776,-30375,3812,7926,3338
14350,777,-30515,3821,7955,3351
14400,778,-30650,3834,7986,3358
14450,783,-30835,3845,8020,3368
14500,786,-31045,3854,8053,3379
14550,788,-31160,3868,8080,3390
14600,789,-31265,3883,8107,3399
14650,794,-31325,3899,8132,3413
14700,795,-31430,3911,8159,3425
14750,797,-31510,3926,8185,3436
14800,798,-31530,3940,8207,3451
14850,798,-31595,3953,8231,3464
14900,798,-31690,3963,8258,3477
14950,802,-31880,3974,8291,3487
15000,804,-32060,3985,8320,3499
15050,804,-32185,3997,8349,3508
15100,805,-32390,4007,8381,3517
15150,805,-32440,4024,8406,3525
15200,808,-32555,4039,8434,3535
15250,812,-32585,4057,8458,3547
15300,814,-32695,4072,8487,3555
15350,818,-32840,4086,8520,3562
15400,827,-32995,4098,8552,3577
15450,829,-33040,4110,8576,3593
15500,835,-33105,4124,8601,3610
15550,837,-33150,4137,8626,3624
15600,838,-33175,4157,8650,3631
15650,841,-33255,4171,8675,3645
15700,845,-33385,4187,8704,3654
15750,847,-33440,4206,8730,3661
15800,852,-33465,4221,8755,3676
15850,855,-33555,4234,8780,3691
15900,860,-33680,4249,8809,3702
15950,863,-33830,4257,8838,3718
16000,865,-33965,4270,8866,3729
16050,866,-34015,4285,8889,3742
16100,867,-34130,4298,8918,3751
16150,870,-34190,4315,8944,3761
16200,873,-34200,4331,8967,3775
16250,876,-34305,4346,8994,3786
16300,876,-34410,4359,9022,3795
16350,880,-34610,4372,9055,3803
16400,882,-34680,4388,9081,3813
16450,885,-34705,4404,9104,3827
16500,887,-34725,4422,9127,3838
16550,888,-34800,4435,9152,3851
16600,890,-34990,4446,9185,3859
16650,891,-35005,4464,9209,3868
16700,892,-35140,4475,9238,3879
16750,896,-35240,4488,9264,3894
16800,896,-35315,4498,9289,3909
16850,897,-35455,4510,9318,3919
16900,898,-35565,4523,9345,3930
16950,902,-35700,4538,9375,3939
17000,903,-35820,4551,9403,3949
17050,906,-35890,4567,9429,3960
17100,907,-35930,4584,9453,3970
17150,909,-35955,4603,9479,3977
17200,914,-35995,4620,9506,3988
17250,916,-36065,4633,9532,4001
17300,917,-36180,4646,9561,4010
17350,922,-36325,4659,9590,4023
17400,923,-36400,4675,9615,4033
17450,925,-36435,4693,9638,4044
17500,927,-36645,4702,9671,4054
17550,929,-36745,4713,9698,4068
17600,933,-36975,4722,9733,4078
17650,933,-37015,4734,9755,4094
17700,935,-37165,4744,9786,4105
17750,936,-37335,4755,9817,4114
17800,939,-37635,4764,9856,4119
17850,943,-37615,4786,9879,4128
17900,943,-37770,4799,9909,4135
17950,947,-37885,4812,9938,4147
18000,950,-38040,4824,9970,4156
18050,953,-38130,4839,10000,4164
18100,958,-38245,4851,10028,4179
18150,960,-38370,4863,10057,4190
18200,965,-38480,4879,10087,4199
18250,967,-38565,4892,10113,4212
18300,971,-38705,4904,10142,4225
18350,977,-38750,4920,10167,4240
18400,983,-38705,4941,10188,4254
18450,985,-38905,4950,10220,4265
18500,989,-39000,4962,10246,4281
18550,989,-39160,4973,10276,4290
18600,1002,-39260,4991,10307,4304
18650,1004,-39400,5005,10338,4311
18700,1005,-39405,5020,10358,4327
18750,1006,-39505,5033,10387,4336
18800,1009,-39700,5044,10419,4346
18850,1016,-39805,5054,10447,4365
18900,1019,-39850,5070,10475,4374
18950,1020,-40150,5077,10512,4381
19000,1024,-40255,5091,10541,4392
19050,1029,-40465,5100,10574,4405
19100,1030,-40505,5115,10599,4416
19150,1031,-40645,5127,10625,4429
19200,1036,-40615,5143,10647,4446
19250,1040,-40910,5149,10684,4457
19300,1041,-41035,5160,10712,4469
19350,1045,-41105,5176,10738,4481
19400,1050,-41320,5187,10772,4491
19450,1053,-41550,5197,10805,4501
19500,1055,-41595,5211,10828,4516
19550,1055,-41580,5229,10849,4527
19600,1056,-41725,5239,10878,4539
19650,1056,-41750,5259,10902,4545
19700,1057,-41790,5274,10927,4556
19750,1066,-41885,5291,10955,4570
19800,1070,-41920,5305,10980,4585
19850,1080,-42120,5318,11013,4599
19900,1081,-42210,5328,11041,4612
19950,1084,-42275,5343,11067,4624
20000,1086,-42390,5357,11097,4632
20050,1091,-42475,5371,11124,4646
20100,1093,-42460,5387,11143,4663
20150,1094,-42595,5400,11171,4673
20200,1099,-42740,5416,11203,4680
20250,1101,-42870,5428,11231,4692
20300,1101,-43005,5442,11260,4699
20350,1102,-43120,5453,11287,4712
20400,1102,-43340,5459,11318,4725
20450,1105,-43430,5472,11346,4737
20500,1108,-43545,5482,11372,4754
20550,1109,-43500,5499,11392,4768
20600,1110,-43650,5512,11423,4775
20650,1111,-43635,5534,11445,4782
20700,1116,-43735,5553,11474,4789
20750,1118,-43740,5574,11497,4797
20800,1119,-43775,5590,11521,4808
20850,1122,-43990,5596,11553,4823
20900,1123,-44105,5611,11581,4831
20950,1129,-44180,5627,11609,4843
21000,1135,-44215,5644,11637,4854
21050,1135,-44370,5654,11664,4867
21100,1135,-44515,5667,11693,4875
21150,1135,-44645,5680,11722,4883
21200,1137,-44690,5696,11744,4897
21250,1138,-44805,5709,11770,4909
21300,1141,-44890,5725,11799,4917
21350,1141,-44960,5739,11823,4929
21400,1144,-44940,5758,11843,4943
21450,1147,-44965,5777,11866,4954
21500,1150,-45090,5792,11895,4963
21550,1153,-45270,5803,11927,4973
21600,1154,-45385,5814,11954,4986
21650,1154,-45385,5832,11975,4997
21700,1156,-45490,5843,12004,5009
21750,1157,-45640,5857,12033,5017
21800,1161,-45700,5873,12061,5027
21850,1164,-45795,5887,12089,5038
21900,1165,-45995,5900,12122,5043
21950,1170,-46080,5911,12149,5060
22000,1177,-46125,5929,12173,5075
22050,1179,-46290,5942,12204,5083
22100,1181,-46370,5957,12230,5094
22150,1185,-46425,5970,12256,5109
22200,1188,-46475,5987,12281,5120
22250,1192,-46590,6002,12312,5128
22300,1195,-46660,6018,12338,5139
22350,1196,-46735,6036,12365,5145
22400,1197,-46930,6045,12398,5154
22450,1199,-46900,6063,12419,5167
22500,1204,-46985,6077,12443,5184
22550,1206,-47010,6097,12467,5192
22600,1207,-47070,6112,12494,5201
22650,1208,-47245,6121,12525,5212
22700,1213,-47280,6137,12549,5227
22750,1217,-47320,6154,12576,5237
22800,1218,-47280,6173,12594,5251
22850,1221,-47445,6183,12622,5266
22900,1224,-47625,6196,12656,5272
22950,1233,-47650,6212,12679,5292
23000,1235,-47665,6228,12701,5306
23050,1235,-47790,6241,12728,5316
23100,1238,-47910,6259,12758,5321
23150,1239,-48010,6273,12782,5334
23200,1242,-48170,6284,12812,5346
23250,1243,-48310,6293,12841,5359
23300,1244,-48305,6310,12862,5372
23350,1247,-48380,6323,12887,5387
23400,1251,-48550,6336,12920,5395
23450,1252,-48695,6346,12949,5407
23500,1253,-48830,6360,12978,5415
23550,1256,-48875,6378,13005,5423
23600,1260,-49050,6387,13036,5437
23650,1260,-49250,6397,13069,5444
23700,1262,-49480,6405,13103,5454
23750,1269,-49575,6422,13131,5466
23800,1271,-49685,6436,13159,5476
23850,1279,-49670,6459,13182,5488
23900,1280,-49820,6470,13211,5499
23950,1288,-49765,6494,13231,5513
24000,1291,-49960,6505,13266,5520
24050,1292,-50000,6520,13288,5534
24100,1296,-50200,6532,13320,5544
24150,1299,-50360,6548,13352,5549
24200,1299,-50485,6557,13378,5564
24250,1299,-50545,6570,13403,5576
24300,1303,-50570,6585,13428,5590
24350,1303,-50655,6598,13454,5601
24400,1305,-50760,6613,13481,5611
24450,1307,-50805,6629,13506,5622
24500,1308,-50965,6642,13535,5631
24550,1308,-51060,6658,13562,5638
24600,1309,-51160,6666,13589,5654
24650,1311,-51310,6679,13620,5662
24700,1314,-51415,6694,13650,5670
24750,1315,-51570,6705,13678,5682
24800,1318,-51650,6722,13703,5693
24850,1321,-51655,6740,13726,5705
24900,1325,-51715,6757,13752,5716
24950,1327,-51685,6774,13775,5728
25000,1330,-51810,6786,13804,5740
25050,1331,-51945,6798,13834,5749
25100,1337,-51970,6817,13857,5763
25150,1338,-51900,6834,13873,5781
25200,1339,-52030,6844,13902,5793
25250,1339,-52155,6859,13931,5799
25300,1344,-52365,6869,13962,5813
25350,1346,-52555,6878,13993,5825
25400,1348,-52710,6892,14024,5832
25450,1353,-52905,6904,14057,5842
25500,1355,-52960,6916,14079,5860
25550,1356,-53145,6928,14111,5867
25600,1363,-53355,6938,14145,5880
25650,1364,-53375,6950,14168,5896
25700,1364,-53585,6959,14201,5904
25750,1372,-53705,6973,14230,5919
25800,1375,-53850,6982,14258,5935
25850,1379,-53950,6998,14284,5947
25900,1380,-54030,7012,14312,5956
25950,1382,-54095,7021,14338,5973
26000,1387,-54265,7032,14372,5983
26050,1396,-54380,7046,14402,5998
26100,1400,-54490,7059,14429,6012
26150,1400,-54590,7071,14457,6022
26200,1403,-54615,7089,14482,6032
26250,1405,-54665,7103,14507,6045
26300,1406,-54780,7113,14533,6060
26350,1408,-54820,7127,14557,6074
26400,1411,-55105,7135,14598,6078
26450,1412,-55075,7149,14618,6095
26500,1418,-55260,7161,14650,6107
26550,1418,-55325,7176,14676,6116
26600,1418,-55360,7192,14700,6126
26650,1422,-55550,7203,14733,6136
26700,1422,-55675,7215,14759,6148
26750,1423,-55780,7227,14786,6160
26800,1425,-55755,7244,14805,6176
26850,1426,-55800,7257,14827,6192
26900,1426,-55980,7269,14860,6197
26950,1428,-56085,7282,14885,6211
27000,1429,-56155,7299,14912,6218
27050,1430,-56295,7305,14938,6237
27100,1434,-56390,7319,14966,6249
27150,1436,-56385,7338,14989,6259
27200,1438,-56460,7352,15015,6271
27250,1438,-56615,7361,15041,6286
27300,1443,-56765,7373,15071,6299
27350,1444,-56910,7386,15100,6308
27400,1444,-57125,7395,15135,6314
27450,1449,-57225,7409,15162,6328
27500,1450,-57365,7420,15190,6340
27550,1450,-57555,7427,15222,6351
27600,1451,-57615,7440,15247,6364
27650,1454,-57625,7460,15271,6373
27700,1455,-57720,7473,15298,6384
27750,1456,-57780,7488,15322,6396
27800,1457,-57795,7501,15344,6412
27850,1460,-57945,7513,15374,6423
27900,1465,-58010,7531,15400,6434
27950,1467,-58025,7549,15424,6444
28000,1474,-58095,7566,15451,6457
28050,1477,-58240,7576,15480,6471
28100,1480,-58280,7593,15504,6483
28150,1483,-58380,7603,15530,6500
28200,1486,-58545,7613,15561,6512
28250,1487,-58725,7623,15592,6522
28300,1492,-58955,7632,15624,6536
28350,1492,-59165,7645,15658,6539
28400,1498,-59385,7657,15692,6549
28450,1498,-59475,7669,15719,6560
28500,1500,-59545,7683,15746,6571
28550,1501,-59670,7693,15773,6585
28600,1502,-59885,7701,15804,6597
28650,1503,-59925,7717,15830,6606
28700,1506,-59995,7729,15858,6619
28750,1510,-60085,7740,15884,6636
28800,1515,-60220,7752,15914,6649
28850,1515,-60270,7767,15937,6661
28900,1517,-60325,7785,15965,6667
28950,1519,-60465,7796,15993,6680
29000,1522,-60565,7808,16021,6693
29050,1524,-60625,7822,16047,6705
29100,1524,-60795,7832,16077,6715
29150,1526,-60785,7850,16100,6726
29200,1531,-60845,7865,16127,6739
29250,1534,-61000,7874,16156,6754
29300,1541,-61105,7891,16185,6765
29350,1543,-61185,7902,16210,6781
29400,1551,-61365,7916,16245,6790
29450,1554,-61480,7930,16275,6799
29500,1554,-61580,7942,16300,6812
29550,1554,-61595,7956,16323,6825
29600,1561,-61710,7970,16350,6841
29650,1567,-61900,7979,16381,6857
29700,1569,-61940,7993,16405,6871
29750,1571,-62005,8007,16430,6884
29800,1577,-62175,8023,16463,6891
29850,1577,-62335,8032,16494,6901
29900,1580,-62555,8041,16528,6911
29950,1580,-62720,8051,16556,6923
30000,1582,-62900,8062,16588,6932
30050,1586,-63110,8073,16623,6940
30100,1587,-63220,8086,16650,6951
30150,1589,-63360,8098,16679,6962
30200,1594,-63380,8115,16704,6975
30250,1597,-63465,8127,16732,6988
30300,1604,-63505,8142,16757,7005
30350,1607,-63590,8155,16783,7019
30400,1609,-63780,8167,16814,7028
30450,1614,-63905,8181,16842,7041
30500,1615,-64055,8193,16872,7050
30550,1617,-64270,8202,16907,7058
30600,1624,-64440,8212,16940,7072
30650,1629,-64485,8225,16965,7089
30700,1632,-64470,8244,16987,7101
30750,1636,-64555,8257,17016,7113
30800,1637,-64590,8267,17040,7130
30850,1641,-64580,8281,17062,7148
30900,1641,-64605,8297,17085,7159
30950,1641,-64710,8308,17111,7172
31000,1642,-64890,8319,17143,7180
31050,1642,-65110,8330,17176,7186
31100,1645,-65125,8348,17200,7197
31150,1649,-65275,8362,17232,7205
31200,1655,-65410,8377,17262,7216
31250,1658,-65515,8390,17290,7228
31300,1659,-65705,8401,17323,7235
31350,1667,-65845,8415,17354,7248
31400,1668,-65845,8424,17375,7269
31450,1671,-66095,8432,17408,7281
31500,1675,-66265,8445,17441,7289
31550,1677,-66445,8454,17471,7302
31600,1681,-66555,8464,17504,7313
31650,1686,-66645,8477,17532,7327
31700,1688,-66665,8493,17556,7339
31750,1689,-66710,8503,17578,7358
31800,1697,-66845,8518,17608,7371
31850,1702,-67000,8532,17639,7381
31900,1704,-67110,8544,17665,7395
31950,1705,-67150,8563,17688,7404
32000,1706,-67265,8576,17717,7413
32050,1707,-67365,8591,17745,7421
32100,1708,-67575,8600,17778,7430
32150,1713,-67730,8613,17808,7442
32200,1713,-67805,8628,17835,7450
32250,1714,-68030,8639,17870,7455
32300,1717,-68135,8649,17898,7470
32350,1720,-68195,8664,17922,7484
32400,1722,-68170,8677,17940,7505
32450,1725,-68195,8694,17967,7514
32500,1728,-68260,8712,17996,7520
32550,1731,-68315,8732,18023,7526
32600,1732,-68330,8745,18045,7542
32650,1734,-68425,8761,18072,7551
32700,1738,-68550,8776,18101,7561
32750,1740,-68675,8788,18130,7572
32800,1744,-68795,8801,18158,7585
32850,1746,-68995,8813,18190,7593
32900,1748,-69130,8825,18217,7606
32950,1749,-69315,8836,18248,7615
33000,1750,-69555,8845,18284,7621
33050,1755,-69565,8865,18308,7632
33100,1755,-69710,8876,18338,7641
33150,1756,-69790,8888,18364,7654
33200,1758,-69890,8899,18391,7668
33250,1761,-69970,8914,18417,7680
33300,1762,-70015,8931,18440,7691
33350,1766,-70055,8944,18463,7709
33400,1766,-70225,8956,18492,7718
33450,1769,-70420,8968,18525,7726
33500,1774,-70525,8984,18556,7734
33550,1777,-70800,8990,18591,7746
33600,1778,-70815,9006,18613,7759
33650,1780,-70870,9022,18639,7769
33700,1781,-71060,9032,18671,7778
33750,1784,-71220,9047,18705,7782
33800,1786,-71290,9060,18731,7795
33850,1790,-71345,9078,18756,7806
33900,1791,-71540,9088,18787,7816
33950,1791,-71715,9098,18816,7827
34000,1799,-71795,9113,18845,7841
34050,1806,-71775,9135,18868,7853
34100,1808,-72045,9141,18904,7863
34150,1811,-72175,9154,18933,7874
34200,1816,-72285,9170,18963,7883
34250,1819,-72390,9186,18991,7892
34300,1826,-72500,9200,19019,7907
34350,1830,-72505,9215,19042,7923
34400,1833,-72575,9232,19069,7932
34450,1835,-72645,9245,19095,7945
34500,1835,-72690,9258,19120,7957
34550,1840,-72825,9268,19148,7974
34600,1846,-72835,9287,19171,7988
34650,1848,-72955,9301,19200,7997
34700,1849,-73005,9315,19225,8009
34750,1849,-73170,9327,19255,8017
34800,1849,-73235,9337,19282,8030
34850,1853,-73250,9352,19306,8045
34900,1858,-73370,9364,19333,8061
34950,1860,-73425,9377,19359,8074
35000,1867,-73535,9392,19385,8090
35050,1871,-73640,9409,19414,8098
35100,1875,-73675,9426,19439,8110
35150,1876,-73700,9444,19464,8118
35200,1876,-73705,9460,19488,8128
35250,1876,-73985,9465,19524,8137
35300,1878,-73995,9484,19547,8147
35350,1882,-74120,9496,19576,8160
35400,1885,-74215,9511,19602,8172
35450,1889,-74245,9527,19627,8185
35500,1894,-74300,9546,19653,8195
35550,1896,-74335,9563,19678,8205
35600,1896,-74495,9573,19707,8216
35650,1899,-74645,9584,19736,8229
35700,1902,-74875,9593,19771,8238
35750,1902,-74870,9607,19795,8250
35800,1903,-74935,9620,19822,8261
35850,1906,-74990,9636,19848,8272
35900,1908,-75135,9647,19878,8283
35950,1908,-75255,9657,19906,8295
36000,1908,-75365,9672,19932,8304
36050,1910,-75410,9686,19958,8316
36100,1916,-75515,9703,19987,8326
36150,1916,-75725,9710,20018,8338
36200,1919,-75880,9724,20049,8346
36250,1921,-75905,9741,20073,8357
36300,1924,-75940,9756,20099,8369
36350,1927,-76080,9770,20130,8377
36400,1935,-76085,9786,20151,8398
36450,1938,-76090,9805,20175,8408
36500,1942,-76220,9816,20205,8421
36550,1943,-76305,9833,20235,8425
36600,1947,-76320,9852,20257,8438
36650,1948,-76495,9863,20290,8445
36700,1951,-76620,9873,20320,8458
36750,1953,-76635,9891,20344,8468
36800,1956,-76750,9905,20374,8477
36850,1958,-76910,9917,20402,8489
36900,1965,-76960,9937,20430,8498
36950,1972,-77150,9952,20464,8506
37000,1976,-77370,9959,20496,8521
37050,1979,-77435,9975,20520,8534
37100,1983,-77560,9988,20550,8545
37150,1985,-77735,10002,20583,8550
37200,1985,-77950,10010,20614,8561
37250,1988,-78070,10022,20641,8575
37300,1988,-78285,10031,20673,8584
37350,1990,-78435,10043,20703,8594
37400,1993,-78515,10055,20732,8606
37450,1994,-78585,10072,20759,8613
37500,1999,-78650,10086,20784,8629
37550,2001,-78775,10099,20811,8641
37600,2001,-78955,10110,20840,8651
37650,2003,-79015,10128,20864,8661
37700,2005,-79140,10139,20895,8671
37750,2008,-79130,10160,20918,8680
37800,2010,-79190,10177,20944,8689
37850,2018,-79290,10193,20973,8702
37900,2020,-79290,10212,20995,8713
37950,2027,-79560,10221,21031,8725
38000,2031,-79725,10230,21061,8740
38050,2034,-79855,10242,21089,8753
38100,2035,-80065,10249,21120,8766
38150,2048,-80120,10266,21147,8785
38200,2050,-80270,10275,21177,8798
38250,2050,-80325,10293,21202,8805
38300,2053,-80490,10304,21234,8815
