games,splits,score,wins,loses,draws
50,1,25,15,27,9
100,12,-45,34,56,22
150,15,-165,46,86,33
200,18,-260,58,112,48
250,22,-345,74,141,57
300,26,-430,85,165,76
350,29,-460,100,186,93
400,31,-515,114,213,104
450,33,-610,126,239,118
500,35,-835,134,271,130
550,42,-995,147,303,142
600,42,-1115,159,330,153
650,46,-1225,178,360,158
700,48,-1365,189,388,171
750,57,-1390,209,415,183
800,58,-1445,224,440,194
850,62,-1600,237,470,205
900,66,-1665,253,500,213
950,73,-1590,277,521,225
1000,77,-1665,296,549,232
1050,80,-1810,306,578,246
1100,83,-1875,318,604,261
1150,85,-1980,329,630,276
1200,88,-2105,344,659,285
1250,93,-2160,361,686,296
1300,96,-2350,373,720,303
1350,96,-2430,386,747,313
1400,102,-2660,399,783,320
1450,104,-2775,409,812,333
1500,107,-2875,423,842,342
1550,109,-2975,436,868,355
1600,112,-3080,452,896,364
1650,115,-3185,467,923,375
1700,118,-3250,478,948,392
1750,124,-3410,492,981,401
1800,124,-3480,506,1008,410
1850,126,-3635,515,1034,427
1900,130,-3855,526,1070,434
1950,135,-3930,542,1095,448
2000,137,-3935,560,1118,459
2050,143,-3960,579,1144,470
2100,143,-4110,590,1176,477
2150,145,-4130,608,1199,488
2200,147,-4235,623,1226,498
2250,149,-4425,633,1258,508
2300,152,-4540,650,1288,514
2350,152,-4615,660,1313,529
2400,152,-4950,665,1353,534
2450,159,-4980,681,1378,550
2500,161,-5000,700,1402,559
2550,166,-5080,712,1431,573
2600,172,-5175,726,1459,587
2650,172,-5250,739,1484,599
2700,178,-5200,760,1506,612
2750,181,-5330,772,1537,622
2800,183,-5425,786,1565,632
2850,184,-5460,799,1589,646
2900,193,-5630,813,1620,660
2950,194,-5805,824,1653,667
3000,197,-5955,837,1684,676
3050,201,-5970,859,1709,683
3100,206,-6110,875,1739,692
3150,206,-6270,885,1768,703
3200,207,-6335,899,1793,715
3250,208,-6405,914,1821,723
3300,213,-6575,924,1854,735
3350,213,-6740,936,1884,743
3400,219,-6800,952,1912,755
3450,229,-6860,970,1939,770
3500,233,-7020,983,1968,782
3550,238,-7125,1000,2000,788
3600,241,-7265,1014,2031,796
3650,241,-7355,1026,2058,807
3700,241,-7505,1041,2088,812
3750,245,-7640,1056,2118,821
3800,249,-7715,1069,2143,837
3850,251,-7735,1082,2167,852
3900,255,-7900,1089,2201,865
3950,257,-7995,1103,2226,878
4000,258,-8100,1118,2253,887
4050,261,-8245,1131,2285,895
4100,263,-8445,1140,2317,906
4150,265,-8545,1153,2346,916
4200,266,-8730,1161,2377,928
4250,271,-8835,1179,2407,935
4300,275,-9000,1191,2440,944
4350,281,-8965,1210,2460,961
4400,284,-9220,1216,2499,969
4450,287,-9460,1228,2535,974
4500,292,-9505,1244,2560,988
4550,304,-9575,1257,2589,1008
4600,306,-9765,1267,2621,1018
4650,306,-9785,1283,2645,1028
4700,311,-9910,1295,2674,1042
4750,313,-10015,1307,2701,1055
4800,315,-10170,1318,2732,1065
4850,320,-10270,1332,2759,1079
4900,322,-10435,1341,2789,1092
4950,324,-10615,1351,2820,1103
5000,331,-10770,1364,2853,1114
5050,336,-10810,1383,2879,1124
5100,336,-10915,1392,2906,1138
5150,340,-10915,1412,2929,1149
5200,343,-11050,1422,2960,1161
5250,344,-11190,1433,2988,1173
5300,351,-11225,1451,3014,1186
5350,357,-11330,1465,3043,1199
5400,363,-11400,1482,3070,1211
5450,368,-11515,1495,3099,1224
5500,373,-11720,1506,3132,1235
5550,376,-11870,1515,3162,1249
5600,377,-11970,1527,3190,1260
5650,378,-12085,1540,3219,1269
5700,380,-12200,1553,3248,1279
5750,388,-12280,1571,3277,1290
5800,391,-12370,1588,3306,1297
5850,393,-12400,1605,3332,1306
5900,397,-12545,1616,3362,1319
5950,399,-12650,1630,3391,1328
6000,403,-12790,1643,3424,1336
6050,406,-12950,1653,3456,1347
6100,408,-13010,1670,3482,1356
6150,416,-13145,1684,3514,1368
6200,421,-13390,1693,3549,1379
6250,426,-13580,1705,3583,1388
6300,430,-13720,1715,3613,1402
6350,434,-13885,1724,3643,1417
6400,438,-14050,1738,3675,1425
6450,439,-14160,1749,3703,1437
6500,440,-14160,1766,3726,1448
6550,443,-14195,1784,3752,1457
6600,444,-14295,1795,3779,1470
6650,445,-14355,1810,3803,1482
6700,452,-14535,1823,3837,1492
6750,454,-14685,1832,3864,1508
6800,456,-14805,1850,3894,1512
6850,460,-15015,1858,3926,1526
6900,463,-15240,1866,3958,1539
6950,466,-15425,1877,3989,1550
7000,468,-15465,1893,4015,1560
7050,469,-15615,1908,4045,1566
7100,471,-15720,1918,4073,1580
7150,473,-15705,1934,4092,1597
7200,478,-15870,1946,4122,1610
7250,479,-15920,1962,4149,1618
7300,482,-16100,1972,4180,1630
7350,485,-16110,1988,4203,1644
7400,485,-16195,2003,4228,1654
7450,486,-16435,2012,4261,1663
7500,486,-16695,2019,4297,1670
7550,490,-16945,2030,4333,1677
7600,495,-17110,2042,4366,1687
7650,501,-17275,2055,4397,1699
7700,505,-17425,2068,4428,1709
7750,509,-17525,2084,4457,1718
7800,511,-17715,2094,4489,1728
7850,512,-17865,2107,4520,1735
7900,517,-17920,2121,4544,1752
7950,521,-18045,2133,4573,1765
8000,522,-18265,2145,4607,1770
8050,528,-18350,2159,4634,1785
8100,532,-18425,2178,4665,1789
8150,535,-18415,2191,4689,1805
8200,538,-18510,2207,4716,1815
8250,546,-18720,2218,4751,1827
8300,548,-18870,2233,4781,1834
8350,553,-19055,2245,4813,1845
8400,561,-19140,2260,4841,1860
8450,563,-19165,2280,4865,1868
8500,570,-19305,2292,4894,1884
8550,573,-19445,2303,4925,1895
8600,578,-19515,2320,4952,1906
8650,584,-19675,2332,4983,1919
8700,586,-19850,2340,5013,1933
8750,587,-19915,2356,5040,1941
8800,588,-20000,2369,5069,1950
8850,589,-20095,2381,5095,1963
8900,591,-20205,2397,5125,1969
8950,597,-20300,2412,5151,1984
9000,601,-20435,2427,5181,1993
9050,606,-20590,2442,5213,2001
9100,611,-20750,2453,5240,2018
9150,615,-20855,2466,5268,2031
9200,616,-20980,2477,5299,2040
9250,616,-21100,2491,5325,2050
9300,618,-21295,2500,5358,2060
9350,628,-21425,2513,5387,2078
9400,632,-21530,2528,5417,2087
9450,638,-21630,2543,5445,2100
9500,641,-21800,2555,5477,2109
9550,643,-21965,2569,5509,2115
9600,652,-22155,2581,5540,2131
9650,655,-22215,2594,5565,2146
9700,658,-22390,2605,5595,2158
9750,662,-22580,2616,5625,2171
9800,665,-22815,2624,5658,2183
9850,666,-22820,2642,5681,2193
9900,673,-22865,2657,5708,2208
9950,678,-23045,2670,5739,2219
10000,680,-23165,2680,5767,2233
10050,680,-23190,2693,5790,2247
10100,684,-23260,2709,5816,2259
10150,690,-23440,2722,5850,2268
10200,692,-23475,2738,5874,2280
10250,699,-23585,2750,5903,2296
10300,707,-23740,2766,5936,2305
10350,712,-23825,2784,5964,2314
10400,713,-23975,2794,5995,2324
10450,718,-24190,2805,6029,2334
10500,726,-24280,2818,6057,2351
10550,728,-24455,2828,6089,2361
10600,731,-24580,2844,6119,2368
10650,731,-24675,2858,6144,2379
10700,735,-24805,2870,6172,2393
10750,739,-24875,2885,6200,2404
10800,742,-24915,2903,6225,2414
10850,744,-25015,2920,6255,2419
10900,748,-25030,2938,6279,2431
10950,752,-25175,2952,6309,2441
11000,756,-25265,2968,6337,2451
11050,760,-25445,2978,6368,2464
11100,763,-25435,2999,6391,2473
11150,768,-25540,3014,6418,2486
11200,773,-25725,3026,6450,2497
11250,776,-25840,3037,6477,2512
11300,777,-25995,3048,6505,2524
11350,778,-26070,3062,6528,2538
11400,779,-26265,3074,6561,2544
11450,780,-26430,3085,6590,2555
11500,788,-26590,3098,6622,2568
11550,790,-26720,3110,6650,2580
11600,793,-26775,3120,6673,2600
11650,796,-26890,3134,6703,2609
