games,splits,score,wins,loses,draws
7200,203,-15460,1837,3981,1585
7250,205,-15565,1848,4010,1597
7300,206,-15705,1860,4039,1607
7350,206,-15730,1879,4062,1615
7400,206,-16000,1888,4098,1620
7450,209,-16090,1902,4124,1633
7500,209,-16260,1916,4155,1638
7550,212,-16295,1931,4178,1653
7600,216,-16465,1940,4207,1669
7650,217,-16660,1950,4238,1679
7700,218,-16845,1959,4270,1689
7750,222,-16955,1975,4300,1697
7800,224,-17050,1986,4328,1710
7850,225,-17165,1998,4356,1721
7900,226,-17245,2013,4382,1731
7950,226,-17290,2028,4406,1742
8000,228,-17505,2035,4439,1754
8050,229,-17580,2048,4467,1764
8100,232,-17730,2055,4495,1782
8150,233,-17880,2067,4525,1791
8200,233,-18020,2075,4556,1802
8250,237,-18085,2092,4581,1814
8300,237,-18235,2102,4612,1823
8350,237,-18375,2114,4641,1832
8400,248,-18490,2130,4670,1848
8450,252,-18600,2143,4697,1862
8500,258,-18895,2147,4735,1876
8550,259,-18900,2164,4757,1888
8600,263,-18950,2182,4783,1898
8650,263,-19085,2194,4813,1906
8700,263,-19100,2211,4833,1919
8750,265,-19180,2227,4860,1928
8800,268,-19360,2235,4889,1944
8850,271,-19455,2249,4917,1955
8900,273,-19515,2261,4941,1971
8950,278,-19525,2281,4962,1985
9000,278,-19635,2295,4990,1993
9050,280,-19730,2309,5018,2003
9100,280,-19865,2322,5046,2012
9150,281,-19990,2334,5075,2022
9200,281,-20065,2350,5100,2031
9250,284,-20200,2361,5126,2047
9300,286,-20370,2370,5155,2061
9350,289,-20610,2377,5189,2073
9400,290,-20730,2389,5219,2082
9450,292,-20950,2398,5253,2091
9500,295,-21045,2411,5280,2104
9550,297,-21010,2430,5300,2117
9600,300,-21170,2443,5332,2125
9650,300,-21310,2454,5360,2136
9700,305,-21435,2465,5388,2152
9750,306,-21665,2473,5422,2161
9800,306,-21755,2485,5449,2172
9850,307,-21835,2499,5477,2181
9900,309,-21985,2509,5508,2192
9950,314,-22195,2520,5540,2204
10000,315,-22290,2534,5568,2213
10050,319,-22310,2552,5591,2226
10100,323,-22350,2568,5617,2238
10150,324,-22410,2587,5642,2245
10200,330,-22450,2605,5670,2255
10250,332,-22590,2620,5699,2263
10300,337,-22815,2630,5733,2274
10350,338,-22995,2640,5764,2284
10400,338,-23065,2655,5789,2294
10450,343,-23275,2666,5824,2303
10500,344,-23400,2678,5853,2313
10550,346,-23445,2695,5879,2322
10600,347,-23510,2708,5903,2336
10650,349,-23530,2725,5925,2349
10700,350,-23605,2738,5950,2362
10750,351,-23755,2748,5978,2375
10800,351,-23950,2756,6010,2385
10850,353,-24085,2768,6037,2398
10900,355,-24195,2777,6063,2415
10950,355,-24220,2794,6087,2424
11000,355,-24355,2808,6116,2431
11050,356,-24525,2818,6146,2442
11100,358,-24635,2831,6173,2454
11150,358,-24725,2847,6201,2460
11200,360,-24940,2854,6234,2472
11250,362,-25120,2863,6267,2482
11300,364,-25230,2877,6295,2492
11350,365,-25360,2890,6324,2501
11400,366,-25430,2902,6349,2515
11450,366,-25545,2914,6374,2528
11500,367,-25705,2924,6403,2540
11550,367,-25695,2940,6424,2553
11600,367,-25795,2959,6453,2555
11650,367,-25950,2970,6481,2566
11700,367,-26070,2982,6508,2577
11750,369,-26295,2992,6542,2585
11800,371,-26445,3001,6569,2601
11850,372,-26605,3011,6598,2613
11900,375,-26770,3020,6628,2627
11950,376,-26830,3037,6654,2635
12000,379,-27100,3045,6689,2645
12050,383,-27375,3052,6725,2656
12100,386,-27505,3062,6754,2670
12150,387,-27635,3072,6780,2685
12200,387,-27790,3084,6809,2694
12250,390,-27925,3096,6836,2708
12300,390,-28080,3104,6867,2719
12350,390,-28180,3113,6895,2732
12400,390,-28315,3127,6924,2739
12450,393,-28360,3143,6949,2751
12500,395,-28475,3155,6977,2763
12550,396,-28650,3165,7006,2775
12600,396,-28690,3176,7030,2790
12650,399,-28655,3193,7051,2805
12700,399,-28860,3203,7083,2813
12750,399,-29080,3214,7116,2819
12800,402,-29295,3222,7147,2833
12850,405,-29465,3228,7176,2851
12900,407,-29620,3242,7207,2858
12950,409,-29695,3256,7233,2870
13000,410,-29910,3264,7264,2882
13050,410,-30000,3275,7290,2895
13100,412,-30050,3287,7316,2909
13150,414,-30090,3301,7340,2923
13200,415,-30250,3313,7371,2931
13250,416,-30295,3330,7397,2939
13300,418,-30395,3343,7426,2949
13350,419,-30405,3361,7448,2960
13400,419,-30510,3375,7477,2967
13450,422,-30670,3385,7506,2981
13500,423,-30795,3399,7534,2990
13550,423,-30960,3404,7563,3006
13600,423,-31060,3413,7585,3025
13650,423,-31220,3425,7613,3035
13700,425,-31215,3439,7637,3049
13750,426,-31450,3448,7671,3057
13800,428,-31570,3461,7702,3065
13850,428,-31755,3471,7735,3072
13900,434,-31880,3487,7765,3082
13950,436,-32065,3500,7798,3088
14000,438,-32120,3519,7824,3095
14050,438,-32260,3527,7852,3109
14100,441,-32365,3542,7882,3117
14150,442,-32475,3559,7910,3123
14200,445,-32525,3577,7936,3132
14250,445,-32690,3588,7965,3142
14300,448,-32800,3602,7993,3153
14350,449,-32910,3614,8022,3163
14400,449,-33055,3624,8051,3174
14450,449,-33110,3639,8076,3184
14500,452,-33205,3655,8103,3194
14550,452,-33245,3668,8126,3208
14600,459,-33285,3687,8152,3220
14650,459,-33350,3703,8176,3230
14700,462,-33385,3721,8202,3239
14750,462,-33490,3731,8230,3251
14800,464,-33635,3745,8260,3259
14850,465,-33850,3753,8294,3268
14900,465,-33945,3766,8321,3278
14950,469,-34095,3779,8352,3288
15000,470,-34255,3790,8382,3298
15050,477,-34210,3810,8402,3315
15100,479,-34385,3823,8434,3322
15150,479,-34460,3835,8461,3333
15200,479,-34570,3845,8488,3346
15250,480,-34645,3862,8514,3354
15300,481,-34770,3873,8545,3363
15350,483,-34935,3888,8578,3367
15400,484,-34995,3899,8601,3384
15450,485,-35100,3917,8631,3387
15500,487,-35135,3936,8655,3396
15550,488,-35250,3946,8681,3411
15600,491,-35330,3957,8709,3425
15650,492,-35300,3976,8731,3435
15700,494,-35420,3989,8762,3443
15750,497,-35520,4001,8790,3456
15800,497,-35680,4014,8819,3464
15850,497,-35740,4030,8844,3473
15900,502,-35790,4044,8872,3486
15950,502,-35820,4058,8895,3499
16000,503,-35970,4068,8923,3512
16050,503,-36115,4079,8953,3521
16100,504,-36160,4091,8980,3533
16150,505,-36300,4103,9006,3546
16200,508,-36385,4118,9034,3556
16250,510,-36545,4128,9066,3566
16300,514,-36805,4135,9102,3577
16350,514,-36855,4148,9126,3590
16400,516,-37060,4156,9159,3601
16450,519,-37085,4175,9182,3612
16500,519,-37250,4184,9212,3623
16550,521,-37365,4196,9240,3635
16600,523,-37495,4207,9267,3649
16650,526,-37540,4217,9295,3664
16700,527,-37630,4230,9320,3677
16750,531,-37710,4242,9346,3693
16800,532,-37855,4252,9375,3705
16850,533,-37955,4261,9403,3719
16900,534,-38040,4278,9430,3726
16950,537,-38060,4290,9453,3744
17000,537,-38185,4299,9482,3756
17050,543,-38350,4308,9512,3773
17100,543,-38375,4324,9535,3784
17150,543,-38505,4337,9564,3792
17200,543,-38615,4349,9590,3804
17250,544,-38735,4361,9620,3813
17300,544,-38875,4371,9647,3826
17350,544,-38945,4384,9670,3840
17400,544,-39070,4397,9697,3850
17450,545,-39180,4408,9725,3862
17500,546,-39400,4416,9758,3872
17550,547,-39565,4429,9789,3879
17600,548,-39595,4440,9815,3893
17650,548,-39690,4449,9841,3908
17700,549,-39750,4466,9867,3916
17750,550,-39890,4478,9899,3923
17800,550,-40010,4490,9926,3934
17850,551,-40155,4502,9957,3942
17900,551,-40320,4513,9986,3952
17950,552,-40445,4524,10014,3964
18000,552,-40555,4536,10043,3973
18050,552,-40630,4550,10069,3983
18100,554,-40705,4568,10096,3990
18150,557,-40830,4579,10124,4004
18200,558,-40890,4595,10149,4014
18250,562,-40905,4610,10170,4032
18300,562,-41070,4622,10200,4040
18350,565,-41200,4631,10228,4056
18400,566,-41460,4638,10264,4064
18450,568,-41645,4649,10295,4074
18500,569,-41775,4661,10323,4085
18550,569,-41940,4670,10353,4096
18600,571,-42130,4678,10383,4110
18650,571,-42235,4694,10411,4116
18700,575,-42280,4712,10435,4128
18750,577,-42460,4722,10466,4139
18800,578,-42520,4738,10491,4149
18850,579,-42695,4748,10523,4158
18900,579,-42865,4758,10550,4171
18950,580,-42885,4772,10572,4186
19000,580,-43065,4784,10602,4194
19050,581,-43145,4796,10628,4207
19100,581,-43235,4809,10656,4216
19150,586,-43345,4821,10682,4233
19200,589,-43545,4831,10712,4246
19250,595,-43525,4850,10732,4263
19300,596,-43735,4861,10764,4271
19350,596,-43775,4877,10790,4279
19400,597,-43870,4891,10818,4288
19450,597,-44025,4900,10844,4303
19500,598,-44185,4912,10872,4314
19550,601,-44355,4925,10905,4321
19600,602,-44470,4938,10934,4330
19650,604,-44600,4951,10963,4340
19700,606,-44730,4963,10991,4352
19750,609,-44875,4976,11023,4360
19800,613,-44995,4991,11053,4369
19850,613,-45105,4995,11080,4388
19900,615,-45200,5008,11107,4400
19950,616,-45320,5018,11135,4413
20000,616,-45550,5028,11168,4420
20050,619,-45670,5041,11196,4432
20100,620,-45730,5054,11221,4445
20150,624,-45855,5066,11253,4455
20200,627,-45940,5083,11280,4464
20250,630,-46060,5099,11311,4470
20300,634,-46145,5114,11339,4481
20350,637,-46225,5128,11367,4492
20400,640,-46180,5147,11389,4504
20450,643,-46310,5159,11417,4517
20500,643,-46455,5171,11445,4527
20550,644,-46535,5186,11471,4537
20600,644,-46700,5196,11502,4546
20650,645,-46890,5205,11536,4554
20700,645,-46955,5221,11560,4564
20750,647,-47075,5232,11589,4576
20800,647,-47095,5248,11613,4586
20850,648,-47230,5260,11640,4598
20900,649,-47230,5271,11663,4615
20950,650,-47450,5278,11698,4624
21000,650,-47455,5295,11720,4635
21050,654,-47595,5306,11751,4647
21100,655,-47660,5317,11773,4665
21150,655,-47785,5329,11802,4674
21200,655,-47895,5344,11831,4680
21250,658,-48025,5358,11861,4689
21300,661,-48015,5375,11883,4703
21350,662,-48045,5391,11905,4716
21400,664,-48175,5403,11936,4725
21450,665,-48230,5419,11959,4737
21500,667,-48240,5435,11979,4753
21550,670,-48370,5444,12007,4769
21600,670,-48485,5455,12034,4781
21650,673,-48665,5467,12067,4789
21700,676,-48725,5479,12094,4803
21750,678,-48730,5494,12114,4820
21800,678,-48800,5507,12137,4834
21850,679,-48845,5519,12161,4849
21900,681,-49005,5535,12193,4853
21950,683,-48985,5555,12214,4864
22000,683,-49140,5565,12244,4874
22050,684,-49360,5574,12275,4885
22100,686,-49520,5586,12306,4894
22150,688,-49545,5603,12330,4905
22200,689,-49645,5616,12356,4917
22250,690,-49840,5626,12387,4927
22300,695,-49975,5639,12415,4941
22350,697,-50055,5653,12440,4954
22400,697,-50030,5669,12458,4970
22450,697,-50140,5681,12487,4979
22500,698,-50310,5693,12519,4986
22550,699,-50450,5709,12549,4991
22600,699,-50515,5723,12574,5002
22650,701,-50630,5733,12600,5018
22700,702,-50780,5745,12630,5027
22750,703,-50950,5757,12659,5037
22800,705,-51085,5773,12690,5042
22850,706,-51130,5784,12713,5059
22900,713,-51230,5798,12740,5075
22950,715,-51435,5809,12773,5083
23000,716,-51565,5826,12803,5087
23050,717,-51675,5840,12831,5096
23100,718,-51850,5854,12864,5100
23150,719,-52000,5865,12893,5111
23200,721,-52130,5880,12921,5120
23250,722,-52235,5893,12946,5133
23300,723,-52270,5912,12970,5141
23350,725,-52445,5925,13002,5148
23400,725,-52600,5940,13034,5151
23450,726,-52720,5954,13063,5159
23500,732,-52855,5964,13091,5177
23550,736,-52945,5982,13118,5186
23600,737,-53070,5996,13146,5195
23650,738,-53090,6010,13168,5210
23700,741,-53105,6031,13192,5218
23750,741,-53185,6045,13217,5229
23800,742,-53275,6057,13244,5241
23850,745,-53500,6066,13277,5252
23900,747,-53600,6080,13307,5260
23950,748,-53700,6096,13336,5266
24000,748,-53710,6112,13359,5277
24050,750,-53845,6125,13390,5285
24100,757,-54015,6138,13420,5299
24150,759,-54145,6153,13451,5305
24200,759,-54290,6163,13480,5316
24250,759,-54400,6176,13507,5326
24300,761,-54520,6189,13535,5337
24350,764,-54615,6205,13562,5347
24400,765,-54720,6218,13590,5357
24450,765,-54730,6234,13613,5368
24500,766,-54920,6242,13643,5381
24550,766,-54955,6257,13666,5393
24600,768,-55010,6275,13691,5402
24650,769,-55195,6284,13723,5412
24700,772,-55330,6295,13755,5422
24750,773,-55355,6313,13777,5433
24800,775,-55625,6322,13813,5440
24850,776,-55725,6335,13839,5452
24900,777,-55855,6352,13869,5456
24950,778,-55955,6367,13897,5464
25000,781,-56085,6377,13926,5478
25050,782,-56250,6387,13957,5488
25100,784,-56390,6400,13984,5500
25150,784,-56580,6413,14016,5505
25200,784,-56660,6427,14041,5516
25250,786,-56670,6447,14065,5524
25300,787,-56755,6462,14090,5535
25350,791,-56925,6469,14120,5552
25400,792,-56980,6486,14144,5562
25450,793,-57115,6499,14172,5572
25500,795,-57235,6511,14199,5585
25550,796,-57480,6519,14236,5591
25600,802,-57585,6533,14265,5604
25650,803,-57635,6552,14289,5612
25700,804,-57745,6564,14315,5625
25750,804,-57945,6572,14349,5633
25800,804,-58015,6585,14375,5644
25850,806,-58170,6595,14405,5656
25900,812,-58245,6613,14432,5667
25950,812,-58305,6625,14456,5681
26000,815,-58375,6636,14483,5696
26050,815,-58485,6648,14512,5705
26100,816,-58630,6660,14543,5713
26150,818,-58770,6671,14571,5726
26200,819,-58950,6681,14599,5739
26250,822,-59110,6693,14630,5749
26300,827,-59165,6706,14653,5768
26350,828,-59380,6716,14686,5776
26400,829,-59510,6727,14716,5786
26450,830,-59605,6742,14742,5796
26500,830,-59730,6755,14769,5806
26550,831,-59835,6771,14797,5813
26600,832,-60040,6782,14830,5820
26650,832,-60150,6796,14858,5828
26700,834,-60265,6811,14886,5837
26750,834,-60400,6824,14914,5846
26800,837,-60510,6837,14941,5859
26850,839,-60615,6850,14969,5870
26900,841,-60565,6868,14988,5885
26950,849,-60705,6880,15017,5902
27000,853,-60920,6891,15051,5911
27050,857,-61005,6906,15079,5922
27100,857,-61185,6915,15109,5933
27150,858,-61340,6928,15139,5941
27200,858,-61420,6943,15165,5950
27250,859,-61490,6957,15189,5963
27300,863,-61595,6972,15219,5972
27350,863,-61670,6985,15244,5984
27400,863,-61750,6996,15269,5998
27450,863,-61825,7009,15294,6010
27500,863,-62010,7018,15323,6022
27550,867,-62275,7023,15359,6035
27600,868,-62330,7038,15384,6046
27650,870,-62420,7055,15413,6052
27700,873,-62430,7074,15436,6063
27750,874,-62545,7089,15464,6071
27800,876,-62730,7099,15497,6080
27850,879,-62775,7114,15521,6094
27900,880,-62855,7131,15549,6100
27950,881,-62950,7144,15576,6111
28000,882,-63070,7158,15605,6119
28050,882,-63180,7170,15631,6131
28100,882,-63370,7178,15664,6140
28150,885,-63515,7189,15694,6152
28200,885,-63645,7201,15722,6162
28250,889,-63675,7219,15746,6174
28300,890,-63645,7237,15767,6186
28350,890,-63820,7248,15797,6195
28400,892,-64000,7256,15829,6207
28450,893,-64160,7265,15860,6218
28500,894,-64260,7278,15886,6230
28550,895,-64365,7290,15913,6242
28600,898,-64370,7305,15936,6257
28650,900,-64510,7319,15964,6267
28700,906,-64655,7330,15991,6285
28750,908,-64805,7343,16022,6293
28800,909,-64885,7356,16049,6304
28850,912,-64915,7374,16073,6315
28900,914,-65140,7380,16103,6331
28950,917,-65250,7394,16131,6342
29000,919,-65430,7404,16162,6353
29050,919,-65600,7412,16190,6367
29100,922,-65795,7426,16225,6371
29150,922,-65920,7441,16254,6377
29200,924,-66025,7451,16279,6394
29250,928,-66095,7464,16305,6409
29300,930,-66185,7477,16330,6423
29350,931,-66245,7491,16356,6434
29400,934,-66275,7507,16381,6446
29450,936,-66330,7522,16406,6458
29500,940,-66425,7538,16433,6469
29550,942,-66575,7551,16464,6477
29600,943,-66745,7566,16496,6481
29650,943,-66860,7580,16526,6487
29700,945,-67060,7591,16557,6497
29750,945,-67200,7604,16584,6507
29800,945,-67330,7617,16613,6515
29850,948,-67465,7628,16642,6528
29900,949,-67490,7643,16667,6539
29950,950,-67685,7654,16699,6547
30000,951,-67830,7664,16728,6559
30050,952,-67990,7677,16757,6568
30100,955,-68090,7691,16784,6580
30150,955,-68165,7706,16811,6588
30200,957,-68315,7717,16840,6600
30250,959,-68420,7732,16867,6610
30300,961,-68575,7744,16899,6618
30350,963,-68705,7757,16928,6628
30400,963,-68785,7771,16953,6639
30450,963,-68975,7782,16986,6645
30500,968,-69120,7790,17016,6662
30550,970,-69220,7805,17041,6674
30600,975,-69300,7821,17068,6686
30650,977,-69345,7835,17091,6701
30700,977,-69395,7846,17116,6715
30750,980,-69460,7862,17143,6725
30800,980,-69560,7874,17171,6735
30850,981,-69615,7890,17197,6744
30900,981,-69555,7906,17216,6759
30950,984,-69685,7916,17242,6776
31000,985,-69660,7934,17265,6786
31050,985,-69885,7941,17296,6798
31100,986,-70010,7953,17322,6811
31150,987,-70100,7969,17347,6821
31200,987,-70195,7981,17373,6833
31250,989,-70390,7990,17406,6843
31300,990,-70420,8005,17433,6852
31350,991,-70530,8018,17460,6863
31400,996,-70615,8035,17487,6874
31450,997,-70695,8051,17511,6885
31500,997,-70850,8063,17540,6894
31550,997,-71035,8076,17573,6898
31600,998,-71130,8087,17601,6910
31650,998,-71265,8098,17630,6920
31700,1000,-71440,8111,17662,6927
31750,1001,-71555,8125,17692,6934
31800,1004,-71610,8141,17718,6945
31850,1004,-71700,8156,17745,6953
31900,1004,-71870,8167,17773,6964
31950,1005,-71985,8180,17802,6973
32000,1005,-72190,8188,17835,6982
32050,1007,-72315,8197,17861,6999
32100,1010,-72430,8210,17890,7010
32150,1012,-72505,8223,17915,7024
32200,1017,-72675,8234,17946,7037
32250,1018,-72735,8248,17972,7048
32300,1019,-72900,8258,18000,7061
32350,1019,-73025,8270,18026,7073
32400,1020,-73135,8282,18055,7083
32450,1022,-73330,8293,18087,7092
32500,1025,-73410,8307,18115,7103
32550,1026,-73485,8322,18142,7112
32600,1028,-73575,8336,18168,7124
32650,1030,-73580,8351,18185,7144
32700,1035,-73615,8370,18209,7156
32750,1035,-73790,8378,18239,7168
32800,1037,-73840,8396,18265,7176
32850,1038,-73925,8411,18293,7184
32900,1039,-74125,8420,18322,7197
32950,1041,-74270,8430,18348,7213
33000,1042,-74415,8443,18377,7222
33050,1043,-74515,8457,18404,7232
33100,1043,-74535,8476,18428,7239
33150,1044,-74580,8491,18452,7251
33200,1045,-74640,8505,18475,7265
33250,1045,-74735,8519,18503,7273
33300,1045,-74725,8534,18526,7285
33350,1048,-74935,8547,18560,7291
33400,1049,-75125,8558,18593,7298
33450,1049,-75270,8569,18623,7307
33500,1052,-75395,8581,18649,7322
33550,1054,-75530,8592,18678,7334
33600,1054,-75605,8607,18705,7342
33650,1054,-75715,8619,18731,7354
33700,1056,-75870,8627,18762,7367
33750,1056,-75945,8644,18788,7374
33800,1060,-76130,8654,18818,7388
33850,1062,-76335,8665,18851,7396
33900,1063,-76430,8677,18877,7409
33950,1063,-76655,8685,18909,7419
34000,1067,-76905,8696,18945,7426
34050,1070,-77020,8710,18972,7438
34100,1073,-77025,8728,18995,7450
34150,1074,-76970,8747,19013,7464
34200,1075,-77080,8760,19040,7475
34250,1076,-77125,8776,19065,7485
34300,1076,-77210,8789,19091,7496
34350,1077,-77280,8801,19116,7510
34400,1077,-77330,8816,19139,7522
34450,1078,-77460,8828,19167,7533
34500,1080,-77490,8847,19192,7541
34550,1087,-77695,8858,19228,7551
34600,1092,-77845,8869,19257,7566
34650,1094,-77955,8883,19282,7579
34700,1094,-77985,8897,19308,7589
34750,1094,-78080,8907,19335,7602
34800,1096,-78260,8919,19368,7609
34850,1098,-78515,8926,19402,7620
34900,1099,-78540,8945,19425,7629
34950,1101,-78720,8952,19456,7643
35000,1101,-78765,8964,19480,7657
35050,1102,-78880,8972,19507,7673
35100,1102,-79000,8983,19536,7683
35150,1103,-79105,8999,19564,7690
35200,1104,-79295,9008,19595,7701
35250,1104,-79335,9021,19615,7718
35300,1111,-79450,9035,19642,7734
35350,1113,-79500,9050,19665,7748
35400,1115,-79635,9065,19695,7755
35450,1119,-79715,9079,19720,7770
35500,1123,-79760,9093,19743,7787
35550,1124,-79830,9107,19770,7797
35600,1124,-80030,9117,19803,7804
35650,1124,-80130,9129,19831,7814
35700,1125,-80225,9144,19857,7824
35750,1125,-80310,9155,19884,7836
35800,1129,-80455,9166,19914,7849
35850,1130,-80640,9176,19947,7857
35900,1130,-80825,9185,19979,7866
35950,1130,-80905,9198,20003,7879
36000,1137,-81030,9212,20034,7891
36050,1139,-81130,9228,20063,7898
36100,1141,-81100,9244,20085,7912
36150,1144,-81170,9257,20111,7926
36200,1144,-81360,9264,20140,7940
36250,1145,-81575,9273,20172,7950
36300,1145,-81605,9289,20194,7962
36350,1145,-81645,9302,20217,7976
36400,1148,-81635,9321,20238,7989
36450,1148,-81725,9335,20264,7999
36500,1150,-81815,9348,20289,8013
36550,1154,-81985,9356,20323,8025
36600,1155,-82145,9370,20353,8032
36650,1158,-82325,9380,20384,8044
36700,1162,-82440,9396,20413,8053
36750,1164,-82580,9406,20443,8065
36800,1167,-82755,9417,20473,8077
36850,1168,-82890,9427,20501,8090
36900,1169,-82965,9437,20526,8106
36950,1170,-82965,9452,20547,8121
37000,1176,-83125,9462,20576,8138
37050,1180,-83300,9474,20607,8149
37100,1181,-83360,9489,20634,8158
37150,1185,-83470,9502,20664,8169
37200,1185,-83510,9518,20687,8180
37250,1185,-83510,9539,20711,8185
37300,1186,-83580,9558,20740,8188
37350,1189,-83680,9573,20768,8198
37400,1191,-83830,9583,20799,8209
37450,1197,-83840,9603,20823,8221
37500,1198,-83990,9619,20854,8225
37550,1200,-84125,9632,20882,8236
37600,1202,-84215,9646,20908,8248
37650,1202,-84350,9657,20937,8258
37700,1202,-84495,9671,20967,8264
37750,1203,-84605,9683,20993,8277
37800,1205,-84855,9694,21029,8282
37850,1206,-84825,9711,21052,8293
37900,1207,-85005,9720,21082,8305
37950,1209,-85080,9737,21111,8311
38000,1209,-85215,9747,21136,8326
38050,1210,-85405,9758,21166,8336
38100,1211,-85500,9770,21195,8346
38150,1212,-85620,9779,21219,8364
38200,1216,-85670,9791,21242,8383
38250,1220,-85795,9804,21275,8391
38300,1220,-85755,9821,21294,8405
38350,1220,-85895,9829,21325,8416
38400,1221,-85995,9845,21354,8422
38450,1226,-86075,9861,21381,8434
38500,1226,-86180,9872,21407,8447
38550,1227,-86400,9880,21440,8457
38600,1228,-86530,9892,21471,8465
38650,1228,-86630,9900,21501,8477
38700,1229,-86795,9913,21532,8484
38750,1231,-86980,9924,21563,8494
38800,1232,-87075,9938,21591,8503
38850,1235,-87170,9952,21619,8514
38900,1238,-87405,9962,21654,8522
38950,1238,-87395,9976,21676,8536
39000,1238,-87650,9984,21711,8543
