games,splits,score,wins,loses,draws
6500,526,-13520,1922,3758,1346
6550,534,-13575,1941,3787,1356
6600,544,-13735,1957,3819,1368
6650,548,-13870,1971,3851,1376
6700,552,-13950,1991,3879,1382
6750,555,-14090,2008,3910,1387
6800,558,-14190,2026,3938,1394
6850,559,-14195,2044,3961,1404
6900,569,-14395,2051,3994,1424
6950,571,-14525,2066,4022,1433
7000,572,-14675,2075,4055,1442
7050,576,-14790,2086,4082,1458
7100,579,-14950,2096,4114,1469
7150,582,-15115,2108,4147,1477
7200,584,-15205,2121,4172,1491
7250,586,-15215,2142,4197,1497
7300,591,-15290,2156,4226,1509
7350,598,-15360,2175,4252,1521
7400,605,-15350,2192,4274,1539
7450,608,-15370,2211,4295,1552
7500,612,-15445,2225,4324,1563
7550,618,-15575,2239,4357,1572
7600,620,-15560,2257,4378,1585
7650,627,-15680,2273,4409,1595
7700,634,-15705,2289,4435,1610
7750,639,-15910,2297,4471,1621
7800,643,-15860,2320,4492,1631
7850,645,-15975,2335,4520,1640
7900,651,-16200,2344,4556,1651
7950,652,-16250,2360,4580,1662
8000,655,-16360,2374,4608,1673
8050,656,-16385,2390,4631,1685
8100,658,-16570,2399,4666,1693
8150,659,-16575,2417,4686,1706
8200,662,-16610,2432,4709,1721
8250,667,-16750,2449,4740,1728
8300,669,-16875,2459,4770,1740
8350,677,-17010,2470,4802,1755
8400,688,-16905,2497,4826,1765
8450,694,-17020,2507,4855,1782
8500,700,-17195,2521,4888,1791
8550,708,-17295,2535,4921,1802
8600,711,-17410,2549,4951,1811
8650,716,-17515,2565,4979,1822
8700,719,-17670,2581,5012,1826
8750,723,-17790,2593,5042,1838
8800,725,-17865,2609,5070,1846
8850,731,-18010,2620,5100,1861
8900,740,-18260,2629,5137,1874
8950,741,-18390,2644,5165,1882
9000,752,-18470,2660,5195,1897
9050,759,-18615,2673,5227,1909
9100,765,-18795,2685,5260,1920
9150,772,-19055,2696,5297,1929
9200,773,-19205,2709,5328,1936
9250,776,-19275,2724,5356,1946
9300,778,-19435,2735,5386,1957
9350,781,-19615,2748,5420,1963
9400,785,-19650,2765,5445,1975
9450,787,-19815,2778,5476,1983
9500,790,-19865,2795,5501,1994
9550,794,-19980,2809,5531,2004
9600,795,-20040,2826,5557,2012
9650,796,-20020,2843,5581,2022
9700,801,-20115,2858,5610,2033
9750,804,-20320,2870,5644,2040
9800,806,-20495,2881,5677,2048
9850,810,-20635,2895,5708,2057
9900,811,-20750,2906,5735,2070
9950,812,-20905,2913,5765,2084
10000,814,-21130,2923,5799,2092
10050,817,-21370,2929,5835,2103
10100,821,-21480,2942,5862,2117
10150,824,-21690,2951,5895,2128
10200,829,-21790,2966,5923,2140
10250,835,-21835,2986,5949,2150
10300,835,-21945,2996,5979,2160
10350,841,-22095,3009,6010,2172
10400,849,-22135,3030,6038,2181
10450,855,-22170,3049,6062,2194
10500,860,-22315,3065,6094,2201
10550,862,-22510,3075,6125,2212
10600,863,-22715,3087,6159,2217
10650,865,-22770,3104,6186,2225
10700,871,-22870,3116,6217,2238
10750,876,-22995,3126,6244,2256
10800,880,-23085,3142,6275,2263
10850,883,-23385,3149,6315,2269
10900,892,-23610,3162,6352,2278
10950,896,-23720,3179,6383,2284
11000,901,-23890,3193,6417,2291
11050,902,-23995,3209,6445,2298
11100,905,-24185,3220,6478,2307
11150,908,-24230,3237,6504,2317
11200,910,-24305,3252,6531,2327
11250,912,-24335,3266,6554,2342
11300,914,-24495,3278,6585,2351
11350,918,-24525,3296,6612,2360
11400,922,-24725,3309,6645,2368
11450,929,-24850,3322,6672,2385
11500,935,-24950,3340,6703,2392
11550,939,-25030,3358,6732,2399
11600,942,-25120,3373,6762,2407
11650,946,-25235,3383,6791,2422
11700,953,-25355,3402,6822,2429
11750,955,-25405,3417,6848,2440
11800,962,-25590,3427,6881,2454
11850,965,-25735,3442,6912,2461
11900,967,-25945,3455,6946,2466
11950,969,-26125,3469,6978,2472
12000,979,-26130,3483,7006,2490
12050,983,-26345,3495,7041,2497
12100,983,-26600,3502,7075,2506
12150,986,-26800,3514,7107,2515
12200,988,-26905,3528,7136,2524
12250,990,-26990,3543,7164,2533
12300,991,-27130,3554,7195,2542
12350,994,-27190,3572,7225,2547
12400,997,-27250,3587,7249,2561
12450,997,-27395,3601,7279,2567
12500,998,-27435,3617,7305,2576
12550,1000,-27665,3629,7340,2581
12600,1006,-27600,3649,7364,2593
12650,1013,-27735,3662,7395,2606
12700,1015,-27895,3670,7425,2620
12750,1018,-27985,3681,7454,2633
12800,1021,-28170,3694,7487,2640
12850,1026,-28410,3703,7523,2650
12900,1029,-28530,3713,7551,2665
12950,1032,-28705,3727,7584,2671
13000,1036,-28720,3748,7608,2680
13050,1045,-28765,3767,7636,2692
13100,1050,-28910,3779,7667,2704
13150,1055,-28960,3799,7695,2711
13200,1067,-29130,3812,7731,2724
13250,1070,-29340,3821,7764,2735
13300,1080,-29450,3838,7795,2747
13350,1088,-29685,3850,7832,2756
13400,1089,-29815,3862,7860,2767
13450,1093,-29930,3875,7892,2776
13500,1093,-30125,3885,7923,2785
13550,1095,-30255,3895,7952,2798
13600,1097,-30475,3905,7987,2805
13650,1101,-30525,3920,8010,2821
13700,1106,-30710,3934,8044,2828
13750,1110,-30655,3959,8065,2836
13800,1112,-30695,3977,8090,2845
13850,1115,-30845,3986,8120,2859
13900,1121,-31060,3997,8154,2870
13950,1124,-31135,4012,8181,2881
14000,1125,-31270,4028,8212,2885
14050,1127,-31505,4033,8248,2896
14100,1133,-31455,4054,8267,2912
14150,1135,-31415,4071,8289,2925
14200,1138,-31525,4086,8318,2934
14250,1142,-31760,4097,8354,2941
14300,1146,-31845,4111,8381,2954
14350,1148,-31975,4126,8412,2960
14400,1155,-32200,4134,8447,2974
14450,1157,-32170,4154,8467,2986
14500,1158,-32195,4173,8490,2995
14550,1161,-32400,4180,8525,3006
14600,1165,-32450,4199,8552,3014
14650,1169,-32580,4214,8583,3022
14700,1170,-32735,4222,8614,3034
14750,1177,-32845,4236,8645,3046
14800,1181,-32910,4251,8671,3059
14850,1185,-33035,4262,8699,3074
14900,1190,-33025,4282,8721,3087
14950,1192,-33235,4293,8753,3096
15000,1193,-33315,4307,8778,3108
15050,1198,-33485,4320,8811,3117
15100,1199,-33590,4334,8840,3125
15150,1207,-33780,4349,8877,3131
15200,1214,-33885,4362,8902,3150
15250,1219,-34030,4376,8935,3158
15300,1221,-34280,4386,8970,3165
15350,1223,-34495,4398,9005,3170
15400,1225,-34680,4411,9038,3176
15450,1230,-34895,4423,9073,3184
15500,1233,-34965,4440,9097,3196
15550,1239,-35165,4451,9131,3207
15600,1241,-35340,4461,9163,3217
15650,1251,-35395,4479,9191,3231
15700,1254,-35360,4499,9212,3243
15750,1258,-35470,4515,9242,3251
15800,1264,-35690,4528,9277,3259
15850,1265,-35730,4545,9301,3269
15900,1270,-35840,4560,9330,3280
15950,1275,-36005,4572,9360,3293
16000,1275,-36030,4589,9384,3302
16050,1277,-36215,4601,9419,3307
16100,1281,-36365,4617,9450,3314
16150,1282,-36570,4629,9484,3319
16200,1282,-36665,4640,9512,3330
16250,1284,-36780,4655,9543,3336
16300,1284,-36910,4668,9575,3341
16350,1289,-37120,4682,9610,3347
16400,1297,-37170,4700,9639,3358
16450,1301,-37270,4715,9667,3369
16500,1309,-37455,4729,9701,3379
16550,1314,-37605,4741,9731,3392
16600,1318,-37655,4757,9758,3403
16650,1324,-37920,4766,9795,3413
16700,1330,-37935,4783,9818,3429
16750,1333,-38120,4796,9851,3436
16800,1336,-38220,4810,9881,3445
16850,1336,-38335,4822,9909,3455
16900,1343,-38415,4837,9938,3468
16950,1347,-38580,4850,9969,3478
17000,1350,-38620,4865,9994,3491
17050,1356,-38605,4886,10018,3502
17100,1361,-38620,4907,10045,3509
17150,1362,-38755,4919,10075,3518
17200,1367,-38875,4936,10107,3524
17250,1369,-38890,4955,10132,3532
17300,1370,-38995,4968,10160,3542
17350,1371,-39135,4980,10192,3549
17400,1373,-39335,4990,10225,3558
17450,1374,-39440,5007,10254,3563
17500,1380,-39655,5020,10290,3570
17550,1382,-39805,5035,10320,3577
17600,1385,-39910,5050,10350,3585
17650,1387,-40005,5066,10380,3591
17700,1389,-40070,5085,10407,3597
17750,1398,-40045,5104,10428,3616
17800,1399,-40125,5118,10453,3628
17850,1400,-40215,5131,10478,3641
17900,1402,-40310,5145,10506,3651
17950,1402,-40470,5155,10535,3662
18000,1411,-40610,5169,10566,3676
18050,1414,-40795,5183,10600,3681
18100,1415,-40825,5200,10623,3692
18150,1418,-40960,5214,10652,3702
18200,1420,-41030,5232,10680,3708
18250,1423,-41040,5247,10705,3721
18300,1425,-41150,5260,10735,3730
18350,1429,-41265,5271,10762,3746
18400,1430,-41525,5279,10796,3755
18450,1435,-41585,5295,10821,3769
18500,1439,-41740,5308,10851,3780
18550,1441,-41780,5324,10877,3790
18600,1442,-41900,5338,10906,3798
18650,1443,-42100,5351,10939,3803
18700,1446,-42240,5360,10965,3821
18750,1451,-42245,5380,10990,3831
18800,1452,-42250,5397,11015,3840
18850,1455,-42315,5416,11042,3847
18900,1461,-42410,5433,11070,3858
18950,1463,-42620,5444,11102,3867
19000,1466,-42770,5460,11133,3873
19050,1468,-42920,5472,11166,3880
19100,1474,-43085,5489,11201,3884
19150,1479,-43260,5500,11234,3895
19200,1482,-43400,5514,11265,3903
19250,1486,-43435,5531,11290,3915
19300,1489,-43615,5544,11324,3921
19350,1491,-43705,5559,11354,3928
19400,1495,-43805,5571,11385,3939
19450,1497,-44020,5582,11419,3946
19500,1502,-44200,5593,11451,3958
19550,1505,-44185,5611,11475,3969
19600,1510,-44255,5628,11502,3980
19650,1513,-44385,5642,11529,3992
19700,1516,-44480,5655,11556,4005
19750,1518,-44530,5671,11580,4017
19800,1519,-44610,5686,11606,4027
19850,1524,-44655,5704,11633,4037
19900,1524,-44830,5718,11666,4040
19950,1531,-45095,5727,11703,4051
20000,1540,-45280,5738,11734,4068
20050,1547,-45485,5749,11770,4078
20100,1552,-45535,5765,11797,4090
20150,1554,-45670,5779,11826,4099
20200,1555,-45730,5794,11850,4111
20250,1558,-45895,5808,11882,4118
20300,1562,-46065,5819,11916,4127
20350,1565,-46115,5835,11943,4137
20400,1566,-46190,5851,11971,4144
20450,1569,-46285,5867,12001,4151
20500,1571,-46365,5880,12028,4163
20550,1574,-46390,5899,12054,4171
20600,1577,-46475,5916,12081,4180
20650,1577,-46590,5929,12110,4188
20700,1578,-46675,5941,12135,4202
20750,1583,-46660,5960,12160,4213
20800,1587,-46855,5971,12192,4224
20850,1589,-47040,5985,12226,4228
20900,1589,-47165,5998,12253,4238
20950,1597,-47280,6013,12284,4250
21000,1601,-47435,6025,12316,4260
21050,1602,-47525,6037,12343,4272
21100,1605,-47695,6048,12374,4283
21150,1611,-47725,6068,12400,4293
21200,1614,-47860,6081,12431,4302
21250,1616,-48020,6092,12464,4310
21300,1619,-48080,6106,12490,4323
21350,1620,-48035,6127,12511,4332
21400,1625,-48190,6140,12544,4341
21450,1628,-48215,6158,12569,4351
21500,1629,-48355,6174,12599,4356
21550,1630,-48490,6184,12627,4369
21600,1633,-48605,6200,12656,4377
21650,1636,-48575,6222,12678,4386
21700,1641,-48740,6235,12712,4394
21750,1643,-48810,6254,12741,4398
21800,1646,-48925,6268,12768,4410
21850,1647,-49120,6278,12799,4420
21900,1649,-49060,6298,12819,4432
21950,1654,-49125,6315,12847,4442
22000,1654,-49375,6323,12880,4451
22050,1656,-49430,6337,12907,4462
22100,1662,-49725,6344,12945,4473
22150,1664,-49920,6356,12978,4480
22200,1666,-50130,6366,13012,4488
22250,1669,-50175,6385,13037,4497
22300,1672,-50415,6397,13073,4502
22350,1672,-50445,6416,13098,4508
22400,1672,-50550,6429,13123,4520
22450,1673,-50610,6442,13148,4533
22500,1676,-50655,6457,13172,4547
22550,1676,-50820,6468,13201,4557
22600,1680,-50950,6484,13230,4566
22650,1682,-51195,6490,13265,4577
22700,1685,-51265,6503,13294,4588
22750,1685,-51455,6512,13328,4595
22800,1692,-51545,6530,13358,4604
22850,1697,-51700,6540,13388,4619
22900,1700,-51895,6553,13422,4625
22950,1706,-52005,6569,13452,4635
23000,1715,-52155,6586,13484,4645
23050,1721,-52165,6603,13511,4657
23100,1727,-52240,6620,13537,4670
23150,1732,-52250,6638,13565,4679
23200,1740,-52405,6651,13598,4691
23250,1742,-52535,6664,13627,4701
23300,1748,-52700,6677,13658,4713
23350,1750,-52665,6695,13677,4728
23400,1751,-52760,6712,13705,4734
23450,1759,-52865,6727,13735,4747
23500,1760,-52990,6744,13766,4750
23550,1764,-52975,6764,13786,4764
23600,1764,-53070,6776,13812,4776
23650,1766,-53155,6790,13839,4787
23700,1768,-53245,6806,13867,4795
23750,1770,-53395,6818,13900,4802
23800,1770,-53615,6827,13934,4809
23850,1771,-53740,6841,13962,4818
23900,1777,-53925,6854,13995,4828
23950,1781,-54010,6872,14023,4836
24000,1786,-54115,6888,14054,4844
24050,1787,-54325,6897,14087,4853
24100,1787,-54515,6909,14118,4860
24150,1792,-54665,6923,14150,4869
24200,1796,-54780,6937,14177,4882
24250,1797,-54900,6948,14206,4893
24300,1798,-55115,6959,14240,4899
24350,1804,-55140,6975,14266,4913
24400,1806,-55320,6984,14299,4923
24450,1811,-55455,6996,14329,4936
24500,1815,-55470,7014,14353,4948
24550,1819,-55565,7027,14380,4962
24600,1824,-55595,7044,14406,4974
24650,1827,-55715,7059,14436,4982
24700,1829,-55770,7075,14465,4989
24750,1832,-55735,7098,14489,4995
24800,1832,-55965,7108,14522,5002
24850,1836,-56055,7126,14552,5008
24900,1838,-56120,7143,14577,5018
24950,1839,-56210,7156,14605,5028
25000,1843,-56390,7169,14639,5035
25050,1849,-56460,7183,14666,5050
25100,1855,-56530,7198,14694,5063
25150,1861,-56745,7208,14727,5076
25200,1868,-56875,7220,14758,5090
25250,1868,-56905,7240,14781,5097
25300,1870,-57060,7253,14814,5103
25350,1874,-57190,7267,14844,5113
25400,1881,-57285,7283,14874,5124
25450,1883,-57445,7291,14907,5135
25500,1891,-57520,7307,14935,5149
25550,1897,-57530,7323,14958,5166
25600,1902,-57525,7343,14982,5177
25650,1905,-57630,7359,15010,5186
25700,1909,-57830,7370,15044,5195
25750,1913,-57965,7383,15075,5205
25800,1915,-58060,7395,15104,5216
25850,1915,-58200,7409,15135,5221
25900,1918,-58430,7419,15168,5231
25950,1921,-58515,7432,15197,5242
26000,1925,-58720,7443,15230,5252
26050,1929,-58900,7452,15263,5264
26100,1931,-58955,7468,15289,5274
26150,1932,-58920,7481,15312,5289
26200,1934,-59040,7495,15341,5298
26250,1935,-59215,7506,15371,5308
26300,1938,-59430,7516,15404,5318
26350,1938,-59575,7530,15434,5324
26400,1942,-59815,7544,15472,5326
26450,1947,-59955,7557,15505,5335
26500,1951,-60070,7570,15534,5347
26550,1958,-60240,7579,15566,5363
26600,1966,-60320,7593,15594,5379
26650,1969,-60540,7602,15628,5389
26700,1974,-60640,7616,15655,5403
26750,1974,-60700,7636,15681,5407
26800,1974,-60765,7652,15708,5414
26850,1978,-60870,7667,15738,5423
26900,1982,-60935,7686,15765,5431
26950,1987,-61010,7706,15794,5437
27000,1994,-61165,7718,15826,5450
27050,2001,-61410,7726,15863,5462
27100,2007,-61465,7742,15889,5476
27150,2011,-61620,7754,15921,5486
27200,2011,-61825,7760,15955,5496
27250,2014,-61885,7778,15982,5504
27300,2023,-62120,7791,16020,5512
27350,2029,-62285,7805,16052,5522
27400,2035,-62525,7814,16091,5530
27450,2037,-62700,7827,16123,5537
27500,2039,-62840,7839,16152,5548
27550,2044,-62940,7854,16180,5560
27600,2052,-63195,7864,16217,5571
27650,2054,-63345,7879,16250,5575
27700,2056,-63395,7896,16275,5585
27750,2058,-63500,7911,16305,5592
27800,2061,-63585,7926,16333,5602
27850,2064,-63670,7941,16361,5612
27900,2066,-63785,7953,16389,5624
27950,2070,-63940,7968,16421,5631
28000,2071,-64055,7984,16450,5637
28050,2075,-64230,7998,16483,5644
28100,2076,-64425,8011,16517,5648
28150,2081,-64370,8028,16539,5664
28200,2087,-64490,8039,16568,5680
28250,2088,-64625,8053,16597,5688
28300,2093,-64735,8069,16624,5700
28350,2101,-64885,8081,16657,5713
28400,2103,-65050,8096,16690,5717
28450,2107,-65120,8109,16719,5729
28500,2111,-65285,8123,16751,5737
28550,2121,-65355,8143,16778,5750
28600,2127,-65400,8156,16806,5765
28650,2133,-65475,8172,16834,5777
28700,2136,-65590,8187,16862,5787
28750,2139,-65755,8199,16892,5798
28800,2141,-65770,8217,16916,5808
28850,2144,-65830,8232,16940,5822
28900,2146,-65995,8245,16971,5830
28950,2150,-66075,8261,16998,5841
29000,2154,-66145,8278,17025,5851
29050,2157,-66220,8293,17052,5862
29100,2158,-66385,8303,17080,5875
29150,2162,-66480,8312,17106,5894
29200,2167,-66550,8329,17133,5905
29250,2169,-66690,8343,17161,5915
29300,2175,-66865,8356,17193,5926
29350,2181,-66935,8372,17219,5940
29400,2185,-67095,8388,17251,5946
29450,2192,-67265,8402,17285,5955
29500,2198,-67360,8417,17317,5964
29550,2200,-67480,8431,17346,5973
29600,2202,-67610,8444,17378,5980
29650,2203,-67755,8454,17407,5992
29700,2205,-67825,8471,17434,6000
29750,2210,-68010,8482,17465,6013
29800,2213,-68105,8496,17493,6024
29850,2215,-68225,8510,17522,6033
29900,2219,-68285,8522,17549,6048
29950,2221,-68515,8535,17585,6051
30000,2226,-68540,8552,17612,6062
30050,2235,-68665,8564,17644,6077
30100,2241,-68810,8578,17677,6086
30150,2246,-69020,8585,17711,6100
30200,2253,-69195,8598,17743,6112
30250,2255,-69375,8610,17776,6119
30300,2258,-69370,8628,17798,6132
30350,2269,-69480,8644,17828,6147
30400,2269,-69655,8655,17858,6156
30450,2274,-69840,8668,17891,6165
30500,2282,-70025,8678,17924,6180
30550,2286,-70190,8690,17957,6189
30600,2289,-70305,8703,17986,6200
30650,2290,-70470,8712,18016,6212
30700,2294,-70640,8726,18047,6221
30750,2297,-70725,8741,18075,6231
30800,2299,-70755,8759,18099,6241
30850,2300,-70910,8769,18129,6252
30900,2306,-70975,8786,18157,6263
30950,2309,-71025,8803,18182,6274
31000,2311,-71255,8812,18217,6282
31050,2318,-71335,8831,18244,6293
31100,2322,-71435,8846,18272,6304
31150,2326,-71515,8864,18301,6311
31200,2331,-71645,8876,18329,6326
31250,2335,-71695,8892,18356,6337
31300,2337,-71710,8906,18379,6352
31350,2339,-71720,8919,18405,6365
31400,2343,-71805,8933,18435,6375
31450,2349,-71890,8948,18460,6391
31500,2356,-72080,8960,18494,6402
31550,2361,-72235,8973,18524,6414
31600,2367,-72355,8988,18554,6425
31650,2371,-72500,9002,18584,6435
31700,2371,-72565,9015,18611,6445
31750,2377,-72675,9032,18642,6453
31800,2379,-72740,9047,18668,6464
31850,2384,-72935,9058,18703,6473
31900,2384,-73045,9069,18731,6484
31950,2388,-73170,9085,18761,6492
32000,2395,-73295,9103,18793,6499
32050,2395,-73395,9121,18821,6503
32100,2403,-73605,9134,18858,6511
32150,2405,-73740,9145,18887,6523
32200,2407,-73815,9159,18916,6532
32250,2415,-73985,9170,18947,6548
32300,2423,-74165,9180,18984,6559
32350,2426,-74320,9190,19014,6572
32400,2429,-74355,9206,19041,6582
32450,2435,-74475,9222,19069,6594
32500,2443,-74600,9237,19098,6608
32550,2447,-74635,9253,19125,6619
32600,2457,-74795,9270,19158,6629
32650,2457,-74955,9281,19188,6638
32700,2458,-75050,9293,19214,6651
32750,2461,-75075,9313,19241,6657
32800,2462,-75180,9327,19270,6665
32850,2466,-75220,9339,19295,6682
32900,2467,-75370,9351,19325,6691
32950,2468,-75535,9362,19357,6699
33000,2469,-75555,9377,19377,6715
33050,2472,-75735,9389,19410,6723
33100,2474,-75675,9409,19430,6735
33150,2478,-75835,9420,19463,6745
33200,2485,-76015,9434,19495,6756
33250,2488,-75910,9458,19516,6764
33300,2490,-75910,9476,19540,6774
33350,2494,-76025,9492,19569,6783
33400,2505,-76235,9505,19606,6794
33450,2508,-76355,9522,19638,6798
33500,2509,-76465,9536,19666,6807
33550,2511,-76555,9552,19694,6815
33600,2512,-76695,9565,19724,6823
33650,2514,-76930,9575,19759,6830
33700,2517,-76990,9590,19786,6841
33750,2522,-77030,9609,19812,6851
33800,2522,-77220,9618,19843,6861
33850,2524,-77350,9631,19869,6874
33900,2524,-77495,9645,19899,6880
33950,2531,-77490,9665,19923,6893
34000,2534,-77625,9675,19951,6908
34050,2538,-77800,9687,19982,6919
34100,2539,-77970,9699,20014,6926
34150,2546,-77975,9719,20039,6938
34200,2551,-78045,9738,20068,6945
34250,2555,-78180,9754,20099,6952
34300,2559,-78480,9763,20138,6958
34350,2561,-78545,9782,20165,6964
34400,2566,-78585,9798,20194,6974
34450,2572,-78775,9809,20227,6986
34500,2577,-78850,9826,20256,6995
34550,2581,-78945,9840,20284,7007
34600,2586,-79140,9852,20320,7014
34650,2587,-79340,9861,20349,7027
34700,2591,-79505,9873,20382,7036
34750,2591,-79620,9886,20411,7044
34800,2592,-79725,9900,20440,7052
34850,2595,-79865,9912,20469,7064
34900,2598,-79940,9924,20499,7075
34950,2600,-79890,9944,20517,7089
35000,2600,-79980,9957,20542,7101
35050,2604,-80185,9969,20576,7109
35100,2608,-80210,9983,20600,7125
35150,2613,-80245,10002,20627,7134
35200,2618,-80380,10017,20657,7144
35250,2625,-80485,10031,20686,7158
35300,2628,-80635,10041,20717,7170
35350,2633,-80750,10055,20747,7181
35400,2638,-80880,10070,20778,7190
35450,2641,-80940,10090,20804,7197
35500,2645,-81175,10100,20839,7206
35550,2645,-81365,10113,20871,7211
35600,2650,-81470,10127,20897,7226
35650,2656,-81565,10141,20928,7237
35700,2659,-81695,10157,20957,7245
35750,2661,-81825,10172,20988,7251
35800,2662,-81910,10183,21015,7264
35850,2665,-82080,10197,21046,7272
35900,2673,-82185,10214,21075,7284
35950,2676,-82385,10224,21108,7294
36000,2683,-82360,10250,21133,7300
36050,2685,-82390,10266,21158,7311
36100,2691,-82620,10278,21193,7320
36150,2693,-82760,10290,21222,7331
36200,2694,-82810,10303,21246,7345
36250,2699,-82955,10318,21277,7354
36300,2701,-82950,10339,21299,7363
36350,2705,-83190,10348,21335,7372
36400,2709,-83290,10365,21365,7379
36450,2711,-83395,10375,21393,7393
36500,2712,-83675,10383,21429,7400
36550,2715,-83770,10397,21454,7414
36600,2715,-83910,10409,21486,7420
36650,2717,-83955,10427,21513,7427
36700,2720,-83930,10444,21535,7441
36750,2720,-83990,10463,21560,7447
36800,2724,-84045,10484,21588,7452
36850,2728,-84255,10492,21623,7463
36900,2731,-84310,10510,21648,7473
36950,2733,-84450,10526,21678,7479
37000,2736,-84605,10540,21709,7487
37050,2745,-84775,10550,21739,7506
37100,2749,-84855,10565,21765,7519
37150,2753,-84970,10582,21795,7526
37200,2760,-85175,10594,21829,7537
37250,2762,-85205,10611,21855,7546
37300,2764,-85365,10625,21888,7551
37350,2769,-85480,10640,21919,7560
37400,2771,-85585,10654,21948,7569
37450,2772,-85715,10667,21977,7578
37500,2775,-85860,10681,22007,7587
37550,2780,-85995,10693,22037,7600
37600,2783,-86110,10701,22067,7615
37650,2786,-86180,10713,22092,7631
37700,2788,-86275,10731,22121,7636
37750,2792,-86285,10748,22145,7649
37800,2793,-86380,10762,22170,7661
37850,2796,-86475,10776,22198,7672
37900,2803,-86655,10783,22229,7691
37950,2808,-86830,10794,22262,7702
38000,2811,-87025,10806,22295,7710
