games,splits,score,wins,loses,draws
3300,186,-6530,914,1814,758
3350,190,-6595,932,1840,768
3400,194,-6700,948,1868,778
3450,195,-6825,959,1896,790
3500,196,-6895,974,1921,801
3550,198,-7165,985,1959,804
3600,203,-7335,999,1990,814
3650,204,-7330,1015,2010,829
3700,208,-7525,1025,2044,839
3750,212,-7665,1039,2075,848
3800,214,-7745,1052,2102,860
3850,216,-7760,1068,2127,871
3900,218,-7765,1086,2150,882
3950,221,-7875,1101,2179,891
4000,228,-7910,1120,2206,902
4050,228,-8120,1130,2237,911
4100,234,-8160,1146,2263,925
4150,236,-8270,1161,2292,933
4200,238,-8395,1176,2321,941
4250,239,-8465,1190,2348,951
4300,241,-8505,1209,2371,961
4350,249,-8625,1224,2401,974
4400,249,-8845,1234,2433,982
4450,252,-8825,1250,2456,996
4500,254,-8840,1266,2478,1010
4550,257,-9000,1277,2508,1022
4600,262,-9180,1287,2539,1036
4650,266,-9225,1303,2564,1049
4700,269,-9385,1315,2595,1059
4750,273,-9585,1326,2629,1068
4800,275,-9660,1342,2654,1079
4850,280,-9695,1359,2682,1089
4900,283,-9705,1377,2704,1102
4950,286,-9785,1393,2731,1112
5000,287,-9940,1401,2759,1127
5050,288,-9970,1415,2782,1141
5100,290,-10025,1429,2806,1155
5150,294,-10095,1444,2831,1169
5200,296,-10170,1458,2857,1181
5250,300,-10285,1472,2884,1194
5300,300,-10375,1486,2910,1204
5350,303,-10420,1502,2932,1219
5400,306,-10500,1516,2957,1233
5450,311,-10635,1529,2988,1244
5500,313,-10885,1536,3023,1254
5550,313,-11035,1549,3051,1263
5600,317,-11105,1563,3078,1276
5650,318,-11195,1578,3102,1288
5700,320,-11245,1596,3125,1299
5750,327,-11430,1606,3158,1313
5800,327,-11515,1620,3185,1322
5850,330,-11610,1634,3213,1333
5900,332,-11725,1647,3242,1343
5950,336,-11815,1663,3270,1353
6000,337,-11890,1677,3296,1364
6050,339,-12020,1689,3327,1373
6100,342,-12070,1704,3350,1388
6150,344,-12225,1715,3378,1401
6200,345,-12285,1732,3404,1409
6250,345,-12490,1744,3438,1413
6300,347,-12565,1755,3464,1428
6350,351,-12790,1765,3498,1438
6400,360,-12915,1777,3530,1453
6450,365,-13035,1788,3559,1468
6500,370,-13065,1804,3581,1485
6550,371,-13080,1819,3605,1497
6600,371,-13190,1832,3632,1507
6650,385,-13305,1849,3662,1524
6700,390,-13480,1862,3694,1534
6750,391,-13590,1878,3721,1542
6800,394,-13815,1889,3756,1549
6850,395,-13825,1904,3778,1563
6900,398,-13910,1921,3808,1569
6950,400,-14025,1931,3834,1585
7000,400,-14195,1945,3865,1590
7050,402,-14365,1955,3895,1602
7100,404,-14450,1966,3922,1616
7150,407,-14565,1979,3951,1627
7200,409,-14680,1996,3981,1632
7250,412,-14710,2014,4005,1643
7300,418,-14765,2030,4031,1657
7350,419,-14825,2045,4058,1666
7400,419,-14830,2057,4081,1681
7450,422,-14905,2071,4107,1694
7500,422,-15040,2079,4133,1710
7550,422,-15190,2091,4163,1718
7600,424,-15315,2105,4191,1728
7650,425,-15435,2117,4218,1740
7700,429,-15595,2128,4248,1753
7750,434,-15750,2144,4281,1759
7800,436,-15900,2153,4311,1772
7850,437,-15980,2169,4338,1780
7900,442,-16045,2187,4364,1791
7950,445,-16210,2197,4395,1803
8000,445,-16260,2213,4419,1813
8050,445,-16415,2222,4448,1825
8100,446,-16545,2233,4475,1838
8150,446,-16630,2243,4498,1855
8200,448,-16780,2256,4529,1863
8250,452,-16910,2273,4559,1870
8300,454,-16835,2291,4577,1886
8350,455,-16805,2308,4597,1900
8400,457,-16975,2320,4629,1908
8450,461,-17075,2337,4659,1915
8500,463,-17070,2354,4683,1926
8550,467,-17205,2368,4715,1934
8600,473,-17285,2382,4743,1948
8650,474,-17390,2396,4772,1956
8700,478,-17505,2410,4799,1969
8750,480,-17700,2423,4833,1974
8800,482,-17815,2438,4861,1983
8850,484,-17975,2450,4892,1992
8900,491,-18000,2470,4916,2005
8950,492,-18155,2482,4945,2015
9000,494,-18120,2502,4966,2026
9050,494,-18150,2519,4989,2036
9100,497,-18170,2532,5013,2052
9150,499,-18360,2542,5042,2065
9200,500,-18495,2553,5071,2076
9250,501,-18530,2570,5096,2085
9300,506,-18660,2583,5125,2098
9350,511,-18670,2601,5144,2116
9400,512,-18695,2613,5169,2130
9450,518,-18780,2627,5196,2145
9500,518,-18845,2641,5221,2156
9550,519,-18915,2656,5246,2167
9600,523,-19090,2668,5280,2175
9650,525,-19115,2684,5306,2185
9700,529,-19385,2693,5342,2194
9750,530,-19345,2716,5364,2200
9800,532,-19440,2726,5391,2215
9850,533,-19480,2739,5414,2230
9900,541,-19510,2758,5436,2247
9950,542,-19680,2768,5466,2258
10000,542,-19800,2785,5495,2262
10050,547,-19960,2799,5528,2270
10100,556,-20060,2815,5557,2284
10150,558,-20180,2828,5585,2295
10200,561,-20355,2839,5615,2307
10250,565,-20490,2852,5643,2320
10300,570,-20495,2868,5667,2335
10350,573,-20555,2885,5693,2345
10400,575,-20720,2896,5725,2354
10450,581,-20800,2912,5755,2364
10500,581,-20835,2926,5780,2375
10550,583,-21035,2937,5814,2382
10600,586,-21180,2950,5843,2393
10650,586,-21180,2969,5865,2402
10700,591,-21295,2982,5891,2418
10750,592,-21385,2999,5917,2426
10800,594,-21430,3018,5942,2434
10850,595,-21520,3032,5968,2445
10900,599,-21755,3041,6002,2456
10950,603,-21855,3057,6031,2465
11000,606,-21875,3074,6053,2479
11050,606,-21970,3087,6077,2492
11100,612,-22085,3095,6104,2513
11150,613,-22090,3111,6125,2527
11200,618,-22190,3126,6153,2539
11250,618,-22215,3143,6177,2548
11300,622,-22245,3160,6200,2562
11350,623,-22320,3171,6223,2579
11400,624,-22505,3182,6254,2588
11450,634,-22600,3198,6281,2605
11500,636,-22660,3213,6305,2618
11550,638,-22630,3229,6324,2635
11600,639,-22865,3237,6357,2645
11650,644,-22955,3253,6385,2656
11700,648,-23055,3271,6413,2664
11750,648,-23210,3284,6443,2671
11800,649,-23370,3300,6475,2674
11850,655,-23435,3315,6501,2689
11900,659,-23475,3332,6525,2702
11950,663,-23510,3349,6550,2714
12000,666,-23725,3357,6581,2728
12050,670,-23790,3371,6606,2743
12100,671,-23805,3387,6631,2753
12150,671,-23940,3398,6660,2763
12200,674,-24105,3406,6692,2776
12250,682,-24120,3426,6715,2791
12300,687,-24305,3434,6743,2810
12350,689,-24275,3459,6765,2815
12400,689,-24375,3475,6791,2823
12450,690,-24440,3490,6817,2833
12500,692,-24520,3503,6847,2842
12550,693,-24570,3524,6873,2846
12600,696,-24550,3543,6896,2857
12650,697,-24705,3556,6926,2865
12700,699,-24845,3566,6956,2877
12750,701,-24895,3580,6981,2890
12800,702,-25010,3591,7008,2903
12850,708,-25195,3601,7041,2916
12900,710,-25310,3613,7069,2928
12950,713,-25400,3628,7096,2939
13000,717,-25560,3642,7126,2949
13050,721,-25670,3654,7155,2962
13100,722,-25775,3666,7182,2974
13150,722,-25950,3676,7214,2982
13200,731,-26015,3694,7240,2997
13250,736,-26250,3705,7276,3005
13300,737,-26350,3720,7304,3013
13350,743,-26590,3729,7340,3024
13400,743,-26710,3741,7370,3032
13450,748,-26830,3753,7400,3045
13500,750,-27055,3762,7436,3052
13550,753,-27090,3778,7460,3065
13600,756,-27195,3791,7491,3074
13650,758,-27270,3801,7516,3091
13700,762,-27410,3814,7546,3102
13750,766,-27535,3826,7572,3118
13800,769,-27720,3835,7601,3133
13850,771,-27820,3847,7629,3145
13900,776,-27930,3858,7657,3161
13950,778,-28040,3870,7683,3175
14000,782,-28150,3883,7710,3189
14050,783,-28250,3896,7739,3198
14100,786,-28415,3909,7770,3207
14150,793,-28495,3924,7796,3223
14200,799,-28640,3939,7827,3233
14250,805,-28795,3952,7857,3246
14300,810,-28960,3964,7887,3259
14350,812,-29115,3974,7917,3271
14400,813,-29260,3989,7948,3276
14450,815,-29385,4002,7978,3285
14500,821,-29445,4023,8005,3293
14550,823,-29685,4033,8039,3301
14600,828,-29780,4047,8067,3314
14650,831,-29995,4059,8102,3320
14700,832,-30125,4072,8131,3329
14750,832,-30235,4087,8160,3335
14800,833,-30380,4098,8190,3345
14850,840,-30535,4113,8222,3355
14900,843,-30670,4123,8250,3370
14950,844,-30875,4132,8284,3378
15000,844,-30885,4150,8309,3385
15050,847,-31015,4166,8338,3393
15100,850,-31105,4181,8365,3404
15150,852,-31190,4197,8394,3411
15200,856,-31250,4211,8420,3425
15250,858,-31280,4230,8445,3433
15300,863,-31430,4241,8474,3448
15350,864,-31455,4257,8500,3457
15400,869,-31595,4271,8528,3470
15450,870,-31740,4285,8558,3477
15500,870,-31730,4302,8580,3488
15550,873,-31920,4312,8612,3499
15600,873,-32075,4325,8642,3506
15650,876,-32075,4340,8663,3523
15700,877,-32175,4355,8691,3531
15750,880,-32250,4371,8719,3540
15800,881,-32390,4381,8749,3551
15850,883,-32460,4397,8775,3561
15900,885,-32535,4407,8800,3578
15950,889,-32555,4423,8824,3592
16000,890,-32665,4437,8852,3601
16050,892,-32775,4449,8881,3612
16100,896,-32870,4461,8907,3628
16150,903,-33150,4469,8943,3641
16200,905,-33305,4483,8974,3648
16250,908,-33350,4501,8998,3659
16300,910,-33365,4516,9022,3672
16350,911,-33435,4527,9046,3688
16400,915,-33535,4541,9073,3701
16450,915,-33610,4554,9098,3713
16500,919,-33615,4572,9121,3726
16550,920,-33825,4584,9154,3732
16600,926,-33850,4599,9179,3748
16650,929,-33965,4614,9207,3758
16700,932,-34190,4625,9242,3765
16750,937,-34320,4640,9273,3774
16800,940,-34345,4653,9296,3791
16850,942,-34495,4666,9327,3799
16900,942,-34485,4683,9349,3810
16950,942,-34610,4694,9374,3824
17000,948,-34640,4711,9397,3840
17050,949,-34700,4728,9423,3848
17100,949,-34655,4743,9444,3862
17150,949,-34765,4757,9472,3870
17200,950,-34990,4768,9507,3875
17250,950,-35060,4784,9533,3883
17300,953,-35120,4799,9560,3894
17350,955,-35270,4811,9590,3904
17400,956,-35400,4823,9618,3915
17450,959,-35410,4846,9642,3921
17500,962,-35400,4864,9665,3933
17550,966,-35395,4883,9688,3945
17600,977,-35610,4895,9726,3956
17650,977,-35680,4911,9752,3964
17700,977,-35760,4929,9778,3970
17750,977,-35900,4941,9807,3979
17800,979,-35980,4955,9832,3992
17850,985,-36140,4966,9865,4004
17900,987,-36260,4977,9894,4016
17950,988,-36405,4991,9924,4023
18000,991,-36425,5010,9948,4033
18050,997,-36545,5022,9975,4050
18100,1000,-36685,5033,10003,4064
18150,1004,-36885,5045,10038,4071
18200,1005,-36905,5064,10062,4079
18250,1007,-37025,5081,10091,4085
18300,1013,-37085,5095,10117,4101
18350,1013,-37075,5109,10139,4115
18400,1014,-37275,5119,10172,4123
18450,1017,-37345,5131,10200,4136
18500,1022,-37330,5145,10223,4154
18550,1027,-37425,5163,10252,4162
18600,1027,-37540,5175,10280,4172
18650,1028,-37600,5184,10304,4190
18700,1031,-37675,5198,10330,4203
18750,1034,-37800,5211,10360,4213
18800,1034,-37895,5225,10388,4221
18850,1035,-37975,5239,10416,4230
18900,1042,-38090,5250,10443,4249
18950,1044,-38195,5263,10474,4257
19000,1045,-38335,5275,10503,4267
19050,1048,-38390,5293,10528,4277
19100,1048,-38495,5306,10556,4286
19150,1053,-38700,5316,10588,4299
19200,1055,-38755,5331,10613,4311
19250,1055,-38875,5338,10638,4329
19300,1059,-39095,5342,10670,4347
19350,1060,-39170,5358,10695,4357
19400,1060,-39175,5374,10719,4367
19450,1061,-39235,5387,10744,4380
19500,1065,-39475,5397,10778,4390
19550,1067,-39505,5417,10804,4396
19600,1067,-39540,5430,10825,4412
19650,1070,-39760,5439,10859,4422
19700,1070,-39890,5451,10887,4432
19750,1071,-40010,5466,10914,4441
19800,1075,-40120,5478,10940,4457
19850,1075,-40250,5492,10970,4463
19900,1079,-40475,5503,11005,4471
19950,1082,-40645,5514,11036,4482
20000,1086,-40810,5527,11067,4492
20050,1091,-41005,5539,11100,4502
20100,1091,-41090,5551,11125,4515
20150,1095,-41165,5565,11151,4529
20200,1095,-41325,5574,11179,4542
20250,1095,-41345,5590,11200,4555
20300,1100,-41530,5599,11232,4569
20350,1102,-41700,5611,11264,4577
20400,1103,-41830,5622,11294,4587
20450,1104,-41955,5635,11321,4598
20500,1111,-42025,5650,11349,4612
20550,1115,-42105,5664,11374,4627
20600,1120,-42385,5674,11412,4634
20650,1121,-42470,5688,11439,4644
20700,1121,-42570,5705,11469,4647
20750,1124,-42645,5718,11494,4662
20800,1126,-42720,5734,11522,4670
20850,1130,-42845,5745,11550,4685
20900,1132,-42930,5762,11577,4693
20950,1139,-43060,5776,11607,4706
21000,1141,-43090,5792,11632,4717
21050,1141,-43270,5802,11663,4726
21100,1144,-43410,5814,11692,4738
21150,1144,-43540,5825,11719,4750
21200,1145,-43715,5838,11751,4756
21250,1146,-43865,5849,11780,4767
21300,1146,-44035,5859,11810,4777
21350,1146,-44095,5871,11831,4794
21400,1146,-44190,5888,11859,4799
21450,1150,-44350,5901,11891,4808
21500,1151,-44525,5912,11921,4818
21550,1159,-44620,5932,11952,4825
21600,1161,-44725,5949,11981,4831
21650,1164,-44910,5959,12014,4841
21700,1167,-45020,5974,12043,4850
21750,1169,-45075,5990,12069,4860
21800,1173,-45160,6003,12098,4872
21850,1176,-45250,6016,12126,4884
21900,1177,-45315,6030,12148,4899
21950,1181,-45405,6042,12175,4914
22000,1187,-45600,6052,12209,4926
22050,1188,-45625,6069,12233,4936
22100,1192,-45795,6083,12264,4945
22150,1197,-45755,6098,12284,4965
22200,1204,-45815,6111,12312,4981
22250,1205,-45900,6128,12339,4988
22300,1208,-46135,6135,12374,4999
22350,1208,-46230,6146,12402,5010
22400,1211,-46415,6157,12433,5021
22450,1217,-46630,6168,12467,5032
22500,1219,-46660,6179,12490,5050
22550,1221,-46615,6199,12510,5062
22600,1222,-46655,6217,12535,5070
22650,1225,-46680,6235,12560,5080
22700,1229,-46630,6256,12582,5091
22750,1232,-46670,6269,12608,5105
22800,1235,-46725,6285,12634,5116
22850,1237,-46895,6296,12665,5126
22900,1239,-47080,6306,12698,5135
22950,1242,-47130,6325,12725,5142
23000,1248,-47135,6341,12746,5161
23050,1250,-47130,6363,12769,5168
23100,1255,-47175,6381,12796,5178
23150,1256,-47210,6396,12819,5191
23200,1261,-47230,6413,12844,5204
23250,1266,-47400,6424,12875,5217
23300,1269,-47640,6433,12908,5228
23350,1269,-47805,6444,12937,5238
23400,1270,-48060,6453,12973,5244
23450,1274,-48090,6472,12998,5254
23500,1274,-48185,6485,13025,5264
23550,1277,-48370,6497,13057,5273
23600,1281,-48525,6512,13089,5280
23650,1287,-48520,6532,13113,5292
23700,1297,-48715,6544,13146,5307
23750,1298,-48790,6555,13172,5321
23800,1299,-48945,6567,13204,5328
23850,1301,-48910,6585,13226,5340
23900,1305,-48990,6596,13251,5358
23950,1305,-49090,6610,13278,5367
24000,1309,-49175,6621,13305,5383
24050,1311,-49210,6636,13331,5394
24100,1315,-49260,6649,13355,5411
24150,1323,-49315,6666,13382,5425
24200,1325,-49445,6674,13412,5439
24250,1331,-49520,6690,13440,5451
24300,1337,-49620,6708,13468,5461
24350,1339,-49710,6721,13493,5475
24400,1339,-49905,6730,13523,5486
24450,1340,-49930,6744,13544,5502
24500,1342,-50035,6757,13569,5516
24550,1351,-50145,6768,13597,5536
24600,1357,-50320,6780,13628,5549
24650,1363,-50340,6798,13654,5561
24700,1366,-50365,6816,13679,5571
24750,1368,-50495,6827,13706,5585
24800,1371,-50645,6840,13734,5597
24850,1375,-50700,6853,13757,5615
24900,1376,-50805,6867,13786,5623
24950,1376,-50855,6884,13811,5631
25000,1378,-51005,6895,13843,5640
25050,1381,-51055,6912,13868,5651
25100,1383,-51140,6926,13895,5662
25150,1386,-51370,6933,13928,5675
25200,1388,-51335,6952,13948,5688
25250,1392,-51455,6967,13978,5697
25300,1397,-51570,6980,14007,5710
25350,1399,-51620,6996,14031,5722
25400,1399,-51765,7009,14060,5730
25450,1403,-51860,7024,14086,5743
25500,1406,-52010,7037,14117,5752
25550,1409,-52150,7050,14147,5762
25600,1413,-52240,7064,14173,5776
25650,1417,-52395,7075,14204,5788
25700,1419,-52520,7090,14233,5796
25750,1420,-52660,7103,14263,5804
25800,1424,-52780,7118,14293,5813
25850,1430,-52915,7133,14326,5821
25900,1430,-53025,7145,14349,5836
25950,1430,-53270,7154,14384,5842
26000,1432,-53295,7175,14409,5848
26050,1436,-53420,7187,14438,5861
26100,1438,-53695,7195,14475,5868
26150,1448,-53845,7210,14508,5880
26200,1456,-53795,7234,14530,5892
26250,1457,-53935,7245,14558,5904
26300,1460,-54065,7257,14586,5917
26350,1461,-54135,7272,14614,5925
26400,1465,-54250,7287,14642,5936
26450,1466,-54340,7298,14668,5950
26500,1468,-54460,7311,14696,5961
26550,1469,-54575,7325,14723,5971
26600,1472,-54680,7341,14751,5980
26650,1474,-54780,7351,14780,5993
26700,1474,-54915,7363,14810,6001
26750,1477,-55010,7379,14837,6011
26800,1485,-55070,7396,14860,6029
26850,1485,-55255,7404,14894,6037
26900,1489,-55380,7416,14923,6050
26950,1489,-55445,7428,14949,6062
27000,1489,-55565,7437,14976,6076
27050,1489,-55750,7447,15006,6086
27100,1491,-55800,7460,15033,6098
27150,1492,-55940,7472,15062,6108
27200,1492,-55990,7489,15087,6116
27250,1494,-56065,7502,15112,6130
27300,1495,-56215,7516,15141,6138
27350,1497,-56330,7531,15169,6147
27400,1500,-56500,7541,15199,6160
27450,1502,-56615,7552,15226,6174
27500,1505,-56700,7566,15253,6186
27550,1505,-56825,7581,15282,6192
27600,1511,-57070,7590,15317,6204
27650,1516,-57265,7602,15350,6214
27700,1519,-57315,7617,15376,6226
27750,1522,-57540,7625,15411,6236
27800,1524,-57705,7640,15444,6240
27850,1528,-57780,7655,15471,6252
27900,1534,-57840,7675,15497,6262
27950,1535,-57780,7696,15518,6271
28000,1542,-57795,7714,15542,6286
28050,1544,-57660,7735,15560,6299
28100,1544,-57645,7752,15580,6312
28150,1546,-57710,7770,15606,6320
28200,1549,-57855,7781,15633,6335
28250,1550,-57885,7797,15658,6345
28300,1550,-57985,7814,15685,6351
28350,1552,-58125,7827,15715,6360
28400,1553,-58340,7836,15747,6370
28450,1553,-58355,7848,15768,6387
28500,1557,-58525,7859,15799,6399
28550,1557,-58610,7874,15827,6406
28600,1558,-58650,7886,15852,6420
28650,1563,-58885,7895,15889,6429
28700,1568,-59085,7906,15923,6439
28750,1573,-59260,7917,15956,6450
28800,1577,-59340,7932,15982,6463
28850,1579,-59495,7946,16013,6470
28900,1583,-59660,7959,16044,6480
28950,1584,-59760,7973,16071,6490
29000,1584,-59855,7984,16096,6504
29050,1586,-60040,7993,16128,6515
29100,1590,-60125,8009,16157,6524
29150,1594,-60195,8025,16183,6536
29200,1604,-60280,8037,16211,6556
29250,1608,-60395,8050,16240,6568
29300,1613,-60600,8061,16276,6576
29350,1616,-60750,8072,16308,6586
29400,1625,-60860,8084,16337,6604
29450,1629,-60995,8099,16367,6613
29500,1629,-61015,8119,16392,6618
29550,1631,-61070,8131,16417,6633
29600,1633,-61225,8141,16447,6645
29650,1633,-61330,8151,16475,6657
29700,1633,-61500,8159,16503,6671
29750,1639,-61640,8172,16533,6684
29800,1645,-61800,8183,16566,6696
29850,1647,-61840,8199,16589,6709
29900,1649,-61955,8212,16618,6719
29950,1651,-62150,8221,16651,6729
30000,1652,-62250,8234,16677,6741
30050,1656,-62345,8246,16706,6754
30100,1656,-62395,8263,16731,6762
30150,1657,-62405,8283,16755,6769
30200,1661,-62510,8298,16785,6778
30250,1663,-62615,8311,16813,6789
30300,1665,-62640,8325,16840,6800
30350,1666,-62625,8346,16864,6806
30400,1666,-62725,8359,16890,6817
30450,1667,-62835,8372,16917,6828
30500,1673,-62885,8386,16942,6845
30550,1678,-63015,8402,16974,6852
30600,1684,-63075,8417,17001,6866
30650,1687,-63200,8429,17030,6878
30700,1688,-63295,8444,17056,6888
30750,1693,-63430,8456,17086,6901
30800,1693,-63655,8463,17120,6910
30850,1699,-63865,8477,17155,6917
30900,1701,-64060,8487,17189,6925
30950,1705,-64130,8503,17218,6934
31000,1705,-64375,8513,17254,6938
31050,1708,-64400,8527,17278,6953
31100,1712,-64435,8541,17303,6968
31150,1716,-64610,8551,17332,6983
31200,1720,-64645,8569,17355,6996
31250,1721,-64765,8582,17383,7006
31300,1721,-64810,8599,17409,7013
31350,1725,-65010,8609,17442,7024
31400,1730,-65040,8622,17464,7044
31450,1731,-65230,8632,17496,7053
31500,1736,-65290,8651,17521,7064
31550,1743,-65455,8663,17551,7079
31600,1745,-65475,8677,17573,7095
31650,1746,-65610,8690,17601,7105
31700,1748,-65765,8701,17629,7118
31750,1750,-65925,8713,17660,7127
31800,1750,-66165,8724,17695,7131
31850,1753,-66360,8734,17726,7143
31900,1755,-66500,8746,17755,7154
31950,1757,-66590,8760,17781,7166
32000,1759,-66605,8775,17802,7182
32050,1763,-66710,8789,17831,7193
32100,1771,-66805,8805,17858,7208
32150,1776,-66790,8824,17880,7222
32200,1780,-66925,8839,17910,7231
32250,1784,-67015,8853,17939,7242
32300,1787,-67030,8872,17961,7254
32350,1793,-67225,8880,17996,7267
32400,1795,-67305,8896,18023,7276
32450,1798,-67310,8911,18049,7288
32500,1805,-67505,8923,18082,7300
32550,1805,-67635,8940,18112,7303
32600,1808,-67750,8952,18140,7316
32650,1812,-67905,8960,18168,7334
32700,1813,-67980,8979,18196,7338
32750,1814,-68040,8996,18222,7346
32800,1815,-68115,9014,18249,7352
32850,1817,-68260,9028,18279,7360
32900,1818,-68175,9045,18295,7378
32950,1821,-68215,9060,18320,7391
33000,1825,-68310,9071,18345,7409
33050,1827,-68435,9083,18374,7420
33100,1832,-68520,9099,18403,7430
33150,1836,-68610,9114,18430,7442
33200,1842,-68695,9128,18457,7457
33250,1847,-68690,9147,18480,7470
33300,1847,-68685,9165,18502,7480
33350,1850,-68795,9176,18530,7494
33400,1854,-68875,9193,18555,7506
33450,1857,-69015,9208,18587,7512
33500,1859,-69155,9225,18618,7516
33550,1863,-69175,9242,18643,7528
33600,1863,-69255,9255,18667,7541
33650,1867,-69315,9269,18693,7555
33700,1870,-69430,9278,18721,7571
33750,1875,-69495,9291,18745,7589
33800,1881,-69590,9308,18773,7600
33850,1884,-69525,9331,18794,7609
33900,1886,-69555,9348,18817,7621
33950,1888,-69605,9364,18844,7630
34000,1888,-69750,9377,18873,7638
34050,1893,-69815,9393,18900,7650
34100,1895,-69900,9410,18930,7655
34150,1896,-70040,9421,18958,7667
34200,1898,-70145,9434,18986,7678
34250,1899,-70235,9447,19011,7691
34300,1903,-70240,9465,19034,7704
34350,1910,-70345,9479,19063,7718
34400,1915,-70465,9491,19090,7734
34450,1917,-70525,9511,19116,7740
34500,1917,-70585,9529,19143,7745
34550,1920,-70760,9540,19173,7757
34600,1920,-70825,9551,19198,7771
34650,1923,-71040,9562,19232,7779
34700,1926,-71035,9576,19253,7797
34750,1930,-71195,9590,19283,7807
34800,1931,-71360,9602,19313,7816
34850,1937,-71545,9615,19346,7826
34900,1942,-71670,9630,19375,7837
34950,1944,-71795,9640,19405,7849
35000,1944,-71945,9647,19433,7864
35050,1949,-72090,9661,19466,7872
35100,1952,-72160,9678,19493,7881
35150,1955,-72235,9694,19521,7890
35200,1957,-72380,9708,19551,7898
35250,1962,-72490,9726,19580,7906
35300,1965,-72620,9742,19609,7914
35350,1965,-72725,9755,19637,7923
35400,1967,-72820,9768,19664,7935
35450,1971,-72930,9787,19694,7940
35500,1975,-72970,9803,19720,7952
35550,1979,-73125,9814,19754,7961
35600,1984,-73005,9836,19773,7975
35650,1985,-73040,9853,19798,7984
35700,1987,-73185,9864,19828,7995
35750,1988,-73200,9882,19852,8004
35800,1989,-73275,9899,19878,8012
35850,1993,-73340,9913,19903,8027
35900,1997,-73445,9929,19931,8037
35950,1997,-73585,9938,19960,8049
36000,2000,-73615,9956,19984,8060
36050,2002,-73755,9972,20014,8066
36100,2005,-73960,9982,20049,8074
36150,2009,-74075,9994,20077,8088
36200,2010,-74135,10009,20101,8100
36250,2013,-74230,10027,20130,8106
36300,2016,-74340,10038,20158,8120
36350,2016,-74510,10048,20188,8130
36400,2021,-74640,10059,20218,8144
36450,2025,-74750,10071,20247,8157
36500,2027,-74900,10085,20276,8166
36550,2030,-75055,10098,20306,8176
36600,2037,-75115,10116,20333,8188
36650,2040,-75155,10132,20356,8202
36700,2040,-75210,10146,20380,8214
36750,2043,-75370,10158,20411,8224
36800,2045,-75385,10176,20435,8234
36850,2046,-75545,10180,20464,8252
36900,2048,-75590,10192,20488,8268
36950,2051,-75535,10212,20510,8279
37000,2053,-75540,10230,20533,8290
37050,2055,-75700,10242,20564,8299
37100,2056,-75850,10254,20594,8308
37150,2063,-75865,10273,20616,8324
37200,2068,-75905,10290,20640,8338
37250,2070,-75985,10306,20667,8347
37300,2072,-76030,10322,20692,8358
37350,2076,-76205,10334,20723,8369
37400,2080,-76345,10347,20750,8383
37450,2082,-76485,10361,20778,8393
37500,2083,-76685,10371,20811,8401
37550,2084,-76975,10379,20848,8407
37600,2086,-77030,10396,20875,8415
37650,2088,-77115,10411,20903,8424
37700,2092,-77270,10426,20935,8431
37750,2092,-77460,10436,20967,8439
37800,2096,-77525,10452,20994,8450
37850,2102,-77755,10464,21029,8459
37900,2109,-77800,10476,21053,8480
37950,2114,-77950,10490,21082,8492
38000,2118,-78060,10508,21111,8499
38050,2120,-78265,10517,21142,8511
38100,2123,-78395,10530,21171,8522
38150,2128,-78255,10551,21187,8540
38200,2134,-78385,10564,21216,8554
38250,2144,-78480,10582,21245,8567
