games,splits,score,wins,loses,draws
15550,1026,-32145,4224,8566,3786
15600,1033,-32305,4233,8597,3803
15650,1036,-32355,4251,8623,3812
15700,1040,-32510,4262,8651,3827
15750,1041,-32710,4268,8683,3840
15800,1046,-32890,4280,8716,3850
15850,1048,-32920,4296,8738,3864
15900,1050,-33085,4307,8767,3876
15950,1052,-33220,4318,8796,3888
16000,1056,-33380,4331,8828,3897
16050,1060,-33480,4346,8856,3908
16100,1062,-33495,4361,8880,3921
16150,1066,-33665,4371,8910,3935
16200,1074,-33830,4379,8942,3953
16250,1075,-34020,4392,8974,3959
16300,1078,-34140,4405,9002,3971
16350,1081,-34255,4419,9029,3983
16400,1084,-34250,4434,9051,3999
16450,1092,-34295,4450,9076,4016
16500,1094,-34455,4462,9104,4028
16550,1097,-34545,4475,9129,4043
16600,1101,-34700,4489,9163,4049
16650,1105,-34670,4509,9186,4060
16700,1108,-34725,4524,9211,4073
16750,1116,-34830,4540,9239,4087
16800,1118,-34935,4552,9266,4100
16850,1123,-34990,4566,9290,4117
16900,1129,-35090,4584,9318,4127
16950,1133,-35185,4598,9346,4139
17000,1137,-35280,4612,9374,4151
17050,1137,-35360,4624,9400,4163
17100,1137,-35545,4633,9432,4172
17150,1137,-35630,4646,9461,4180
17200,1138,-35875,4655,9496,4187
17250,1139,-36000,4665,9523,4201
17300,1144,-36005,4682,9545,4217
17350,1146,-36075,4696,9572,4228
17400,1149,-36185,4716,9603,4230
17450,1150,-36280,4727,9628,4245
17500,1157,-36405,4743,9658,4256
17550,1162,-36380,4765,9682,4265
17600,1168,-36495,4777,9707,4284
17650,1170,-36565,4793,9733,4294
17700,1170,-36535,4812,9755,4303
17750,1174,-36740,4822,9787,4315
17800,1174,-36830,4834,9814,4326
17850,1178,-36890,4851,9840,4337
17900,1185,-37020,4864,9869,4352
17950,1189,-37165,4878,9899,4362
18000,1194,-37150,4896,9920,4378
18050,1199,-37270,4908,9950,4391
18100,1201,-37350,4921,9977,4403
18150,1202,-37390,4935,9998,4419
18200,1207,-37455,4953,10024,4430
18250,1211,-37440,4972,10046,4443
18300,1212,-37475,4990,10072,4450
18350,1215,-37635,5000,10104,4461
18400,1220,-37885,5008,10140,4472
18450,1220,-37970,5019,10167,4484
18500,1224,-37925,5039,10190,4495
18550,1226,-37855,5057,10210,4509
18600,1228,-38045,5062,10240,4526
18650,1229,-38140,5075,10264,4540
18700,1232,-38420,5079,10299,4554
18750,1238,-38530,5095,10329,4564
18800,1239,-38675,5105,10361,4573
18850,1242,-38840,5119,10393,4580
18900,1244,-38920,5131,10419,4594
18950,1248,-38990,5147,10445,4606
19000,1252,-39090,5160,10474,4618
19050,1259,-39115,5174,10498,4637
19100,1260,-39150,5191,10523,4646
19150,1262,-39120,5209,10544,4659
19200,1265,-39360,5218,10580,4667
19250,1268,-39415,5235,10604,4679
19300,1268,-39540,5249,10632,4687
19350,1275,-39710,5259,10665,4701
19400,1276,-39830,5268,10692,4716
19450,1281,-39925,5283,10721,4727
19500,1284,-40160,5291,10754,4739
19550,1285,-40325,5301,10785,4749
19600,1291,-40370,5318,10811,4762
19650,1292,-40450,5331,10838,4773
19700,1295,-40585,5345,10867,4783
19750,1306,-40780,5355,10901,4800
19800,1307,-40885,5366,10927,4814
19850,1318,-41050,5382,10961,4825
19900,1320,-41100,5395,10982,4843
19950,1321,-41070,5414,11004,4853
20000,1331,-41165,5428,11029,4874
20050,1331,-41240,5446,11056,4879
20100,1335,-41245,5466,11081,4888
20150,1336,-41440,5478,11114,4894
20200,1338,-41750,5486,11153,4899
20250,1339,-41850,5498,11181,4910
20300,1345,-41870,5517,11208,4920
20350,1349,-41995,5532,11237,4930
20400,1351,-42190,5543,11269,4939
20450,1355,-42375,5554,11300,4951
20500,1358,-42550,5563,11331,4964
20550,1361,-42665,5575,11359,4977
20600,1363,-42735,5589,11383,4991
20650,1367,-42900,5598,11413,5006
20700,1369,-43100,5608,11446,5015
20750,1370,-43225,5621,11473,5026
20800,1372,-43335,5633,11499,5040
20850,1381,-43425,5648,11529,5054
20900,1381,-43485,5661,11554,5066
20950,1383,-43590,5678,11583,5072
21000,1388,-43755,5691,11614,5083
21050,1393,-43775,5712,11640,5091
21100,1393,-44005,5720,11674,5099
21150,1398,-44180,5733,11706,5109
21200,1405,-44270,5746,11734,5125
21250,1409,-44510,5757,11769,5133
21300,1416,-44710,5767,11802,5147
21350,1418,-44885,5778,11835,5155
21400,1423,-44920,5795,11860,5168
21450,1425,-45120,5805,11893,5177
21500,1428,-45265,5816,11923,5189
21550,1432,-45310,5833,11949,5200
21600,1434,-45360,5850,11974,5210
21650,1436,-45485,5864,12002,5220
21700,1437,-45620,5879,12032,5226
21750,1439,-45760,5893,12060,5236
21800,1445,-45905,5907,12090,5248
21850,1447,-45995,5923,12118,5256
21900,1450,-46110,5936,12147,5267
21950,1454,-46165,5952,12173,5279
22000,1457,-46285,5964,12200,5293
22050,1460,-46380,5976,12226,5308
22100,1470,-46560,5989,12260,5321
22150,1478,-46635,6004,12287,5337
22200,1484,-46890,6010,12320,5354
22250,1490,-46985,6026,12350,5364
22300,1490,-47095,6036,12374,5380
22350,1492,-47220,6048,12403,5391
22400,1497,-47260,6065,12427,5405
22450,1507,-47335,6081,12455,5421
22500,1508,-47365,6101,12478,5429
22550,1509,-47510,6108,12504,5447
22600,1520,-47680,6118,12534,5468
22650,1524,-47775,6132,12562,5480
22700,1524,-47845,6147,12587,5490
22750,1529,-47990,6159,12615,5505
22800,1531,-48115,6173,12646,5512
22850,1537,-48185,6190,12673,5524
22900,1541,-48325,6201,12701,5539
22950,1543,-48480,6214,12731,5548
23000,1545,-48545,6227,12755,5563
23050,1551,-48595,6241,12780,5580
23100,1558,-48655,6258,12806,5594
23150,1560,-48720,6274,12830,5606
23200,1561,-48865,6288,12860,5613
23250,1566,-48915,6306,12886,5624
23300,1571,-49060,6321,12917,5633
23350,1574,-49235,6332,12947,5645
23400,1577,-49275,6349,12971,5657
23450,1581,-49425,6359,12999,5673
23500,1585,-49460,6370,13024,5691
23550,1587,-49590,6383,13056,5698
23600,1590,-49720,6397,13086,5707
23650,1591,-49755,6413,13110,5718
23700,1593,-49805,6429,13134,5730
23750,1594,-49985,6444,13167,5733
23800,1600,-50150,6457,13198,5745
23850,1601,-50265,6467,13224,5760
23900,1610,-50220,6484,13247,5779
23950,1621,-50315,6503,13277,5791
24000,1625,-50395,6517,13305,5803
24050,1635,-50620,6526,13338,5821
24100,1638,-50705,6538,13363,5837
24150,1644,-50855,6552,13395,5847
24200,1646,-50890,6570,13418,5858
24250,1652,-51005,6586,13450,5866
24300,1660,-51280,6596,13489,5875
24350,1662,-51355,6610,13518,5884
24400,1664,-51445,6622,13542,5900
24450,1667,-51640,6634,13575,5908
24500,1673,-51850,6642,13604,5927
24550,1676,-52030,6655,13638,5933
24600,1685,-52105,6667,13662,5956
24650,1691,-52210,6683,13693,5965
24700,1692,-52300,6693,13718,5981
24750,1694,-52325,6711,13743,5990
24800,1696,-52415,6725,13769,6002
24850,1699,-52495,6740,13795,6014
24900,1703,-52640,6752,13829,6022
24950,1706,-52845,6762,13861,6033
25000,1711,-53015,6774,13893,6044
25050,1718,-53160,6785,13923,6060
25100,1722,-53240,6799,13951,6072
25150,1725,-53400,6814,13982,6079
25200,1726,-53570,6828,14013,6085
25250,1728,-53720,6839,14042,6097
25300,1734,-53810,6854,14072,6108
25350,1735,-53885,6865,14095,6125
25400,1735,-54035,6876,14124,6135
25450,1738,-54045,6891,14149,6148
25500,1743,-54325,6901,14187,6155
25550,1745,-54300,6919,14210,6166
25600,1747,-54435,6933,14239,6175
25650,1749,-54500,6946,14266,6187
25700,1754,-54700,6956,14299,6199
25750,1759,-54935,6966,14334,6209
25800,1759,-54915,6979,14354,6226
25850,1760,-55075,6991,14385,6234
25900,1767,-55245,7002,14416,6249
25950,1771,-55480,7012,14451,6258
26000,1774,-55575,7025,14478,6271
26050,1775,-55580,7045,14500,6280
26100,1777,-55685,7060,14530,6287
26150,1780,-55740,7077,14557,6296
26200,1784,-55930,7091,14590,6303
26250,1789,-56010,7104,14614,6321
26300,1790,-56190,7115,14646,6329
26350,1792,-56350,7127,14677,6338
26400,1796,-56390,7140,14697,6359
26450,1797,-56550,7151,14727,6369
26500,1799,-56680,7161,14756,6382
26550,1803,-56700,7179,14782,6392
26600,1807,-56775,7195,14810,6402
26650,1811,-56780,7212,14832,6417
26700,1812,-56830,7232,14857,6423
26750,1813,-56945,7243,14884,6436
26800,1815,-57040,7256,14911,6448
26850,1820,-57055,7272,14933,6465
26900,1823,-57090,7290,14956,6477
26950,1824,-57205,7301,14986,6487
27000,1826,-57375,7310,15018,6498
27050,1831,-57440,7322,15044,6515
27100,1836,-57525,7339,15071,6526
27150,1837,-57705,7347,15100,6540
27200,1839,-57785,7359,15123,6557
27250,1846,-57830,7378,15148,6570
27300,1847,-57885,7394,15174,6579
27350,1848,-57960,7411,15200,6587
27400,1850,-57985,7426,15225,6599
27450,1853,-58000,7445,15247,6611
27500,1858,-58170,7457,15276,6625
27550,1868,-58265,7472,15308,6638
27600,1870,-58445,7480,15337,6653
27650,1876,-58660,7492,15372,6662
27700,1877,-58765,7501,15399,6677
27750,1878,-58800,7518,15421,6689
27800,1882,-58900,7533,15449,6700
27850,1889,-58935,7553,15477,6709
27900,1895,-58995,7568,15501,6726
27950,1895,-59085,7581,15526,6738
28000,1899,-59315,7590,15561,6748
28050,1901,-59420,7604,15590,6757
28100,1903,-59570,7613,15620,6770
28150,1906,-59725,7626,15650,6780
28200,1908,-59895,7634,15681,6793
28250,1909,-59985,7647,15706,6806
28300,1912,-60115,7658,15736,6818
28350,1916,-60330,7666,15770,6830
28400,1923,-60430,7680,15797,6846
28450,1930,-60645,7692,15832,6856
28500,1936,-60720,7708,15857,6871
28550,1939,-60780,7722,15883,6884
28600,1940,-60790,7738,15906,6896
28650,1945,-60930,7752,15937,6906
28700,1949,-61025,7769,15965,6915
28750,1953,-61090,7785,15992,6926
28800,1956,-61195,7798,16020,6938
28850,1959,-61295,7813,16048,6948
28900,1960,-61350,7829,16074,6957
28950,1962,-61495,7839,16103,6970
29000,1966,-61565,7856,16130,6980
29050,1967,-61660,7867,16155,6995
29100,1974,-61765,7884,16184,7006
29150,1976,-61830,7899,16207,7020
29200,1978,-61890,7913,16233,7032
29250,1985,-61960,7931,16261,7043
29300,1989,-61910,7951,16282,7056
29350,1998,-62045,7966,16315,7067
29400,2000,-62200,7975,16347,7078
29450,2005,-62185,7993,16368,7094
29500,2009,-62280,8007,16396,7106
29550,2009,-62390,8023,16423,7113
29600,2014,-62395,8037,16442,7135
29650,2023,-62510,8052,16473,7148
29700,2024,-62575,8067,16499,7158
29750,2033,-62665,8085,16529,7169
29800,2034,-62740,8097,16553,7184
29850,2038,-62865,8112,16582,7194
29900,2043,-63025,8123,16612,7208
29950,2045,-63035,8143,16636,7216
30000,2048,-63120,8157,16663,7228
30050,2051,-63290,8168,16694,7239
30100,2055,-63270,8186,16713,7256
30150,2059,-63295,8206,16737,7266
30200,2062,-63430,8220,16766,7276
30250,2073,-63475,8237,16792,7294
30300,2081,-63585,8251,16823,7307
30350,2087,-63695,8267,16853,7317
30400,2087,-63800,8282,16880,7325
30450,2100,-63990,8293,16913,7344
30500,2107,-64180,8305,16944,7358
30550,2107,-64285,8318,16972,7367
30600,2108,-64550,8325,17007,7376
30650,2110,-64535,8343,17031,7386
30700,2116,-64615,8357,17059,7400
30750,2117,-64620,8374,17078,7415
30800,2118,-64650,8395,17102,7421
30850,2118,-64785,8405,17130,7433
30900,2123,-64855,8422,17157,7444
30950,2123,-64820,8441,17177,7455
31000,2126,-64890,8455,17201,7470
31050,2128,-65065,8465,17230,7483
31100,2130,-65175,8480,17259,7491
31150,2130,-65310,8490,17287,7503
31200,2134,-65310,8508,17311,7515
31250,2139,-65445,8520,17341,7528
31300,2140,-65550,8533,17366,7541
31350,2143,-65760,8543,17400,7550
31400,2144,-65910,8552,17430,7562
31450,2144,-66040,8567,17461,7566
31500,2146,-66185,8579,17489,7578
31550,2147,-66240,8594,17514,7589
31600,2151,-66380,8607,17544,7600
31650,2152,-66525,8621,17574,7607
31700,2155,-66630,8636,17601,7618
31750,2161,-66765,8647,17633,7631
31800,2164,-66905,8656,17662,7646
31850,2170,-67005,8672,17688,7660
31900,2175,-67150,8685,17717,7673
31950,2175,-67285,8698,17745,7682
32000,2180,-67315,8713,17769,7698
32050,2184,-67280,8733,17790,7711
32100,2188,-67340,8752,17815,7721
32150,2189,-67475,8763,17841,7735
32200,2192,-67585,8776,17868,7748
32250,2197,-67745,8785,17893,7769
32300,2199,-67825,8801,17920,7778
32350,2201,-67930,8816,17950,7785
32400,2204,-68020,8828,17977,7799
32450,2206,-68130,8840,18003,7813
32500,2210,-68245,8853,18032,7825
32550,2212,-68340,8871,18061,7830
32600,2215,-68480,8881,18088,7846
32650,2219,-68515,8901,18113,7855
32700,2220,-68655,8912,18144,7864
32750,2224,-68805,8922,18172,7880
32800,2226,-68885,8935,18199,7892
32850,2232,-69015,8947,18227,7908
32900,2234,-69095,8962,18253,7919
32950,2238,-69135,8980,18278,7930
33000,2247,-69310,8995,18312,7940
33050,2249,-69355,9009,18335,7955
33100,2252,-69405,9024,18358,7970
33150,2253,-69440,9038,18380,7985
33200,2257,-69545,9051,18408,7998
33250,2258,-69730,9062,18439,8007
33300,2258,-69990,9069,18472,8017
33350,2259,-70095,9081,18499,8029
33400,2261,-70310,9091,18532,8038
33450,2263,-70430,9104,18560,8049
33500,2265,-70505,9116,18584,8065
33550,2269,-70540,9136,18609,8074
33600,2269,-70720,9146,18640,8083
33650,2271,-70860,9158,18669,8094
33700,2275,-70900,9172,18693,8110
33750,2280,-70990,9187,18720,8123
33800,2286,-71135,9195,18750,8141
33850,2290,-71315,9210,18783,8147
33900,2291,-71490,9224,18816,8151
33950,2295,-71700,9236,18852,8157
34000,2298,-71880,9246,18883,8169
34050,2303,-72100,9256,18918,8179
34100,2305,-72120,9275,18942,8188
34150,2308,-72245,9288,18972,8198
34200,2314,-72315,9308,19002,8204
34250,2314,-72525,9316,19034,8214
34300,2320,-72635,9328,19063,8229
34350,2323,-72770,9339,19092,8242
34400,2325,-72920,9352,19123,8250
34450,2327,-73080,9361,19154,8262
34500,2330,-73120,9375,19178,8277
34550,2335,-73200,9388,19202,8295
34600,2342,-73305,9403,19229,8310
34650,2349,-73370,9420,19254,8325
34700,2351,-73535,9433,19285,8333
34750,2359,-73625,9449,19313,8347
34800,2361,-73645,9464,19336,8361
34850,2364,-73865,9473,19367,8374
34900,2367,-73950,9488,19392,8387
34950,2371,-74080,9498,19421,8402
35000,2372,-74115,9516,19447,8409
35050,2374,-74230,9530,19474,8420
35100,2377,-74400,9539,19503,8435
35150,2380,-74440,9555,19526,8449
35200,2384,-74580,9566,19557,8461
35250,2386,-74705,9576,19584,8476
35300,2386,-74750,9589,19609,8488
35350,2388,-74755,9609,19631,8498
35400,2392,-74920,9623,19663,8506
35450,2396,-75040,9636,19691,8519
35500,2398,-75180,9650,19719,8529
35550,2406,-75280,9664,19746,8546
35600,2410,-75560,9672,19782,8556
35650,2410,-75740,9682,19810,8568
35700,2413,-75925,9693,19844,8576
35750,2414,-76100,9705,19875,8584
35800,2418,-76220,9723,19905,8590
35850,2421,-76370,9735,19935,8601
35900,2425,-76515,9748,19964,8613
35950,2430,-76710,9755,19998,8627
36000,2437,-76935,9766,20033,8638
36050,2439,-77105,9777,20061,8651
36100,2439,-77245,9790,20091,8658
36150,2447,-77365,9805,20121,8671
36200,2447,-77530,9814,20151,8682
36250,2451,-77580,9830,20178,8693
36300,2458,-77590,9850,20205,8703
36350,2459,-77795,9859,20236,8714
36400,2465,-78045,9871,20273,8721
36450,2471,-78085,9889,20298,8734
36500,2477,-78215,9903,20328,8746
36550,2480,-78425,9911,20357,8762
36600,2485,-78635,9922,20389,8774
36650,2488,-78710,9937,20416,8785
36700,2489,-78800,9952,20443,8794
36750,2490,-78695,9971,20459,8810
36800,2495,-78940,9982,20496,8817
36850,2501,-79080,9992,20526,8833
36900,2502,-79110,10012,20549,8841
36950,2508,-79165,10027,20577,8854
37000,2514,-79265,10043,20606,8865
37050,2514,-79420,10052,20635,8877
37100,2514,-79450,10069,20658,8887
37150,2517,-79645,10080,20690,8897
37200,2521,-79810,10092,20720,8909
37250,2525,-79995,10101,20752,8922
37300,2527,-79955,10116,20772,8939
37350,2528,-80155,10127,20803,8948
37400,2531,-80190,10147,20828,8956
37450,2534,-80350,10160,20857,8967
37500,2542,-80415,10174,20882,8986
37550,2545,-80555,10187,20912,8996
37600,2549,-80610,10204,20936,9009
37650,2551,-80660,10219,20959,9023
37700,2553,-80735,10231,20983,9039
37750,2561,-80850,10246,21011,9054
37800,2565,-80930,10264,21037,9064
37850,2568,-80940,10282,21059,9077
37900,2574,-81095,10299,21093,9082
37950,2575,-81275,10307,21125,9093
38000,2575,-81425,10318,21154,9103
38050,2578,-81435,10332,21175,9121
38100,2581,-81510,10346,21201,9134
